id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,foot,shirtNumber,status,active,secondNationality,secondNationalityId,weight,knownName
3fzqjtehxr65c2xfyytws30q2,Tom,Hendriks,Tom,Hendriks,T. Hendriks,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2002-05-14,Heerlen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,22.0,active,yes,NaN,NaN,77.0,NaN
3jkzywsfc2vjq3h1kqdhhl2hh,Paul,Gladon,Paul,Gladon,P. Gladon,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1992-03-18,Hoofddorp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,NaN,active,no,NaN,NaN,83.0,NaN
3ndwckior1wi6ba3rrw10a356,Sadik,Fofana,Sadik,Fofana,S. Fofana,Togo,3jiuckrqd0zejkm452st5dyq7,Midfielder,player,2003-05-16,Aachen,Germany,36min0qztu8eydwvpv8t1is0m,192.0,right,3.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,78.0,NaN
4tc5741xue1eigwcu4t7qtuc5,Iñigo,Córdoba Querejeta,Iñigo,Córdoba,Iñigo Córdoba,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1997-03-13,Bilbao,Spain,49ih1pwv3ahshdf8uzrimi54c,180.0,left,7.0,active,yes,NaN,NaN,76.0,NaN
5fnmjp63t7m9fg3y2fcw6z015,Deroy,D'Encarnação Duarte,Deroy,D'Encarnação Duarte,Deroy Duarte,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Midfielder,player,1999-07-04,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,right,6.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,68.0,Deroy Duarte
5ghvrbmlh0tqos9iohj8f7zzd,Kaj,Sierhuis,Kaj,Sierhuis,K. Sierhuis,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-04-27,Athína,Greece,6lpgd60z890no2v46zdecrcss,180.0,right,9.0,active,yes,NaN,NaN,83.0,NaN
5gnywqecwvt5yxied85hu4x2i,Ivor,Pandur,Ivor,Pandur,I. Pandur,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2000-03-25,Rijeka,Croatia,37hlakrwxyuzovaeoo4sezusp,185.0,right,31.0,active,no,NaN,NaN,81.0,NaN
60jptu288hf6gcljkbzcdie39,Kristoffer Paul,Peterson,Kristoffer,Peterson,K. Peterson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1994-11-28,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,right,8.0,active,yes,NaN,NaN,78.0,NaN
66kplyn4wfzukepup1ws0f1ed,Alen,Halilović,Alen,Halilovic,A. Halilović,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1996-06-18,Dubrovnik,Croatia,37hlakrwxyuzovaeoo4sezusp,169.0,left,10.0,active,yes,NaN,NaN,69.0,NaN
6mybntbgl188coqd2dl6ulhm2,Jayden Jezairo,Braaf,Jayden,Braaf,J. Braaf,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2002-08-31,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,27.0,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,84.0,NaN
6o2tffdjtdueojbhahe3w66i2,Rémy,Vita,Remy,Vita,R. Vita,Madagascar,4pidpq12frm06h0wij6mzhhdz,Defender,player,2001-04-01,Alençon,France,7gww28djs405rfga69smki84o,170.0,left,61.0,active,yes,NaN,NaN,66.0,NaN
6sya8p154c3vtvr0dk0etg8wk,Tristan,Schenkhuizen,Tristan,Schenkhuizen,T. Schenkhuizen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-07-12,Sittard,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,left,NaN,active,yes,NaN,NaN,NaN,NaN
71gwdg60saiwwwnnv6is52may,Tijjani,Noslin,Tijjani,Noslin,T. Noslin,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1999-07-07,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,77.0,active,no,NaN,NaN,75.0,NaN
7t19aebk75lrt41hmclk18mhh,Dimitrios,Siovas,Dimitrios,Siovas,D. Siovas,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,1988-09-16,Drama,Greece,6lpgd60z890no2v46zdecrcss,192.0,left,33.0,active,yes,NaN,NaN,83.0,NaN
8qqyo9093i0wtapxq219wjzzd,Úmaro,Embaló,Úmaro,Embaló,Úmaro Embaló,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,2001-05-06,Bissau,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,170.0,left,NaN,active,no,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,63.0,Úmaro Embaló
90lpo1ana6jo559t1yxl3l239,Danny,Buijs,Danny,Buijs,D. Buijs,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1982-06-21,Dordrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,NaN,NaN,active,yes,NaN,NaN,76.0,NaN
98omra1iwr5sn7b557y1ae044,Boaz,Broekmans,Boaz,Broekmans,B. Broekmans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-11-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
98yc7hbq3kbt0uatiwz4y3pjo,Ramazan,Bayram,Ramazan,Bayram,R. Bayram,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-10-12,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,16.0,active,yes,NaN,NaN,NaN,NaN
9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo,Guth,Rodrigo,Guth,Rodrigo Guth,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2000-11-10,Curitiba,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,191.0,right,14.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,80.0,Rodrigo Guth
9o10vhew3jar8tqnkabw0qoyx,Justin Antonius,Lonwijk,Justin,Lonwijk,J. Lonwijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1999-12-21,Tilburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,right,21.0,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,76.0,NaN
9trasqdd75zjxz4kzplb64xjp,Arianit,Ferati,Arianit,Ferati,A. Ferati,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,1997-09-07,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,168.0,left,19.0,active,yes,NaN,NaN,71.0,NaN
am0ea3bvmnin4gco2ndny2noq,Ragnar Anthonius Maria,Oratmangoen,Ragnar,Oratmangoen,R. Oratmangoen,Indonesia,1zi2c00k6skx48tn692uem0n6,Attacker,player,1998-01-21,Oss,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,34.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,74.0,NaN
axhjtqfa2xxud2tdle8zfxrkl,Luuk,Koopmans,Luuk,Koopmans,L. Koopmans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1993-11-18,Oss,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,1.0,active,yes,NaN,NaN,84.0,NaN
b0vrtr2ie4fyllp34g9zq1qi2,Marko,Lazetić,Marko,Lazetic,M. Lazetić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-01-22,Belgrade,Serbia,5w4ve503bjdsshwx9ho6jxzx0,190.0,right,11.0,active,yes,NaN,NaN,80.0,NaN
bp2ellllifbtxgf0p8qlbm1nt,Stipe,Radić,Stipe,Radic,S. Radić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2000-06-10,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,191.0,right,55.0,active,no,NaN,NaN,83.0,NaN
bznrsqachpfr9l2wnfjy8samt,Oğuzhan,Özyakup,Oguzhan,Özyakup,O. Özyakup,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,1992-09-23,Zaandam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,15.0,active,yes,NaN,NaN,75.0,NaN
cvw6enlkjfnrtysck783raf6y,Nathangelo Alexandro,Markelo,Nathangelo,Markelo,N. Markelo,Curaçao,5im58ram567ao2fbnz39sm8vk,Defender,player,1999-01-07,Groningen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,right,24.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,75.0,NaN
cxuqd5jlug75nm2blahmxek2c,Milan,Robberechts,Milan,Robberechts,M. Robberechts,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2004-03-04,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,left,39.0,active,no,NaN,NaN,60.0,NaN
cynuwabb849am6ml1b70yr55h,Mitchell Clement,Dijks,Mitchell,Dijks,M. Dijks,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1993-02-09,Purmerend,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,left,35.0,active,yes,NaN,NaN,93.0,NaN
czlv3j3qotjfr6z77midggeeh,Siemen,Voet,Siemen,Voet,S. Voet,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2000-02-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,left,2.0,active,yes,NaN,NaN,81.0,NaN
djekc2mhsntvqyvsq26ru115g,Daan,Bisschops,Daan,Bisschops,D. Bisschops,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-03-30,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,37.0,active,yes,NaN,NaN,NaN,NaN
dntkkj0c91fqm6643op261mhg,Sjors-Lowis,Hermsen,Sjors-Lowis,Hermsen,S. Hermsen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2007-06-12,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,38.0,active,yes,NaN,NaN,NaN,NaN
dp0q4f4gbj2buhcu1lb5dzxed,Ivo Daniel,Ferreira Mendonça Pinto,Ivo Daniel,Ferreira Mendonça Pinto,Ivo Pinto,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1990-01-07,Lourosa,Portugal,1nbm5i9a0403zzvltn17lxinc,182.0,right,12.0,active,yes,NaN,NaN,75.0,Ivo Pinto
dxcsuw39xzusjsj5e1jw53y6t,Michael Robin,Verrips,Michael,Verrips,M. Verrips,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1996-12-03,Velp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,195.0,right,99.0,active,yes,NaN,NaN,85.0,NaN
e9uj4aifdea0nqykxup8lisk4,Dominik,Vergoossen,Dominik,Vergoossen,D. Vergoossen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1972-03-20,Echt,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
emrt1s5yfgtex867u98gbt0fe,Muhammet Tunahan,Taşçı,Tunahan,Tasci,T. Taşçı,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2002-04-29,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,left,34.0,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,70.0,NaN
li3jp671hevmkl35179aqg6i,Mouhamed Menaour,Belkheir,Mouhamed,Belkheir,M. Belkheir,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,player,1999-01-02,Paris,France,7gww28djs405rfga69smki84o,185.0,left,20.0,active,yes,NaN,NaN,80.0,NaN
1m0qpbce7dob7mdbo7titbqp5,Victor Kaj,Edvardsen,Victor,Edvardsen,V. Edvardsen,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1996-01-14,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,NaN,16.0,active,yes,NaN,NaN,74.0,Victor Edvardsen
1q0v3qpciql8rkyz4qrlvbuju,Jakob,Breum Martinsen,Jakob,Breum,J. Breum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-11-17,Odense,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,right,29.0,active,yes,NaN,NaN,69.0,NaN
2ekx0fvuf0dsat062oj430d05,Gerrit,Nauber,Gerrit,Nauber,G. Nauber,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1992-04-13,Georgsmarienhütte,Germany,36min0qztu8eydwvpv8t1is0m,185.0,right,3.0,active,yes,NaN,NaN,74.0,NaN
40nypdfe5lbtqi0y1t3rmfqj8,Darío,Serra Álvarez,Darío,Serra,Darío Serra,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2003-01-20,Vera,Spain,49ih1pwv3ahshdf8uzrimi54c,180.0,right,17.0,active,no,NaN,NaN,NaN,NaN
4cyftx5l62gw3ijl29y7t51pl,Sylla,Sow,Sylla,Sow,S. Sow,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1996-08-08,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,right,19.0,active,no,Senegal,6hhqyhr5cwq2pfprlazyposyk,74.0,NaN
4odeml6s5vm38m9u7tnh6n8id,Jeffrey,de Lange,Jeffrey,de Lange,J. de Lange,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1998-04-01,Amstelveen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,both,1.0,active,yes,NaN,NaN,80.0,NaN
4qoddvxuknli8073d54hii2cq,Xander,Blomme,Xander,Blomme,X. Blomme,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2002-06-21,Eeklo,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,right,20.0,active,yes,NaN,NaN,68.0,NaN
5dbx86ca2t7dae8b3t69atii1,Willum Þór,Willumsson,Willum,Willumsson,W. Willumsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1998-10-23,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,193.0,left,18.0,active,yes,NaN,NaN,84.0,NaN
5e9effl9dsd7jbe9nmcfqkges,Nando,Verdoni,Nando,Verdoni,N. Verdoni,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-09-27,Arnhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,right,33.0,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN
5geiqjzesu0y6bu8hyff4y6dx,Erwin,Mulder,Erwin,Mulder,E. Mulder,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1989-03-03,Pannerden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,193.0,right,22.0,active,yes,NaN,NaN,88.0,NaN
5n65xhwbd6dm3uynl4h7k920a,Enric,Llansana Beuse,Enric,Llansana,E. Llansana,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-04-12,Tarragona,Spain,49ih1pwv3ahshdf8uzrimi54c,183.0,right,21.0,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,64.0,NaN
5t5ibr1at2bucrr4z29bz6j9w,Dielan,Ghafour,Dielan,Ghafour,D. Ghafour,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-03-10,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,31.0,active,no,NaN,NaN,NaN,NaN
61a5bh5xw947nv4mxx62gqaqx,Joris,Kramer,Joris,Kramer,J. Kramer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1996-08-02,Heiloo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,left,4.0,active,yes,NaN,NaN,73.0,NaN
6ydojoa3581jgszpjqj7i8zpx,Bas Edo,Kuipers,Bas,Kuipers,B. Kuipers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1994-08-17,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,left,5.0,active,yes,NaN,NaN,74.0,NaN
7dkhv2l8y6jq20l1dc2ye17je,Oliver Valaker,Edvardsen,Oliver,Edvardsen,O. Edvardsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1999-03-19,Bærum,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,right,23.0,active,yes,NaN,NaN,65.0,Oliver Edvardsen
7lpwkpwfw656re3pymntslv55,Omobolaji Habeeb,Adekanye,Bobby,Adekanye,B. Adekanye,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1999-02-14,Ibadan,Nigeria,63pvdwrsiq5b07mzi8igqei9p,175.0,left,11.0,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,66.0,NaN
7sa0cx70w7dc0ahu5sm0ziz11,Rashaan,Fernandes,Rashaan,Fernandes,R. Fernandes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-07-29,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,right,NaN,active,no,Suriname,31vay1njxmbs7vtbfp1wo2dx1,70.0,NaN
864sbjs88tczvkcxd407efp,René,Hake,René,Hake,R. Hake,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1971-12-18,Coevorden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
8jldtmgqls9vc5ks6zxw30iui,Aventis,Aventisian,Aventis,Aventisian,A. Aventisian,Armenia,687vx665s4d88stgnq72a84k6,Defender,player,2002-08-17,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,172.0,left,14.0,active,no,Greece,6lpgd60z890no2v46zdecrcss,66.0,NaN
8qrsqp9qqvb0jdynpgsnifai1,Sven,Jansen,Sven,Jansen,S. Jansen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-10-23,Deventer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,right,30.0,active,yes,NaN,NaN,80.0,NaN
90vny1388bdhx8103lp9njac4,Jamal,Amofa,Jamal,Amofa,J. Amofa,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1998-11-25,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,25.0,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,82.0,NaN
94b7i139jyk6hs6ioqlztg1jp,Finn,Stokkers,Finn,Stokkers,F. Stokkers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1996-04-18,Barendrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,27.0,active,yes,NaN,NaN,81.0,NaN
9d4lofwg9ooaoldw2vpt4h36y,Henricus Gerardus Hubertus Maria,Linthorst,Evert,Linthorst,E. Linthorst,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2000-03-03,Venlo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,8.0,active,yes,NaN,NaN,82.0,NaN
9xbmiko6b0mbu9oyviv8p239w,Eric,Weghorst,Eric,Weghorst,E. Weghorst,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1966-11-30,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
a2psnkhu3h7m0ng8e7qdietey,Søren,Østergaard Tengstedt,Søren,Tengstedt,S. Tengstedt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-06-30,Nibe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,left,7.0,active,yes,NaN,NaN,68.0,NaN
a3qbyj57485msu70fggsk4kr8,Pim,Saathof,Pim,Saathof,P. Saathof,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-12-28,Nijverdal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,right,28.0,active,yes,NaN,NaN,68.0,NaN
avz4pfjh4bbgesfkxmz3nf11w,Milan,Berenschot,Milan,Berenschot,M. Berenschot,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-11-10,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,NaN,active,no,NaN,NaN,NaN,NaN
b157xbo2jovsxkgr3wie3rip6,Thibo Roger,Baeten,Thibo,Baeten,T. Baeten,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2002-06-04,Aalst,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,left,32.0,active,yes,NaN,NaN,79.0,NaN
bl8zbqn9p7fb5vuqdevwbbahh,Dennis,van der Ree,Dennis,van der Ree,D. van der Ree,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1979-04-19,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,NaN,NaN,active,yes,NaN,NaN,69.0,Dennis van der Ree
bn8dwm2y9a8i9a10rba3dmm3u,Dean Ruben,James,Dean,James,D. James,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2000-04-30,Leiden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,left,15.0,active,yes,NaN,NaN,NaN,NaN
bx2xcfe18epftsy5lrdf1fevo,Jahnoah,Guevara Markelo,Jahnoah,Markelo,J. Markelo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-01-04,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,171.0,left,24.0,active,no,NaN,NaN,68.0,NaN
ciguyr553yqapqfudim9af46h,Mats,Deijl,Mats,Deijl,M. Deijl,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1997-07-15,Vlaardingen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,2.0,active,yes,NaN,NaN,72.0,NaN
dtglxu78mwbkvog0jnusmdc5x,Philippe,Rommens,Philippe,Rommens,P. Rommens,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1997-08-20,Wommelgem,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,right,10.0,active,yes,NaN,NaN,68.0,NaN
dzehnxim5noolef8c7j4d8a5m,Luca,Everink,Luca,Everink,L. Everink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-02-09,Diepenveen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,26.0,active,yes,NaN,NaN,NaN,NaN
qjsic4vqv0awzdepn3pd6ivo,Robbin,Weijenberg,Robbin,Weijenberg,R. Weijenberg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-11-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,right,34.0,active,yes,NaN,NaN,NaN,NaN
rd9v6sr5z370fmyea3gykavo,Jorn,Smits,Jorn,Smits,J. Smits,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-01-06,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,left,NaN,active,no,NaN,NaN,NaN,NaN
1o51op6w576yo6t585wkwistm,Sylian Aldren,Mokono,Sylian,Mokono,S. Mokono,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1999-03-22,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,2.0,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,68.0,NaN
1rm3t48auz1wqya7tanmjyjje,Abdenego,N'Lola Nankishi,Abed,Nankishi,A. Nankishi,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2002-07-06,Bremerhaven,Germany,36min0qztu8eydwvpv8t1is0m,178.0,NaN,24.0,active,no,NaN,NaN,76.0,NaN
2sxmpaw4khmgyym320oiwu3u,Melih,İbrahimoğlu,Melih,Ibrahimoglu,M. İbrahimoğlu,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2000-07-17,Wien,Austria,hcs1bd49qliqqity6o268jyt,175.0,both,27.0,active,no,NaN,NaN,73.0,NaN
2uw0batubkzwe3gcexxwa22cq,Timo,Jansink,Timo,Jansink,T. Jansink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-03-16,Oldenzaal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,197.0,right,36.0,active,yes,NaN,NaN,NaN,NaN
2zwe056wfzof0v5jv01dv9uc5,Ajdin,Hrustić,Ajdin,Hrustic,A. Hrustić,Australia,u5ieemi69z72c3bgczyy68lo,Midfielder,player,1996-07-05,Melbourne,Australia,u5ieemi69z72c3bgczyy68lo,183.0,left,20.0,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,78.0,NaN
3a1vzru3vr0j3ykal6siinl5h,Erwin,van de Looi,Erwin,van de Looi,E. van de Looi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1972-02-25,Huissen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
3oxme9ebzw6t0nzle22pzk05x,Hendrie,Krüzen,Hendrie,Krüzen,H. Krüzen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1964-11-24,Almelo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,active,no,NaN,NaN,NaN,NaN
49zitlyt01houmqy6hk04x36y,Lasse,Wehmeyer,Lasse,Wehmeyer,L. Wehmeyer,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2002-09-18,Münster,Germany,36min0qztu8eydwvpv8t1is0m,177.0,right,39.0,active,yes,NaN,NaN,64.0,NaN
4umvca76vxg5904ytudgeeqc,Stijn,Bultman,Stijn,Bultman,S. Bultman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-01-29,Raalte,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,35.0,active,yes,NaN,NaN,NaN,NaN
500mpw17194o3ztewqcqq4xsk,Tim,Geypens,Tim,Geypens,T. Geypens,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-06-20,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,NaN,37.0,active,yes,NaN,NaN,NaN,NaN
5bm516z74pbsyfemsathj3umt,Mario,Engels,Mario,Engels,M. Engels,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1993-10-22,Troisdorf,Germany,36min0qztu8eydwvpv8t1is0m,184.0,right,8.0,active,yes,NaN,NaN,74.0,NaN
5i0e7e59vav8ynqzt7qrvitt6,Jizz,Hornkamp,Jizz,Hornkamp,J. Hornkamp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-03-07,De Rijp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,right,23.0,active,yes,NaN,NaN,81.0,NaN
