id,firstName,lastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,shirtNumber,startDate,status,active,shortFirstName,shortLastName,height,foot,placeOfBirth,weight,secondNationality,secondNationalityId,endDate,knownName
dja68kdmhtsm9x5zqzgtpqas4,Tobias,Vedel Blidegn,Male,T. Blidegn,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-03-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,16.0,2023-10-21Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dme4jqo3w3abg6z0vt1gnkpp0,Danis,Faljic,Male,D. Faljic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-04-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,26.0,2024-07-26Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e3n8xatusmgu7ttqpfdjanp3p,Vito Edgar,Hammershøy-Mistrati,Male,V. Hammershøy-Mistrati,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1992-06-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,30.0,2025-01-30Z,active,yes,Vito,Hammershøy-Mistrati,177.0,NaN,NaN,76.0,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN
e8vt8711wb40afht2v13omket,Mikkel,Wohlgemuth,Male,M. Wohlgemuth,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-06-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,6.0,2024-06-28Z,active,yes,Mikkel,Wohlgemuth,179.0,right,NaN,75.0,NaN,NaN,NaN,NaN
ewncq8niyuy1y332aqzsbedck,Julius,Svarre Christensen,Male,J. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,25.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eyvv6b94feknnp1uew6n0ytat,Nicklas Mouritz,Mouritsen,Male,N. Mouritsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1995-03-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,3.0,2024-06-28Z,active,yes,Nicklas,Mouritsen,180.0,left,København,73.0,NaN,NaN,NaN,NaN
kqj7nh6pqmqbt0abyyu0fcpg,Osman Abdulkadir,Addo,Male,O. Addo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2004-03-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2024-02-01Z,active,yes,NaN,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN
x3ad9hfxts6jpfugy3kvq9d5,Carl Sebastian,Björk,Male,C. Björk,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2000-01-19,Sweden,1z6l2c33w2kyz9rdefs1d68nb,15.0,2025-02-03Z,active,yes,Carl,Björk,188.0,right,Umeå,74.0,NaN,NaN,2026-06-30Z,NaN
160q8kmt2nsidfvhbd592th7u,Tom,Søjberg,Male,T. Søjberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,1968-11-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2024-06-12Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2ce6wewldnjigtrc9dnvo5t04,Henrik,Foged Borup,Male,H. Borup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1995-12-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,22.0,2021-09-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2r709apron85222quktl95el0,Mathias,Ørnskov,Male,M. Ørnskov,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2000-08-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,1.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35imzl448hh7rgo8s7pzixbf8,Simon,Søgaard Vesterbæk,Male,S. Vesterbæk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-11-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,5.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3hl6wamhxe7absx9zp8i7fkt0,Mathias,Laursen Christensen,Male,M. Laursen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1998-03-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,11.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3si2ymqo3r1kfxudgrxh1ivpw,Markus,Bay Jensen,Male,M. Bay,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-08-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,7.0,2023-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4avje675ttlnc6cid88rbz76c,Sune,Møller Balle,Male,S. Balle,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-01-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4jeb4dd7ywagyt8c5q1jk0nbo,Tobias,Wedel Friis,Male,T. Friis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-07-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,8.0,2024-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5qngjkz9mrb0il145ncp3d5w4,Magnus,Poulsen,Male,M. Poulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-02-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,27.0,2025-06-06Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5txqkp36jmhfwx6g4jxojx79w,Alfred,Yding Lindquist,Male,A. Yding Lindquist,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,26.0,2024-08-23Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5w99d0o9yzghzb9kwylvydd9m,Stefan,Stojilkovic,Male,S. Stojilkovic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-03-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,16.0,2025-07-27Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5wnv43ba4f9myu3x4148oqrkk,Jonas Ben,Abdallah,Male,J. Abdallah,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-02-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-27Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66sw5l1ml7b29axbsuq586784,Simon,Schouby,Male,S. Schouby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-05-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,17.0,2023-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67hnrjwb1b12rcbr2fvu2c3dg,Niklas Kaldal,Riisager,Male,N. Riisager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-06-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,28.0,2025-07-27Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6vzwwcg2ffd2td5iz6ncj0a38,Magnus,Kjellerup Andersen,Male,M. Kjellerup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-07-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,18.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6x499p5684fducpzgb309zj6d,Henrik,Lindhard Jensen,Male,H. Lindhard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1995-02-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,25.0,2024-07-01Z,active,yes,NaN,NaN,190.0,NaN,NaN,84.0,NaN,NaN,NaN,NaN
7kr47rss2jinwzjucirltdm5m,Daniel,Boye Handlos Lundholm,Male,D. Lundholm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1995-06-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2017-07-01Z,active,yes,NaN,NaN,NaN,right,Fårvang,NaN,NaN,NaN,NaN,NaN
7ndrtvqtxks9r0mew6ymlm9ec,Jonas Straube,Boe,Male,J. Boe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,24.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7sab79ryuxpm9to3mpqug67ai,Kasper,Skræp,Male,K. Skræp,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-02-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,19.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7wu2n49rj12g0i4v47avw4iga,Michael,Kærgaard Pedersen,Male,M. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-05-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,12.0,2017-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86ooy7vu7talhutobrsobwa38,Rasmus,Juul,Male,R. Juul,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-02-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,6.0,2022-08-02Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8h8hjrm5ktzeu7lymefk4qv9x,Jesper,Brinck,Male,J. Brinck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1989-03-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2023-02-03Z,active,yes,Jesper,Brinck,NaN,right,Esbjerg,NaN,NaN,NaN,NaN,NaN
9fc36rqd9rwd0mja6ptdz4wk5,Michele Mario,Demontis,Male,M. Demontis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1978-09-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2024-06-11Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ar8q6nkb11nvnp23rm857mplg,Rasmus,Kirkegaard Jensen,Male,R. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-04-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aw4j9bg378l9u0803nmm5oges,Magnus,Sand Isager,Male,M. Isager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-08-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-27Z,active,yes,Magnus,Isager,181.0,right,NaN,74.0,NaN,NaN,NaN,NaN
awkr12nxd0nra7nn7dw29anf8,Alex Daler,Khalil,Male,A. Khalil,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-11-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,3.0,2025-07-26Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
clbrsuh0hb7pr0w58v3v8p3ah,Mikkel,Toftgaard Frandsen,Male,M. Frandsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-12-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2023-08-04Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dc4njigdql3vuvrjnccjqsoh5,Jacob Florin,Torp,Male,J. Torp,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-08-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dkbx409weqbcpyyxmidd4q5g4,Oliver,Milo Radich Thunbo,Male,O. Thunbo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-12-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,20.0,2022-08-02Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dqp8e2et9fm9r6zo47u1njq50,Nemo,Thomsen,Male,N. Thomsen,Greenland,9luu0jtbgpsk9oetk60qql5re,Attacker,player,2004-04-05,Greenland,9luu0jtbgpsk9oetk60qql5re,14.0,2025-07-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dsy296o9sn6xhocmh1dmyttsk,Jonas,Berwald,Male,J. Berwald,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-04-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,21.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e4ua1gp8xkqo25yldfnwnkjdg,Axel,Mors Larsen,Male,A. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-01-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,29.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rzk0dr5eif67riaurnsamv3d,Tobias,Wittus Olesen,Male,T. Olesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-04-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2022-08-02Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tmcnw2lx5r40x2n1jgk198us,Lucas,Bulow Møller,Male,L. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-01-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,13.0,2024-07-01Z,active,yes,NaN,NaN,185.0,right,NaN,NaN,NaN,NaN,NaN,NaN
