id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName
7c77bmzx5c6bsvk9a6vvq1gq1,Garissone,Innocent,Garissone,Innocent,G. Innocent,Haiti,5mp58o38d0mr5qt8g4o6l7efg,France,7gww28djs405rfga69smki84o,Goalkeeper,player,2000-04-16,NaN,France,7gww28djs405rfga69smki84o,192.0,90.0,right,31.0,active,yes,NaN
8bh749b5p635490hik1pj40yd,Renaud,Emond,Renaud,Emond,R. Emond,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1991-12-05,Virton,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,73.0,right,9.0,active,yes,NaN
8qa4s74yhn2u9n5tm4mfi934k,Rune,Paeshuyse,Rune,Paeshuyse,R. Paeshuyse,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2002-03-28,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,79.0,right,28.0,active,yes,NaN
90fea2mfl0soc0gsk88z2m2mt,Aleksandr,Filin,Aleksandr,Filin,A. Filin,Russia,7kfg68kh6n16fs4ap3xjiudr,Ukraine,315w6fk6umfzf4qvba3t55u61,Defender,player,1996-06-25,Simferopol,Ukraine,315w6fk6umfzf4qvba3t55u61,185.0,71.0,left,25.0,active,yes,NaN
94bgokq72drmf1a15aol9ez2s,Amadou,Keita,Amadou,Keita,A. Keita,Guinea,4i9sg55wigitrfx7290f59ceo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-10-28,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,170.0,78.0,right,18.0,active,yes,NaN
94x11y9hqgv8i0presdqsq9ec,Matteo,Filorizzo,Matteo,Filorizzo,M. Filorizzo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2006-02-19,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,56.0,active,yes,NaN
9bzwr8qhl6547tjrsjsity4x6,Bartosz,Białek,Bartosz,Bialek,B. Białek,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Attacker,player,2001-11-11,Brzeg,Poland,27baqb7359ywdvsxxklx1kn11,191.0,84.0,right,17.0,active,yes,NaN
9eqfjexay90snhbl2sz8sf8r8,Jaden,Malhage,Jaden,Malhage,J. Malhage,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2005-07-13,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,NaN,right,52.0,active,yes,NaN
ag74mepy9fnmlykodxo0oxhwp,Brandon,Baiye,Brandon,Baiye,B. Baiye,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2000-12-27,Liège,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,75.0,right,6.0,active,yes,NaN
anykfn7hx7or7oe89ycl0mkno,Wassim,Zaatout,Wassim,Zaatout,W. Zaatout,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,2004-02-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,NaN,right,32.0,active,yes,NaN
ax29zmnwn0agsspjjqs0as50q,Gabriel Paweł,Słonina,Gabriel,Slonina,G. Słonina,USA,7hr2f89v44y65dyu9k92vprwn,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2004-05-15,Addison,USA,7hr2f89v44y65dyu9k92vprwn,193.0,88.0,right,24.0,active,yes,NaN
b1xvng79q9b3xejtwwyplu9jp,Kristoffer,Andersen,Kristoffer,Andersen,K. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,coach,1985-12-09,Brussels,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,74.0,both,NaN,active,yes,NaN
bjmg69xipgocepwk89487klih,Jan,Gorenc,Jan,Gorenc,J. Gorenc,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,Defender,player,1999-07-26,Brežice,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,192.0,85.0,right,30.0,active,no,NaN
c1grrjf29wtfgbni2qkydf9ey,Boris Luc,Lambert,Boris,Lambert,B. Lambert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2000-04-10,Han-sur-Lesse,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,78.0,right,35.0,active,yes,NaN
d1ldr2nlsaqaa3bp6iich6p78,Raphaël,Fèvre,Raphaël,Fèvre,R. Fèvre,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1974-08-22,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,active,yes,NaN
dadiwuzf33969g3808sdd9brp,Miloš,Pantović,Milos,Pantovic,M. Pantović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1996-07-07,München,Germany,36min0qztu8eydwvpv8t1is0m,185.0,67.0,right,19.0,active,yes,NaN
ditnpqgspoih5ich7c5vn44fe,Gary Jean,Magnée,Gary,Magnée,G. Magnée,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1999-10-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,67.0,right,15.0,active,yes,NaN
dxnhp97vrepkx0kcr0d46yb1m,Teddy,Alloh,Teddy,Alloh,T. Alloh,France,7gww28djs405rfga69smki84o,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2002-01-23,Paris,France,7gww28djs405rfga69smki84o,176.0,67.0,left,29.0,active,yes,NaN
139gqjqk73bl6dmkwpq8iamz9,Wouter,Vrancken,Wouter,Vrancken,W. Vrancken,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1979-02-03,Sint-Truiden,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,76.0,NaN,NaN,active,no,NaN
14w9q2mu6yq235ic55fxs0w2y,Nicolás Federico,Castro,Nicolás,Castro,N. Castro,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,Midfielder,player,2000-11-01,Rafaela,Argentina,2vovxa97k7v7ofa85dah2xktb,182.0,79.0,both,NaN,active,no,NaN
19htxtc8lmbfsv83py7hzqb8q,Yira Collins,Sor,Yira,Sor,Y. Sor,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2000-07-24,Lagos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,174.0,68.0,right,14.0,active,yes,NaN
1b6ab1mqzvhk547p0bdzbccfd,Joseph Martin,Paintsil,Joseph,Paintsil,J. Paintsil,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,1998-02-01,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,169.0,70.0,right,28.0,active,no,NaN
1e7snjsrbh93xt5ti1oyuqxka,Anouar,Ait El Hadj,Anouar,Ait El Hadj,A. Ait El Hadj,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2002-04-20,Molenbeek,Belgium,4wbzjcclyefma1ourvjsu4q2j,168.0,70.0,right,19.0,active,yes,NaN
1hlvnmu8we38d44sdexhhxcyd,Eduard,Sobol,Eduard,Sobol,E. Sobol,Ukraine,315w6fk6umfzf4qvba3t55u61,NaN,NaN,Defender,player,1995-04-20,Vilniansk,Ukraine,315w6fk6umfzf4qvba3t55u61,181.0,73.0,left,22.0,active,yes,NaN
1otmxy8gl06los3p7ztu70zx1,Kevin,Van Dessel,Kevin,Van Dessel,K. Van Dessel,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1979-04-09,Kapellen,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,NaN,NaN,active,yes,NaN
27oqrenibu7guji4mwcm4k8wk,Matthias,Pieklak,Matthias,Pieklak,M. Pieklak,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2006-09-14,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,193.0,93.0,NaN,71.0,active,yes,NaN
2ouuumxck7ekp5zsdjlfzz8r8,Ibrahima Sory,Bangoura,Ibrahima,Bangoura,I. Bangoura,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,Midfielder,player,2004-01-05,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,180.0,NaN,right,70.0,active,yes,NaN
3hexpqipdq80dfj85qwuqyezu,Domenico,Olivieri,Domenico,Olivieri,D. Olivieri,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1968-01-16,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,active,yes,NaN
3yb66hal4fvr04bawz0y3efhl,Daniel,Muñoz Mejía,Daniel,Muñoz,D. Muñoz,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,Defender,player,1996-05-26,Amalfi,Colombia,6kby8rq1p01fg5ds38ckkrcs5,180.0,73.0,right,23.0,active,no,NaN
3z37ancgteqhbhpygl0brzzdh,Hendrik,Van Crombrugge,Hendrik,Van Crombrugge,H. Van Crombrugge,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1993-04-30,Leuven,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,86.0,left,1.0,active,yes,NaN
43nbjlhluajhnansrk7xmirkk,Matías Alejandro,Galarza,Matías,Galarza,M. Galarza,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,Midfielder,player,2002-03-04,San Isidro,Argentina,2vovxa97k7v7ofa85dah2xktb,180.0,75.0,right,5.0,active,yes,NaN
43uuj9gwya80n4r3z6kcv87bo,Josue,Ndenge Kongolo,Josue,Kongolo,J. Kongolo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2006-04-13,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,77.0,right,72.0,active,yes,NaN
47vs05b8xlhvx5sqo2t5kys4,Mike Louis,Penders,Mike,Penders,M. Penders,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-07-31,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,200.0,95.0,left,41.0,active,yes,NaN
4ej36bn0gpm2jfrlbgz3n8vkl,Pierre,Denier,NaN,NaN,P. Denier,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1956-11-06,Molenbeersel,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,active,yes,NaN
4pbx40gvdmacim2n0k2qt41cl,Joris,Kayembe Ditu,Joris,Kayembe,J. Kayembe,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1994-08-08,Brussel,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,73.0,left,18.0,active,yes,NaN
5enjhxrx2jrjqtgb9wwq0baax,Mark Irwin Robert Alexander,McKenzie,Mark,McKenzie,M. McKenzie,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1999-02-25,New York,USA,7hr2f89v44y65dyu9k92vprwn,184.0,83.0,left,2.0,active,yes,NaN
5f13ro5hgmago2bmqtzjw5ey,Alieu,Fadera,Alieu,Fadera,A. Fadera,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,Attacker,player,2001-11-03,Bakau,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,182.0,71.0,right,7.0,active,yes,NaN
68vmg4qgr11vppc48hs8402jt,Carlos Eccehomo,Cuesta Figueroa,Carlos,Cuesta,C. Cuesta,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,Defender,player,1999-03-09,Quibdó,Colombia,6kby8rq1p01fg5ds38ckkrcs5,182.0,80.0,right,46.0,active,yes,NaN
6bmumoni1d3l86o9firkzoy6s,Christopher,Bonsu Baah,Christopher,Bonsu Baah,C. Bonsu Baah,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,2004-12-14,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,172.0,NaN,left,90.0,active,yes,NaN
6n1rvd0axpp159h9wkkd7lwfe,Ken,Nkuba Tshiend,Ken,Nkuba,K. Nkuba,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2002-01-21,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,82.0,right,27.0,active,yes,NaN
6pp2hyj46c5jg71w4kesyho2c,Christian,Akpan,Christian,Akpan,C. Akpan,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Midfielder,player,2005-01-29,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,65.0,active,yes,NaN
7jpasvui43tnyao6ijyuuyuqc,Bilal,El Khannouss,Bilal,El Khannouss,B. El Khannouss,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-05-10,Strombeek-Bever,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,right,10.0,active,yes,NaN
7mcgyfr80xzsoh8tzklqugro4,Noah,Adedeji-Sternberg,Noah,Adedeji-Sternberg,N. Adedeji-Sternberg,Belgium,4wbzjcclyefma1ourvjsu4q2j,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2005-06-19,NaN,Germany,36min0qztu8eydwvpv8t1is0m,182.0,69.0,right,67.0,active,yes,NaN
7tgp8z68rg8xkt1vyqpilysmi,Vic,Chambaere,Vic,Chambaere,V. Chambaere,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2003-01-10,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,77.0,right,30.0,active,yes,NaN
7zmgaactx19n77j9fl08pahyi,Tobe,Leysen,Tobe,Leysen,T. Leysen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2002-03-09,Geel,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,83.0,left,40.0,active,no,NaN
8y6kxc66t4hurxuz4m4cm388a,Luca,Oyen,Luca,Oyen,L. Oyen,Belgium,4wbzjcclyefma1ourvjsu4q2j,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2003-03-14,Nottingham,England,1fk5l4hkqk12i7zske6mcqju6,174.0,69.0,right,24.0,active,yes,NaN
95vx1dz2leiona1k455atzwus,Thomas,Claes,Thomas,Claes,T. Claes,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-03-26,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,69.0,right,68.0,active,yes,NaN
9hr3gbfaiezk8hybacaezbn4l,Jos,Daerden,Jos,Daerden,J. Daerden,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1954-11-26,'s Herenelderen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,active,yes,NaN
9pvc7e65cfgtuipfen5zt463t,Mike,Trésor Ndayishimiye,Mike,Trésor,M. Trésor,Belgium,4wbzjcclyefma1ourvjsu4q2j,Burundi,5d7e5052i0sb4wwloukhpafuu,Attacker,player,1999-05-28,Lembeek,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,64.0,right,11.0,active,no,NaN
a3on8aipuz77wn25jm2r312lm,Mujaid,Sadick Aliu,Mujaid,Sadick,Mujaid Sadick,Spain,49ih1pwv3ahshdf8uzrimi54c,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2000-03-14,Logroño,Spain,49ih1pwv3ahshdf8uzrimi54c,183.0,81.0,right,3.0,active,yes,NaN
a8k3ubqsi0duc3g4u5jnvcoa1,Bryan,Heynen,Bryan,Heynen,B. Heynen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1997-02-06,Bree,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,73.0,right,8.0,active,yes,NaN
aayoay8x24gev2vhrut6xcmad,Andi Avdi,Zeqiri,Andi,Zeqiri,A. Zeqiri,Switzerland,3bh70jgvc5mn58x0byjkuda17,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,1999-06-22,Lausanne,Switzerland,3bh70jgvc5mn58x0byjkuda17,185.0,81.0,left,9.0,active,yes,NaN
ama1ibpjcfu206icrfmkgfavp,Patrik,Hrošovský,Patrik,Hrosovsky,P. Hrošovský,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Midfielder,player,1992-04-22,Bojnice,Slovakia,7dybe8679n9bgyrcxi383pq3y,173.0,70.0,right,17.0,active,yes,NaN
an7okg1fciccqu6300k8phisq,Rasmus,Carstensen,Rasmus,Carstensen,R. Carstensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Defender,player,2000-11-10,Silkeborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,75.0,right,22.0,active,no,NaN
boehs62sf23wlas5wb4l5s2y,Toluwalase Emmanuel,Arokodare,Tolu,Arokodare,T. Arokodare,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2000-11-23,Festac,Nigeria,63pvdwrsiq5b07mzi8igqei9p,197.0,97.0,right,99.0,active,yes,NaN
c8m4ox6n1v89qbbjq73s5ezmx,Ángelo Smit,Preciado Quiñónez,Ángelo,Preciado,Á. Preciado,Ecuador,6pyj2bytt2osbjk69owzfehcg,NaN,NaN,Defender,player,1998-02-18,Shushufindi,Ecuador,6pyj2bytt2osbjk69owzfehcg,174.0,69.0,right,77.0,active,no,NaN
cma24hkdklib8007a42cso38q,Aziz,Ouattara Mohammed,Aziz,Ouattara,A. Ouattara,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Midfielder,player,2001-01-04,Abidjan,Côte d'Ivoire,tin6kf561ywonqan0mettr98,188.0,78.0,right,4.0,active,yes,NaN
cxs294yvxtp9qxbgosgdb7ris,Zakaria,El Ouahdi,Zakaria,El Ouahdi,Z. El Ouahdi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2001-12-31,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,NaN,right,77.0,active,yes,NaN
d1rgv9cgncdgr1h61phrxoc89,Gerardo Daniel,Arteaga Zamora,Gerardo,Arteaga,G. Arteaga,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN,Defender,player,1998-09-07,Zapopan,Mexico,5trdr3jf42i20zj1hnkvcytr6,175.0,68.0,left,5.0,active,no,NaN
er6z557ns3jcjhgrsbtmsn6s4,Konstantinos,Karetsas,Konstantinos,Karetsas,K. Karetsas,Belgium,4wbzjcclyefma1ourvjsu4q2j,Greece,6lpgd60z890no2v46zdecrcss,Midfielder,player,2007-11-19,Genk,Belgium,4wbzjcclyefma1ourvjsu4q2j,171.0,58.0,left,78.0,active,yes,NaN
jflu7a5n4f3ezoj20z0kje5m,Maarten,Vandevoordt,Maarten,Vandevoordt,M. Vandevoordt,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2002-02-26,Sint-Truiden,Belgium,4wbzjcclyefma1ourvjsu4q2j,192.0,80.0,right,26.0,active,yes,NaN
1a9u2g4hynrz2e93sz1evhpzp,Lucas Frédéric,Pirard,Lucas,Pirard,L. Pirard,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1995-03-10,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,85.0,right,95.0,active,yes,NaN
249npgqr238lmle12lxp7pces,Edward,Still,Edward,Still,E. Still,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1990-12-30,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,active,no,NaN
2d1s76x7u3ovp3zn947bi2hd6,Kings,Kangwa,Kings,Kangwa,K. Kangwa,Zambia,2dlu3zrfid7nl6ppmb04hjgot,NaN,NaN,Midfielder,player,1999-04-06,Kasama,Zambia,2dlu3zrfid7nl6ppmb04hjgot,165.0,64.0,right,17.0,active,yes,NaN
2fa3vmp34mwrthdiehnaxnnqh,Mounaïm,El Idrissy,Mounaïm,El Idrissy,M. El Idrissy,France,7gww28djs405rfga69smki84o,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,1999-02-10,NaN,France,7gww28djs405rfga69smki84o,181.0,72.0,right,7.0,active,yes,NaN
2ytdtlvxm0ba22gsmk6vu4vhm,Ryan,Alebiosu,Ryan,Alebiosu,R. Alebiosu,England,1fk5l4hkqk12i7zske6mcqju6,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2001-12-17,London,England,1fk5l4hkqk12i7zske6mcqju6,188.0,78.0,right,2.0,active,yes,NaN
2zav7n2wnhr4ushew54onj1ed,Youssef,Challouk,Youssef,Challouk,Y. Challouk,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1995-08-28,Boom,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,68.0,right,8.0,active,yes,NaN
3pr51w08wkrl03rpafmsouj85,Massimo,Bruno,Massimo,Bruno,M. Bruno,Belgium,4wbzjcclyefma1ourvjsu4q2j,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,1993-09-17,Boussu,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,74.0,right,70.0,active,yes,NaN
3ux6v5tt1uodoycvva9y0w7is,Leko Albert,Verbauwhede,Leko,Verbauwhede,L. Verbauwhede,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-02-15,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,40.0,active,yes,NaN
4ilyw37ebyvszpfjk65mddm38,Massimo Stephane,Decoene,Massimo,Decoene,M. Decoene,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-02-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,22.0,active,no,NaN
59ideyqms5r761k1v9rw6zwno,Djiby,Seck,Djiby,Seck,D. Seck,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Attacker,player,2004-03-07,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,76.0,active,yes,NaN
5n522jpifzyf9qu0z41kuf7my,João Pedro Eira,Antunes da Silva,João Pedro Eira,Antunes da Silva,João Silva,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Defender,player,1999-01-14,Braga,Portugal,1nbm5i9a0403zzvltn17lxinc,189.0,82.0,right,44.0,active,yes,João Silva
5np1ksd9qkmc511ihzvikhy0a,Abdelkahar,Kadri,Abdelkahar,Kadri,A. Kadri,Algeria,1ayprcriqhb8iv10ch70clppu,NaN,NaN,Midfielder,player,2000-06-24,Hammamet,Algeria,1ayprcriqhb8iv10ch70clppu,178.0,69.0,right,10.0,active,yes,NaN
5zdapzrncz7vch3yrgftfp5g,Nayel Rayan,Mehssatou Sepúlveda,Nayel,Mehssatou,N. Mehssatou,Chile,32tb8d7824xg4i0ybxzssczu0,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2002-04-11,Brussel,Belgium,4wbzjcclyefma1ourvjsu4q2j,162.0,49.0,right,6.0,active,yes,NaN
6437iwpplyfh71o9b7uxdylii,Pape Habib,Guèye,Pape,Guèye,P. Guèye,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Attacker,player,1999-09-20,Ziguinchor,Senegal,6hhqyhr5cwq2pfprlazyposyk,188.0,84.0,left,17.0,active,no,NaN
65js4yds9vyg0iyck8xh10frp,Thierry Winston Jordan,Ambrose,Thierry,Ambrose,T. Ambrose,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,France,7gww28djs405rfga69smki84o,Attacker,player,1997-03-28,Sens,France,7gww28djs405rfga69smki84o,178.0,75.0,right,68.0,active,yes,NaN
6eg8vaxpqsd6cyh736h7bq4x6,Dylan,Mbayo,Dylan,Mbayo,D. Mbayo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,2001-10-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,65.0,left,7.0,active,no,NaN
6t7ezta9mftdtk20pgxa30r85,David,Boris Philippe Henen,David,Henen,D. Henen,Togo,3jiuckrqd0zejkm452st5dyq7,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1996-04-19,Libramont-Chevigny,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,73.0,right,77.0,active,no,NaN
6yegi163rq5fsloppfubi3sh5,Tom André,Vandenberghe,Tom,Vandenberghe,T. Vandenberghe,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1992-08-17,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,78.0,right,1.0,active,yes,NaN
77wkqbxkqix367lc0ccnym86h,Abdoulaye,Sissako,Abdoulaye,Sissako,A. Sissako,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Midfielder,player,1998-05-26,Clichy,France,7gww28djs405rfga69smki84o,181.0,80.0,right,27.0,active,yes,NaN
7hdyeeejo7h9kvqt7x8jlrlec,Dion,De Neve,Dion,De Neve,D. De Neve,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2001-06-12,Aalst,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,68.0,left,11.0,active,yes,NaN
7ws6w5ad1qkd8wffyb74m28l,Craig George,Cathcart,Craig,Cathcart,C. Cathcart,Northern Ireland,5euslv7jutsauoqt3o2lj9bvi,NaN,NaN,Defender,player,1989-02-06,Belfast,Northern Ireland,5euslv7jutsauoqt3o2lj9bvi,188.0,73.0,right,NaN,active,no,NaN
83n6uee0egley0s9rzjq1x905,Oluwaseyi Babajide,Ojo,Sheyi,Ojo,S. Ojo,England,1fk5l4hkqk12i7zske6mcqju6,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1997-06-19,Hemel Hempstead,England,1fk5l4hkqk12i7zske6mcqju6,177.0,64.0,left,54.0,active,yes,NaN
90gu23i2hpgogspynxxntrjkl,Glen,De Boeck,Glen,De Boeck,G. De Boeck,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1971-08-22,Boom,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,78.0,NaN,NaN,active,no,NaN
91qd93lqgpe700ps0b6a7ntn9,Kristiyan,Aleksandrov Malinov,Kristiyan,Malinov,K. Malinov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN,Midfielder,player,1994-03-30,Kavrakirovo,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,170.0,67.0,right,15.0,active,yes,NaN
