id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,status,active,endDate,placeOfBirth,foot,secondNationality,secondNationalityId,knownName
avac6d42ewh6w89r2cyhe1iad,Bjarte Andre Lunde,Aarsheim,Bjarte,Aarsheim,Male,B. Aarsheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1975-01-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,177.0,70.0,NaN,2021-01-01Z,active,yes,NaN,Stavanger,NaN,NaN,NaN,NaN
b1aa85gwo1dqrnf9mg86oskd0,Fillip,Voster Botnen,Fillip,Botnen,Male,F. Botnen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2006-06-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,38.0,2025-04-11Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
b2isr7ljn9jmt19iiweudegyy,Henrik,Sælebakke Falchener,Henrik Sælebakke,Falchener,Male,H. Falchener,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2003-05-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,25.0,2025-01-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
b7hl21pmhtasd88dnpl0tl15g,Stig,Vik Nedrebø,Stig,Nedrebø,Male,S. Nedrebø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,assistant coach,1997-07-19,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2024-08-17Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
bjqtzq0xcvtmbn54orj7rn5xx,Zlatko,Hovland Tripić,Zlatko,Tripic,Male,Z. Tripić,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1992-12-02,Croatia,37hlakrwxyuzovaeoo4sezusp,182.0,74.0,10.0,2021-05-07Z,active,yes,NaN,Rijeka,both,NaN,NaN,NaN
bnjysriuqd4qe0fmh2ld8yk2c,Edvin,Austbø,Edvin,Austbø,Male,E. Austbø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-05-01,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,17.0,2024-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
cbgxwjokvziezgbbn0qu91s7o,Jakob,Segadal Hansen,Jakob,Hansen,Male,J. Hansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-06-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,62.0,33.0,2024-02-06Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
cktx8pichvlnbdxizrosxckph,Arild,Østbø,Arild,Østbø,Male,A. Østbø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1991-04-19,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,75.0,1.0,2020-01-09Z,active,yes,NaN,Stavanger,right,NaN,NaN,NaN
cqwjwlsum5q92s2k80w3temi2,Henrik,Heggheim,Henrik,Heggheim,Male,H. Heggheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-04-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,77.0,5.0,2024-08-30Z,active,yes,NaN,Stavanger,right,NaN,NaN,NaN
djxtqxvqxd70prbr1gkwjp3sa,Peter,Buch Christiansen,Peter,Christiansen,Male,P. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-12-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,72.0,20.0,2024-03-18Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
dxqw5fvmvdmsdht1wls2jeiy2,Gianni,Ryan Stensness,Gianni,Stensness,Male,G. Stensness,Australia,u5ieemi69z72c3bgczyy68lo,Defender,player,1999-02-07,New Zealand,wcq2y28a27syx5do1k2i2nj8,185.0,NaN,6.0,2021-08-09Z,active,yes,NaN,NaN,NaN,New Zealand,wcq2y28a27syx5do1k2i2nj8,NaN
e79tv8cwky1rcfjn35b629mmt,Thomas,Kinn,Thomas,Kinn,Male,T. Kinn,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1999-02-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,30.0,2025-02-28Z,active,no,2025-08-17Z,NaN,NaN,NaN,NaN,NaN
rqzgkxjy310eosvc4w7red49,Anders,Bloch Bærtelsen,Anders,Bærtelsen,Male,A. Bærtelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,21.0,2025-03-12Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
1w8gujxthv0lfjrn98paa1uga,Carl,Lange,Carl,Lange,Male,C. Lange,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-10-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,10.0,2024-07-18Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
2d9k8p22131is7op7vcn0arbp,Vegar,Eggen Hedenstad,Vegar,Hedenstad,Male,V. Hedenstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1991-06-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,74.0,6.0,2022-01-15Z,active,yes,NaN,Elverum,right,NaN,NaN,NaN
2rny9fva4m8awyltbc4ipftw4,Fidèle Brice,Ambina,Fidèle,Ambina,Male,F. Ambina,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,2001-11-17,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,29.0,2024-03-08Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
3ga4zm8ifo0ohz7xe03jxswkp,Sebastian,Jarl,Sebastian,Jarl,Male,S. Jarl,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2000-01-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,90.0,55.0,2024-07-18Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
3hlo1788t9hf7q58d62g7ap5h,Jan Frode,Nornes,Jan Frode,Nornes,Male,J. Nornes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,assistant coach,1973-01-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,75.0,NaN,2024-03-31Z,active,yes,NaN,Tønsberg,NaN,NaN,NaN,NaN
3nl291loxoqoghj60c05rubro,Filip Erik,Thorvaldsen,Filip,Thorvaldsen,Male,F. Thorvaldsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-04-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,26.0,2023-02-27Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
4krwgfspxdgpq1pli11b04iga,Muamer,Brajanac,Muamer,Brajanac,Male,M. Brajanac,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-02-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,NaN,80.0,2024-07-18Z,active,no,2025-08-15Z,NaN,right,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
6u94pxq9neh7qn0fr8uxz6o0k,Petter,Myhre,Peter,Myhre,Male,P. Myhre,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,assistant coach,1972-02-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2024-01-03Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
769pk71w97o3z1x34npz8quh,Christian,Dahle Borchgrevink,Christian,Borchgrevink,Male,C. Borchgrevink,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-05-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,182.0,75.0,2.0,2019-06-01Z,active,no,2025-07-01Z,Oslo,right,NaN,NaN,NaN
8e70fy4a8pmhkhizrhlq261as,Lorents,Apold-Aasen,Lorents,Apold-Aasen,Male,L. Apold-Aasen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-05-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,NaN,20.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
9qskwuil30g48xr3ax5p9j6j9,Ivan Tarek,Fjellstad Näsberg,Ivan,Näsberg,Male,I. Näsberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-04-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,88.0,NaN,2025-09-02Z,active,yes,NaN,Oslo,left,NaN,NaN,NaN
9xxdec5pv5plas9ve4ehs4nop,Elias Fritjof,Grænge Sørensen,Elias,Sørensen,Male,E. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-09-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,NaN,11.0,2025-01-30Z,active,yes,NaN,Sjunkeby,right,NaN,NaN,NaN
a4de7kgp5ivhwckmtv5htu162,Elias,Kristoffersen Hagen,Elias,Hagen,Male,E. Hagen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-01-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,NaN,15.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
b5kti1udidgdjke5raks6iezu,Magnus Smelhus,Sjøeng,Magnus,Sjøeng,Male,M. Sjøeng,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2002-03-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,197.0,84.0,21.0,2021-07-01Z,active,no,2025-07-23Z,NaN,NaN,NaN,NaN,NaN
bi90ts7bjqsllbei6qtmx6has,Stian,Sjøvold Thorstensen,Stian,Thorstensen,Male,S. Sjøvold,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-05-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,22.0,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
bnkqjsq2fa5fszk43m345a2y2,Mathias,Grundetjern,Mathias,Grundetjern,Male,M. Grundetjern,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-07-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,182.0,NaN,17.0,2025-07-16Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
bof5qg32ndeaoaxl3hbievbl6,Omar,Bully Drammeh,Omar,Drameh,Male,O. Bully,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-11-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,177.0,NaN,31.0,2023-01-08Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
bxafjt88zqj5wgvx5r71c6cid,Henrik Rørvik,Bjørdal,Henrik,Bjørdal,Male,H. Bjørdal,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-02-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,86.0,8.0,2020-09-08Z,active,yes,NaN,Ålesund,right,NaN,NaN,NaN
bzk5asrkwi0pvl6npmxb7jhzp,Petter,Dahle Strand,Petter,Strand,Male,P. Strand,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1994-08-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,177.0,70.0,24.0,2022-01-11Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
c3gcvutbitqcvurd9c5h7v504,Promise Ikojo,Meliga,Promise,Meliga,Male,P. Meliga,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2007-08-21,Nigeria,63pvdwrsiq5b07mzi8igqei9p,170.0,57.0,NaN,2025-08-29Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
c9a0owmk742hzaoxqlmxrruju,Noah Pietari,Pallas,Noah,Pallas,Male,N. Pallas,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,2001-02-09,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,23.0,2025-02-06Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
c9tn3kw240q4qmcbml5vyb6z8,Onyebuchi,Obasi,Onyebuchi,Obasi,Male,O. Obasi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2005-05-04,Nigeria,63pvdwrsiq5b07mzi8igqei9p,164.0,NaN,14.0,2024-03-02Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
cft1n7qn5juaedelpvqwo2f3d,Kevin N'goyi,Tshiembe,Kevin,Tshiembe,Male,K. Tshiembe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-03-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,80.0,5.0,2025-02-12Z,active,yes,NaN,København,both,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN
cpcjoijkj6xhmcbfnyuarh1hx,Jacob,Storevik,Jacob,Storevik,Male,J. Storevik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1996-07-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,NaN,1.0,2025-01-01Z,active,yes,NaN,Florø,right,NaN,NaN,NaN
d11kfigxyuf6beacw9fgsos89,Mohamed,Ofkir,Mohamed,Ofkir,Male,M. Ofkir,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1996-08-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,176.0,NaN,7.0,2025-07-16Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
d5jihfuxjuw51jgt6k4zhmrmy,Magnus Bech,Riisnæs,Magnus,Riisnæs,Male,M. Riisnæs,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-11-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,182.0,73.0,7.0,2021-02-10Z,active,no,2025-07-14Z,NaN,NaN,NaN,NaN,NaN
dk9nlp77b6q38p751f8w3o8np,Oscar Thore,Hedvall,Oscar,Hedvall,Male,O. Hedvall,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1998-08-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,86.0,16.0,2025-07-23Z,active,yes,NaN,Silkeborg,left,NaN,NaN,NaN
dodkgckgbecal0vivr1jf0hzo,Mees,Rijks,Mees,Rijks,Male,M. Rijks,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-03-08,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,73.0,9.0,2024-02-15Z,active,no,2025-08-04Z,NaN,right,NaN,NaN,NaN
fbd96sw3egypi2key2hxbnu2,Aaron,Kiil Olsen,Aaron,Olsen,Male,A. Kiil Olsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-05-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,78.0,4.0,2023-01-14Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
gtd32dij7mrsl9hxtak215w4,Taha,Usman,Taha,Usman,Male,T. Usman,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-03-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,181.0,72.0,NaN,2024-10-20Z,active,yes,NaN,NaN,NaN,Pakistan,4pjfgdjadjcfgts4nljt6mh0s,NaN
gxy9kqw7tcq8qathculd7kk5,Geir,Bakke,Geir,Bakke,Male,G. Bakke,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1969-10-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2023-07-12Z,active,yes,NaN,Oslo,NaN,NaN,NaN,NaN
rzfthr8qys67ormz869jrndg,Håkon,Sjåtil,Håkon,Sjåtil,Male,H. Sjåtil,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2002-12-27,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,3.0,2025-02-28Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
uw1y94hwwthwor4cohho58gk,Vinícius,Nogueira de Oliveira,Vinícius,Nogueira de Oliveira,Male,Vinícius Nogueira,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2001-12-11,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,180.0,72.0,27.0,2025-03-27Z,active,yes,2025-12-31Z,NaN,left,Portugal,1nbm5i9a0403zzvltn17lxinc,Vinícius Nogueira
wjw4o5cjgac1qr75c6uufw2c,Evenezer,Awasum Forcha,Evenezer,Forcha,Male,E. Forcha,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2009-07-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-07-23Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
