id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,foot,shirtNumber,startDate,status,active,endDate,secondNationality,secondNationalityId,weight,knownName
dvi2tleym136aqpvwfi4lustm,Taha Abdi,Ali,Taha,Ali,Male,T. Ali,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1998-07-01,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,174.0,right,22.0,2023-02-01Z,active,yes,NaN,Somalia,5f1civs919ytka0t5h6fperc2,63.0,NaN
lh30ckelpek3u7jbzotxuvze,Olof Johan Andreas,Karlsson,Johan,Karlsson,Male,J. Karlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2001-06-20,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,172.0,right,2.0,2025-01-29Z,active,yes,NaN,NaN,NaN,68.0,NaN
13k94iyejsdn4e51jx32rb23u,Jeppe,Kjær Jensen,Jeppe,Kjær,Male,J. Kjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-03-01,Horsens,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,left,10.0,2025-07-21Z,active,yes,NaN,NaN,NaN,67.0,NaN
15mg49mqn215ce4ojukev0o2x,Anders Jacob,Bergström,Jacob,Bergström,Male,J. Bergström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1995-04-26,Karlskrona,Sweden,1z6l2c33w2kyz9rdefs1d68nb,195.0,right,18.0,2023-07-14Z,active,yes,NaN,NaN,NaN,95.0,NaN
23iwje6cgkgc05szzf2l5z97u,Herman Nils,Johansson,Herman,Johansson,Male,H. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1997-10-16,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,right,14.0,2021-01-01Z,active,yes,NaN,NaN,NaN,84.0,Herman Johansson
4188mf909yftsfbvamx5f7joq,Christofer,Augustsson,Christoffer,Augustsson,Male,C. Augustsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,assistant coach,1979-03-13,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2024-08-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
43anppywo7v1ydan12sq816ac,Uba Charles,Nwokoma,Uba,Charles,Male,U. Charles,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2002-10-10,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,26.0,2025-03-15Z,active,yes,2025-12-31Z,NaN,NaN,NaN,NaN
48wcoed2907qqcsfoyhd4y87o,Olle,Lindberg,Olle,Lindberg,Male,O. Lindberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2007-09-17,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,28.0,2025-04-22Z,active,yes,NaN,NaN,NaN,NaN,NaN
49ovf3kguay4ntgribxni5hjo,Charles,Rosén,Charles,Rosén,Male,C. Rosén,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2008-02-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2025-07-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
4cytj4f9uirlo8vb8mcsv6v6y,Noel Max Joachim,Törnqvist,Noel,Törnqvist,Male,N. Törnqvist,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2002-02-01,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,195.0,left,NaN,2025-09-01Z,active,yes,2025-12-31Z,NaN,NaN,82.0,NaN
507n9mr51v21q8isz9ll3m6eh,Axel Vilhelm,Lindberg Norén,Axel,Norén,Male,A. Norén,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1999-04-04,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,NaN,4.0,2025-01-29Z,active,yes,NaN,NaN,NaN,80.0,NaN
593l8h3nilz2d0x42d7phllp0,Olle,Nilsson,Olle,Nilsson,Male,O. Nilsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2009-01-28,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,23.0,2025-04-05Z,active,yes,NaN,NaN,NaN,NaN,NaN
5bjycgpdp1w7wr01mgb4z3j10,Per Hugo,Fagerberg,Hugo,Fagerberg,Male,H. Fagerberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2004-05-04,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,right,30.0,2025-07-01Z,active,yes,NaN,NaN,NaN,76.0,NaN
5h6xr50d54zcxnktz7q58oa1h,Tom Peder,Pettersson,Tom,Pettersson,Male,T. Pettersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1990-03-25,Trollhättan,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,left,24.0,2023-01-08Z,active,yes,NaN,NaN,NaN,83.0,NaN
6ot87d5p3wkshgtp6n5saeq6s,Filip Joel,Åkesson Linderoth,Filip,Linderoth,Male,F. Linderoth,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2005-02-18,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,right,NaN,2025-07-14Z,active,no,2025-07-21Z,NaN,NaN,80.0,NaN
73h2980bizllhxfk8ic8uketw,Hope Calvin,Ddamulira Kabuye,Calvin,Kabuye,Male,C. Kabuye,Uganda,1j6yonplolalz6goyopv7xd1k,Attacker,player,2003-03-28,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,NaN,9.0,2025-01-29Z,active,no,2025-07-17Z,Sweden,1z6l2c33w2kyz9rdefs1d68nb,75.0,NaN
7rz0lp58sfrby20ksgwtswui2,Ludvig Oliver,Svanberg,Ludvig,Svanberg,Male,L. Svanberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2002-12-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,left,2.0,2025-08-11Z,active,yes,NaN,NaN,NaN,NaN,NaN
851b1m16nm8qnn2bctjc4bf9w,Tim Henrik Alexander,Malmström,Tim,Malmström,Male,T. Malmström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2005-08-20,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,204.0,NaN,NaN,2024-04-28Z,active,yes,NaN,NaN,NaN,NaN,NaN
8dd9ied46z0ygg67pia9woxzo,Chibuike Silas,Nwankwo,Silas,Nwankwo,Male,S. Nwankwo,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2003-12-12,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,183.0,right,31.0,2022-02-03Z,active,yes,NaN,NaN,NaN,NaN,NaN
93qjy2eilbuufwu2kbwpfng7p,Karl Viktor,Gustafson,Viktor,Gustafson,Male,V. Gustafson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1995-03-22,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,right,7.0,2018-01-08Z,active,yes,NaN,NaN,NaN,71.0,NaN
965y7z513tlxlsc19helfdffu,Tony,Miettinen,Tony,Miettinen,Male,T. Miettinen,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,2002-09-23,NaN,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,33.0,2025-02-28Z,active,yes,NaN,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,NaN,NaN
9dfl060r1skgp74piehh2uvhl,Timo,Stavitski,Timo,Stavitski,Male,T. Stavitski,Finland,2u07e54v5dprsugdvddpq5ync,Attacker,player,1999-07-17,Kirkkonummi,Finland,2u07e54v5dprsugdvddpq5ync,180.0,right,11.0,2024-08-22Z,active,yes,NaN,Russia,7kfg68kh6n16fs4ap3xjiudr,78.0,NaN
9hg51o20uf6u2bjgshjax9soa,Elliot Karl,Stroud,Elliot,Stroud,Male,E. Stroud,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2002-06-22,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,left,17.0,2023-02-01Z,active,yes,NaN,England,1fk5l4hkqk12i7zske6mcqju6,75.0,NaN
a0i74nqik3lbi02ngno0m0ys4,Abdullah,Iqbal,Abdullah,Iqbal,Male,Abdullah Iqbal,Pakistan,4pjfgdjadjcfgts4nljt6mh0s,Defender,player,2002-07-27,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,192.0,left,5.0,2024-08-08Z,active,yes,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,Abdullah Iqbal
b7bmxh0q5aa8646sxmvy0etqs,Argjend,Miftari,Argjend,Miftari,Male,A. Miftari,Kosovo,86u6edbqifdjsn49mbp2anw7p,Defender,player,2004-01-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,25.0,2024-11-30Z,active,no,2025-07-22Z,Albania,17zsm8shejejls2on1ffil3op,NaN,NaN
b7vlo6kz8t1h8bnsdh6kpvxlh,Anders,Torstensson,Anders,Torstensson,Male,A. Torstensson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1966-02-19,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2023-01-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
bb58cr6ryz5twkvow3818w3kk,Måns Harry,Isaksson,Måns,Isaksson,Male,M. Isaksson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2007-04-07,Rogberga,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,20.0,2025-01-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
bbrdybdlcobf8cc9epxzeledw,Ludwig Simon,Małachowski Thorell,Ludwig,Malachowski Thorell,Male,L. Małachowski Thorell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2005-02-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,6.0,2025-01-29Z,active,yes,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN
bljhh87zr7t4t60qvqox0lyj8,Kimmen Alrik,Nennesson,Kimmen,Nennesson,Male,K. Nennesson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2006-02-02,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
bomd9wl2cnqwck46ctwjqju1h,Henric Alexander,Lundin,Alexander,Lundin,Male,A. Lundin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1992-10-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,right,35.0,2023-01-08Z,active,yes,NaN,NaN,NaN,86.0,NaN
bqravo7lm21jq5m4cz8uhx638,Bork,Classønn Bang-Kittilsen,Bork,Bang-Kittilsen,Male,B. Bang-Kittilsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-03-22,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,15.0,2025-01-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
c1kv9ybtguhs625d1vwlwa6ay,Jakob,Kiilerich Rask,Jakob,Kiilerich,Male,J. Kiilerich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-10,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,left,13.0,2025-01-01Z,active,no,2025-08-03Z,NaN,NaN,NaN,NaN
czfitwajt0sayki90i3fk5n85,Per Jesper,Gustavsson,Jesper,Gustavsson,Male,J. Gustavsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1994-10-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,174.0,right,22.0,2013-08-01Z,active,yes,NaN,NaN,NaN,74.0,NaN
czrm813u95vcidw9k9ccixdsk,Karl Marius,Aksum,Karl Marius,Aksum,Male,K. Aksum,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,assistant coach,NaN,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2024-08-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
dgxqp83lhb316dec1rpi5op62,Eric Alexander,Johansson,Alexander,Johansson,Male,A. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1995-10-30,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,189.0,left,16.0,2023-02-01Z,active,yes,NaN,NaN,NaN,86.0,Alexander Johansson
drzdo6ouxi5n4jafhfajpor85,Nicklas Friis,Røjkjær,Nicklas,Røjkjær,Male,N. Røjkjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-07-24,Silkeborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,179.0,right,10.0,2024-02-01Z,active,no,2025-07-06Z,NaN,NaN,68.0,NaN
e6ocmgjfubq6qvg4wfp8zipsk,Christian,Tchouante,Christian,Tchouante,Male,C. Tchouante,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,2006-01-17,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,3.0,2025-07-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
eb0ovd9v1dlil87ty5ueboy6s,Lars Ludvig Nicholas,Tidstrand,Ludvig,Tidstrand,Male,L. Tidstrand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2005-08-02,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,left,27.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
etnu42wmgsvz1kh2zs61tty0a,Anders Karl Adam,Petersson,Adam,Petersson,Male,A. Petersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2000-08-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,right,21.0,2019-01-03Z,active,yes,NaN,NaN,NaN,80.0,NaN
f0iow2x82mfh6x1olrrjo5puc,Abdoulie,Manneh,Abdoulie,Manneh,Male,A. Manneh,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,2004-09-29,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,168.0,right,19.0,2024-02-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
to4j02so007q7mkqpnrrumtw,Romeo Arrhenius,Leandersson,Romeo,Leandersson,Male,R. Leandersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2008-07-27,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,39.0,2024-07-02Z,active,yes,NaN,NaN,NaN,NaN,NaN
1dvhwhz4n5f9cf4ts58rfu21,Nils Daniel Erik,Ask,Daniel,Ask,Male,D. Ask,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1998-12-20,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,8.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
1meafg8cs0tnmmm6ep0563alm,Patriot,Sejdiu,Patriot,Sejdiu,Male,P. Sejdiu,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,2000-05-05,Pristina,Kosovo,86u6edbqifdjsn49mbp2anw7p,182.0,left,24.0,2025-07-08Z,active,yes,2025-12-31Z,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN
2wsmv4oc5m7nwkty4nqh2k0lw,Vincent,Lind,Vincent,Lind,Male,V. Lind,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,NaN,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,31.0,2025-07-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
32bvga34o0hleev3duw2342ui,Noah Alexander,Söderberg,Noah,Söderberg,Male,Noah Söderberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2001-08-21,Borås,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,right,6.0,2025-03-05Z,active,yes,NaN,NaN,NaN,80.0,Noah Söderberg
3905a42qog9dkysustqqqdw5w,Torbjorn,Arvidsson,NaN,NaN,Male,T. Arvidsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,assistant coach,1968-05-06,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2024-05-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
3cplil800nf4znsypobvc22qy,Kim Dennis,Olsson,Dennis,Olsson,Male,D. Olsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1999-06-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,14.0,2025-01-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
3qtrkzdi4nbb6lnsti2v6hgq1,Carl Tomas,Lundahl Persson,Carl,Lundahl Persson,Male,C. Lundahl Persson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2000-09-13,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,32.0,2023-04-03Z,active,yes,NaN,NaN,NaN,NaN,NaN
4kmd502s272vf5wgkx8hk4vl5,Ivan,Kričak,Ivan,Kricak,Male,I. Kričak,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1996-07-19,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,NaN,15.0,2023-08-31Z,active,yes,NaN,NaN,NaN,77.0,NaN
4p1gi0hkamzt27nm2nf1j90bt,John David Theodor,Seger,David,Seger,Male,D. Seger,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1999-07-15,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,7.0,2024-02-01Z,active,no,2025-07-08Z,NaN,NaN,71.0,NaN
4rxaizp3a327azz02f6tsop1x,Onil Christian,Kouakou,Christian,Kouakou,Male,C. Kouakou,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1995-04-20,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,right,29.0,2025-01-28Z,active,yes,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,78.0,NaN
58macwlwpfn7ee9ubfzio4idw,Vincent George,Poppler,Vincent,Poppler,Male,V. Poppler,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2001-09-01,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,17.0,2025-01-29Z,active,no,2025-07-21Z,NaN,NaN,NaN,NaN
5r3h17uip2r1dlw1tde1e4hzo,Youssoupha,Sanyang,Youssoupha,Sanyang,Male,Y. Sanyang,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2005-08-31,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,25.0,2025-01-29Z,active,no,2025-06-21Z,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN
5rbr8z5frgawr2ykcmcxbbluy,Fredrik Oscar Olle,Uddenäs,Oscar,Uddenäs,Male,O. Uddenäs,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2002-08-17,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,left,10.0,2025-07-08Z,active,yes,NaN,NaN,NaN,75.0,NaN
6bri5bqx4wq8jy49qf5hjney2,Daniel Birger,Ljung,Daniel,Ljung,Male,D. Ljung,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1998-11-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,18.0,2023-01-08Z,active,yes,NaN,NaN,NaN,73.0,NaN
6son8ikuumxto9h6yiy7ylckp,Tatu Valdemar,Varmanen,Tatu,Varmanen,Male,T. Varmanen,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,1998-07-09,NaN,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,33.0,2021-01-01Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN
6xiqwgyp23huk1oefwngvxaz9,Mario,Vasilj,Mario,Vasilj,Male,M. Vasilj,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,assistant coach,1983-12-23,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,NaN,NaN,2021-11-01Z,active,yes,NaN,NaN,NaN,84.0,NaN
70u97mtl4b7kfp82zpa7lwljo,Martin,Foyston,Martin,Foyston,Male,M. Foyston,England,1fk5l4hkqk12i7zske6mcqju6,NaN,coach,1982-09-22,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,2024-01-01Z,active,no,2025-09-04Z,NaN,NaN,NaN,NaN
7x9rvw3fkbdq9ape85thu5pzp,Björn Sebastian,Starke Hedlund,Sebastian,Hedlund,Male,S. Hedlund,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1995-04-05,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,NaN,4.0,2023-01-08Z,active,yes,NaN,NaN,NaN,83.0,NaN
9401ndwivx7fpdplnv57v965m,Matias,Tamminen,Matias,Tamminen,Male,M. Tamminen,Finland,2u07e54v5dprsugdvddpq5ync,Attacker,player,2001-11-21,NaN,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,19.0,2025-01-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
99dbjsnn2lagcp44boyghq9zo,Kingsley,Gyamfi,Kingsley,Gyamfi,Male,K. Gyamfi,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2004-03-15,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,3.0,2025-02-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
9hgiprztok069b8v9a96zup78,Al Hussein Salam,Shakir Shakir,Al Hussein,Shakir,Male,A. Shakir,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2007-01-12,NaN,Iraq,1uzblzx1s42jn6zk6hivjzby8,169.0,right,30.0,2024-10-07Z,active,yes,NaN,Iraq,1uzblzx1s42jn6zk6hivjzby8,55.0,NaN
9mr7ry4dyqgtk6ejbcmwoyuc4,Oskar Erik,Gabrielsson,Oskar,Gabrielsson,Male,O. Gabrielsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2000-06-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,22.0,2025-01-01Z,active,no,2025-07-17Z,NaN,NaN,NaN,NaN
a6jwnrv86cly1ti085c9dnn6c,Joel Axel Krister,Voelkerling Persson,Joel,Voelkerling Persson,Male,J. Voelkerling Persson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2003-01-15,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,right,34.0,2025-07-09Z,active,yes,NaN,NaN,NaN,85.0,NaN
aadwnc8p356rns7i7nyttyy5m,Robin Lars,Wallinder,Robin,Wallinder,Male,R. Wallinder,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1999-05-13,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,13.0,2024-01-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
ah01wimesmr2z3ngqdeme6k15,Karl Axel,Lindahl,Axel,Lindahl,Male,A. Lindahl,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1995-04-04,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,right,2.0,2025-01-29Z,active,yes,NaN,NaN,NaN,70.0,NaN
b1xiyyiho37nmdr5cibnkvac4,Raymond Owusu Ameyaw,Adjei,Raymond,Adjei,Male,R. Adjei,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2004-02-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,16.0,2024-02-01Z,active,yes,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN
bmdhp0p1sqy48a5algqcdv6qx,Alibek,Aliev,Alibek,Aliev,Male,A. Aliev,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1996-08-16,Makhachkala,Russia,7kfg68kh6n16fs4ap3xjiudr,189.0,NaN,20.0,2024-02-01Z,active,yes,NaN,Russia,7kfg68kh6n16fs4ap3xjiudr,83.0,NaN
bs0mkqzsgcrk6tswsxj5a83c9,Chriss-Albin Alexander,Mörfelt,Albin,Mörfelt,Male,A. Mörfelt,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2000-01-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,left,10.0,2023-08-31Z,active,no,2025-06-02Z,Norway,7f16iy4w8u8ogyn6pfooqwv5z,70.0,NaN
c09quzlxh0hscffbfzbtohi7e,Lars Lukas,Bergquist,Lars,Bergquist,Male,L. Bergquist,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2000-06-28,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,21.0,2023-08-30Z,active,yes,NaN,NaN,NaN,NaN,NaN
czrpc1phedwtryuc92x244yqd,Vladimir,Rodić,Vladimir,Rodic,Male,V. Rodić,Montenegro,1411jebgwo2ja1erogsq81lg9,Midfielder,player,1993-09-07,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,176.0,right,23.0,2022-02-26Z,active,yes,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,71.0,NaN
d58hz0l4k4ym48fp3zbzfae3t,Anssi Tapio,Suhonen,Anssi,Suhonen,Male,A. Suhonen,Finland,2u07e54v5dprsugdvddpq5ync,Midfielder,player,2001-01-14,Järvenpää,Finland,2u07e54v5dprsugdvddpq5ync,170.0,both,7.0,2025-07-22Z,active,yes,2025-12-31Z,NaN,NaN,69.0,NaN
desk24ztm5jmkm6ut1xtub9ck,Carl Lukas Olle,Pihlblad,Lukas,Pihlblad,Male,L. Pihlblad,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2006-06-15,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,12.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
dl3faj0dj1z16de9rb63nxyp5,Magnus,Christensen,Magnus,Christensen,Male,M. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-08-20,Frederikshavn,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,both,26.0,2025-03-18Z,active,yes,NaN,NaN,NaN,74.0,NaN
ds1am2mfzfb9yx55xs1a5y3th,Carl Roberth,Björknesjö,Robert,Bjorknesjo,Male,R. Björknesjö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1973-04-30,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2025-09-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
e96wc563k8h3w7049l1nvcokq,Mattis,Adolfsson,Mattis,Adolfsson,Male,M. Adolfsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2001-12-11,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,5.0,2023-12-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
