id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName,dateOfDeath
6vko64fq9mbmt5sd77ws09yc4,Andreas,Hirtlreiter,Andreas,Hirtlreiter,Male,A. Hirtlreiter,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2003-03-22,Rosenheim,Germany,36min0qztu8eydwvpv8t1is0m,172.0,NaN,NaN,44.0,2023-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
6w3zx87064iv8kh97njxn5xxw,Tim,Hoops,Tim,Hoops,Male,T. Hoops,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-07-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,27.0,2023-07-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
7wt42yb4tohrfvc83wajnyfis,Felix,Lautenbacher,Felix,Lautenbacher,Male,F. Lautenbacher,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-04-23,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,43.0,2024-04-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
84ehvvvftteg7zqx7wrt3n2ay,Fabian,Scherger,Fabian,Scherger,Male,F. Scherger,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2002-01-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,22.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
89f9qc36go3clttwd1vn7g2z8,Nick,Kaulfers,Nick,Kaulfers,Male,N. Kaulfers,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2008-04-03,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,32.0,2024-04-05Z,active,yes,NaN,NaN,NaN,NaN,NaN
8fkwli7ezzxiy209cp4bvuoyd,Maximilian,Welzmüller,Maximilian,Welzmüller,Male,M. Welzmüller,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1990-01-10,München,Germany,36min0qztu8eydwvpv8t1is0m,178.0,70.0,right,19.0,2022-07-01Z,retired,no,NaN,NaN,2024-06-30Z,Maximilian Welzmüller,NaN
8h8qhjzzwp43wlld5f4ikn4h6,Leonard,Grob,Leonard,Grob,Male,L. Grob,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2002-11-18,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,40.0,2020-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
8k01ve6yqmdcvzthv5pluybu2,Boipelo,Mashigo,Boipelo,Mashigo,Male,B. Mashigo,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Midfielder,player,2003-04-05,Johannesburg,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,NaN,NaN,38.0,2020-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
8rp1sjczvcivf3dtpgqinh2j8,Damian,Ćorić,Damian,Coric,Male,D. Ćorić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,2006-01-18,NaN,Germany,36min0qztu8eydwvpv8t1is0m,185.0,NaN,left,28.0,2024-04-01Z,active,no,Germany,36min0qztu8eydwvpv8t1is0m,2024-07-23Z,NaN,NaN
9096y10yjzeup16u4pvq10f84,Simon,Dorfner,Simon,Dorfner,Male,S. Dorfner,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2004-09-22,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,33.0,2023-01-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
9ibvsgp7bbuvmp76uo94xur6c,Elion,Haxhosaj,Elion,Haxhosaj,Male,E. Haxhosaj,Kosovo,86u6edbqifdjsn49mbp2anw7p,Defender,player,2005-05-09,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,36.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
agqg8ul854ax0876ndx23mlpm,Ben,Westermeier,Ben,Westermeier,Male,B. Westermeier,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2003-05-29,NaN,Germany,36min0qztu8eydwvpv8t1is0m,180.0,70.0,right,6.0,2021-10-10Z,active,no,NaN,NaN,2024-08-13Z,NaN,NaN
b33cesmk1j4jiuaqm5vvtbx90,Dominique,Girtler,Dominique,Girtler,Male,D. Girtler,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2004-07-21,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,29.0,2022-04-08Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
b4fcia9lh3bnemqp7i2hp9ck5,Manuel,Stiefler,Manuel,Stiefler,Male,M. Stiefler,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1988-07-25,Bayreuth,Germany,36min0qztu8eydwvpv8t1is0m,178.0,76.0,both,8.0,2021-07-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
bjmg2vxyhtkdpkbo0veujl1jo,Maurice,Krattenmacher,Maurice,Krattenmacher,Male,M. Krattenmacher,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-08-11,Bad Aibling,Germany,36min0qztu8eydwvpv8t1is0m,180.0,75.0,both,7.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
bn4jx6l3w7vsinuh1khji2u0a,Nils,Ortel,Nils,Ortel,Male,N. Ortel,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2004-05-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,49.0,2023-07-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
c3539g7nqtz8i58nmnqlr1ivp,Josef,Welzmüller,Josef,Welzmüller,Male,J. Welzmüller,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1990-01-10,München,Germany,36min0qztu8eydwvpv8t1is0m,188.0,75.0,right,5.0,2014-07-01Z,retired,no,NaN,NaN,2024-06-30Z,Josef Welzmüller,NaN
cqnzzxk5obm3515z8jg6rk445,Robert,Lechleiter,Robert,Lechleiter,Male,R. Lechleiter,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1980-07-01,Rosenheim,Germany,36min0qztu8eydwvpv8t1is0m,177.0,71.0,right,NaN,2020-08-17Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
cvbc1wdvght3lfmrclwwlx65m,Marc,Unterberger,Marc,Unterberger,Male,M. Unterberger,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1988-12-18,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2023-07-24Z,active,no,NaN,NaN,2024-12-01Z,NaN,NaN
dggh9etem6sgnvmlas11ma5uc,Konstantin Günter Georg,Heide,Konstantin,Heide,Male,K. Heide,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2006-01-27,NaN,Germany,36min0qztu8eydwvpv8t1is0m,189.0,NaN,NaN,24.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
dqff19lreor0c5wnq77293pqs,Alexander,Leuthard,Alexander,Leuthard,Male,A. Leuthard,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2006-01-23,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,20.0,2023-07-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
eiydye1qz2fzvtv4z0ogl6xn9,Sebastian,Maier,Sebastian,Maier,Male,S. Maier,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1993-09-18,Landshut,Germany,36min0qztu8eydwvpv8t1is0m,179.0,68.0,both,10.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
evf5jibid9ybzcdi7bp9po0d1,René,Vollath,René,Vollath,Male,R. Vollath,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1990-03-20,Amberg,Germany,36min0qztu8eydwvpv8t1is0m,185.0,75.0,right,1.0,2022-07-01Z,active,no,NaN,NaN,2024-07-16Z,NaN,NaN
o9vqysky8w02y80b2n6luln8,Florian,Schmid,Florian,Schmid,Male,F. Schmid,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-06-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,31.0,2022-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
wfagsofq31xc3i7mxfhkgqju,Dennis,Waidner,Dennis,Waidner,Male,D. Waidner,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2001-02-08,Günzburg,Germany,36min0qztu8eydwvpv8t1is0m,175.0,68.0,right,39.0,2022-09-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
1rm3t48auz1wqya7tanmjyjje,Abdenego,N'Lola Nankishi,Abed,Nankishi,Male,A. Nankishi,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2002-07-06,Bremerhaven,Germany,36min0qztu8eydwvpv8t1is0m,178.0,76.0,left,14.0,NaN,active,no,Angola,3k53bkrjx5zsxchc6e3mcd834,NaN,NaN,NaN
21f98jjdxce9f43mnz1h9lj3d,Leroy,Kwadwo,Leroy,Kwadwo,Male,L. Kwadwo,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1996-08-15,Herten,Germany,36min0qztu8eydwvpv8t1is0m,185.0,82.0,left,21.0,NaN,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN
29vcx31bi5vp41f5vf4agy51w,Tim,Kloss,Tim,Kloss,Male,T. Kloss,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2004-06-05,NaN,Germany,36min0qztu8eydwvpv8t1is0m,190.0,82.0,left,18.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
2cyhs7e58olvum9jqlzrp1ul0,Devin,Deniz Sür,Devin,Sür,Male,D. Sür,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2004-05-29,NaN,Germany,36min0qztu8eydwvpv8t1is0m,179.0,67.0,left,23.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
2pa1s92ul9hkoqdudw5htwhnu,David,Richter,David,Richter,Male,D. Richter,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1999-03-17,NaN,Germany,36min0qztu8eydwvpv8t1is0m,196.0,NaN,NaN,15.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
2qncx21e0ax0ez5oqyvdalsoa,Kaan,Kurt,Kaan,Kurt,Male,K. Kurt,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2001-12-21,Moers,Germany,36min0qztu8eydwvpv8t1is0m,174.0,69.0,both,2.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
39iinvl39hhvuf2uh65qmril1,Eroll,Zejnullahu,Eroll,Zejnullahu,Male,E. Zejnullahu,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,1994-10-19,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,180.0,73.0,right,5.0,NaN,active,no,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN
3al06qxuq5yxhjugyj9rd1k2d,Jesper,Verlaat,Jesper,Verlaat,Male,J. Verlaat,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1996-06-04,Zaanstad,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,87.0,right,4.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
3l9jnpr1df9jfj1tootxc2wru,Fynn-Luca,Lakenmacher,Fynn-Luca,Lakenmacher,Male,F. Lakenmacher,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-05-10,Lübbecke,Germany,36min0qztu8eydwvpv8t1is0m,188.0,92.0,right,19.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
3oe4h669ih3jyp0zywpde2x3o,Leon,Rexhaj,NaN,NaN,Male,L. Rexhaj,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2007-01-30,München,Germany,36min0qztu8eydwvpv8t1is0m,174.0,NaN,both,NaN,NaN,active,no,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,NaN,NaN
5l4fkm9a0pvfi9qiy6gipf71m,Joël,Zwarts,Joël,Zwarts,Male,J. Zwarts,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1999-04-26,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,NaN,left,9.0,NaN,active,no,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,NaN
5o97bxjlepfx98lvgtscfhhm2,Fabian,Greilinger,Fabian,Greilinger,Male,F. Greilinger,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-09-13,NaN,Germany,36min0qztu8eydwvpv8t1is0m,175.0,69.0,left,11.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
6o9cccil75wbjmllorbb4j2ay,Julius,Schmid,Julius,Schmid,Male,J. Schmid,Finland,2u07e54v5dprsugdvddpq5ync,Goalkeeper,player,2001-06-01,München,Germany,36min0qztu8eydwvpv8t1is0m,185.0,85.0,right,12.0,NaN,active,no,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN
6pb0fvhclzoz9f95h0tnomtw5,Marco,Hiller,Marco,Hiller,Male,M. Hiller,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1997-02-20,Gröbenzell,Germany,36min0qztu8eydwvpv8t1is0m,189.0,88.0,right,1.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
6xg4pr8j99fbtxxkx3si618tl,Kilian,Ludewig,Kilian,Ludewig,Male,K. Ludewig,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2000-03-05,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,175.0,66.0,right,29.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
7126w4wdsjxc6tax05po4xt78,Paul,Sturm,NaN,NaN,Male,P. Sturm,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2008-03-13,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN,NaN,NaN
7gfn9i173vfmcyy2s17s29sk,Ludwig,Severin Estermann,NaN,NaN,Male,L. Estermann,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2008-02-06,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN,NaN,NaN
7qdkwrfdmb6q0w23lt4lisiga,Pedro Eliot,Narciso Muteba,Pedro Eliot,Narciso Muteba,Male,Eliot Muteba,Angola,3k53bkrjx5zsxchc6e3mcd834,Attacker,player,2003-06-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,169.0,74.0,right,39.0,NaN,active,no,Germany,36min0qztu8eydwvpv8t1is0m,NaN,Eliot Muteba,NaN
7vnskbkc58kxgffnjigy6j9qs,Moritz,Bangerter,Moritz,Bangerter,Male,M. Bangerter,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2004-12-03,München,Germany,36min0qztu8eydwvpv8t1is0m,192.0,82.0,right,32.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
8646a8s2dvjb5xftup3rbzget,Serhat-Semih,Güler,Serhat-Semih,Güler,Male,S. Güler,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1997-07-12,NaN,Germany,36min0qztu8eydwvpv8t1is0m,181.0,80.0,right,38.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
8c6wthp0wy4310pjsggqzz5d5,Argirios,Giannikis,Argirios,Giannikis,Male,A. Giannikis,Greece,6lpgd60z890no2v46zdecrcss,NaN,coach,1980-07-09,Nürnberg,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,NaN,active,no,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN
8dq8br5lty0ue2ndqxdpz3xsl,Tarsis,Bonga,Tarsis,Bonga,Male,T. Bonga,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1997-01-10,Neuwied,Germany,36min0qztu8eydwvpv8t1is0m,196.0,93.0,right,13.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
8s2zlyysnpu3ixb7hq4z5fz6x,Albion,Vrenezi,Albion,Vrenezi,Male,A. Vrenezi,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,1993-10-04,NaN,Kosovo,86u6edbqifdjsn49mbp2anw7p,177.0,66.0,both,10.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
8wl3pt2rljdfydp0xpbfvno45,Stefan,Reisinger,Stefan,Reisinger,Male,S. Reisinger,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1981-09-14,Landshut,Germany,36min0qztu8eydwvpv8t1is0m,185.0,82.0,both,NaN,NaN,active,no,NaN,NaN,NaN,NaN,NaN
8xk8gakz9rpeu4libk0cutz2t,Marlon,Frey,Marlon,Frey,Male,M. Frey,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1996-03-24,Düsseldorf,Germany,36min0qztu8eydwvpv8t1is0m,181.0,80.0,right,37.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
9rlfri1pv8eahyh4trwemcy6s,Mansour,Ouro-Tagba,Mansour,Ouro-Tagba,Male,M. Ouro-Tagba,Togo,3jiuckrqd0zejkm452st5dyq7,Attacker,player,2004-12-17,New York,USA,7hr2f89v44y65dyu9k92vprwn,189.0,89.0,right,27.0,NaN,active,no,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN
a52n1rb5fuz7xgrht7c00bmdw,Loris,Husic,NaN,NaN,Male,L. Husic,Austria,hcs1bd49qliqqity6o268jyt,Midfielder,player,2008-01-17,NaN,Austria,hcs1bd49qliqqity6o268jyt,NaN,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN,NaN,NaN
a9ppfl8fpr6b6kni57p85a9qt,Oliver,Beer,Oliver,Beer,Male,O. Beer,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1979-09-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
ahz5nhls0d0jo21muuvnbkmj8,Miloš,Ćoćić,Milos,Cocic,Male,M. Ćoćić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2003-06-05,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,70.0,left,30.0,NaN,active,no,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN
aixp8x7x54uexxhgoxsrs707p,Tim,Rieder,Tim,Rieder,Male,T. Rieder,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1993-09-03,Dachau,Germany,36min0qztu8eydwvpv8t1is0m,186.0,81.0,right,6.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
b7qqb2x5psvnpfgs2zp32u28l,Maximilian,Reinthaler,Max,Reinthaler,Male,M. Reinthaler,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1995-03-22,Bolzano,Italy,25f2cmb2r8mk5rj92tzer6kvv,193.0,85.0,right,16.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
bo1bkxy7bdoo6431w7sqvzget,Valmir Bajram,Sulejmani,Valmir,Sulejmani,Male,V. Sulejmani,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,1996-02-01,Großburgwedel,Germany,36min0qztu8eydwvpv8t1is0m,185.0,84.0,left,22.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
ckmsknnuolycuzgnwuqtfafze,Niklas,Lang,Niklas,Lang,Male,N. Lang,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2002-06-13,Starnberg,Germany,36min0qztu8eydwvpv8t1is0m,185.0,77.0,both,3.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
cvfoz6lof85gc2aslgtya5ckp,Niklas,Tarnat,Niklas,Tarnat,Male,N. Tarnat,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1998-05-26,Solingen,Germany,36min0qztu8eydwvpv8t1is0m,179.0,74.0,right,31.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
eeoj35d67jziu8uxqm3jbg0l,Manfred,Starke,Manfred,Starke,Male,M. Starke,Namibia,5gnafp0jaansh8iqoslamuwdc,Midfielder,player,1991-02-21,Windhoek,Namibia,5gnafp0jaansh8iqoslamuwdc,179.0,81.0,left,8.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
eis6ojwfslmbe4l5f9f72qmz9,Phillipp,Steinhart,Phillipp,Steinhart,Male,P. Steinhart,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1992-07-07,Dachau,Germany,36min0qztu8eydwvpv8t1is0m,182.0,73.0,left,36.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
eqqcoxmdphwqesmmoxvs0qd3p,Morris,Schröter,Morris,Schröter,Male,M. Schröter,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1995-08-20,Wolfen,Germany,36min0qztu8eydwvpv8t1is0m,183.0,79.0,right,17.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
eqws22nrjsil7mhn2wnbod32t,Frank,Schmöller,Frank,Schmöller,Male,F. Schmöller,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1966-08-21,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN,NaN,NaN
mljvdcy59dixauo5iab7ijh0,Günter,Brandl,Günter,Brandl,Male,G. Brandl,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1962-08-06,Regensburg,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
owwybs7otyh6sy8v9tdt0ded,Maurizio,Jacobacci,Maurizio,Jacobacci,Male,M. Jacobacci,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,coach,1963-01-11,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN,NaN,NaN,NaN,NaN,active,no,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN,NaN,NaN
pog1knb9q97lvutnwyarmuc4,Michael Harald,Glück,Michael,Glück,Male,M. Glück,Austria,hcs1bd49qliqqity6o268jyt,Defender,player,2003-06-13,Salzburg,Austria,hcs1bd49qliqqity6o268jyt,183.0,84.0,right,35.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
14ot55msedlka7x4g5bnq82s4,Lukas,Pfeiffer,Lukas,Pfeiffer,Male,L. Pfeiffer,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1991-01-16,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN,NaN,NaN
167b8kp27z38u2m0ys81w4n6y,Robin,Velasco,Robin,Velasco,Male,R. Velasco,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2002-06-24,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,21.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
1fsan7f6xf8x71h73ojnxms45,Janek,Sternberg,Janek,Sternberg,Male,J. Sternberg,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1992-10-19,Bad Segeberg,Germany,36min0qztu8eydwvpv8t1is0m,181.0,78.0,left,37.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
1gy0d9w3gju72fvks1za8f6y1,Niklas,Kastenhofer,Niklas,Kastenhofer,Male,N. Kastenhofer,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1999-01-08,Halle,Germany,36min0qztu8eydwvpv8t1is0m,185.0,75.0,right,3.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
2e0p4796hymq2lc6wr4ixd1m2,Tarik,Gözüsirin,Tarik,Gözüsirin,Male,T. Gözüsirin,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,2001-08-08,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,174.0,NaN,NaN,25.0,NaN,active,no,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN
3dkyuh8gbna888v0x84i25exh,Lars,Hopp,NaN,NaN,Male,L. Hopp,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1976-09-09,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
3nptl79re08k0h4gr0uk2kzx1,Ulrich,Taffertshofer,Ulrich,Taffertshofer,Male,U. Taffertshofer,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1992-02-14,Penzberg,Germany,36min0qztu8eydwvpv8t1is0m,184.0,82.0,both,20.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
3p39a60lhxgtx5jpeczgg7kr9,Jannik,Löhden,Jannik,Löhden,Male,J. Löhden,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1989-07-16,Buxtehude,Germany,36min0qztu8eydwvpv8t1is0m,201.0,97.0,left,30.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
3rmor56fbc5rdm2mi703d9q8k,Jannik,Westphal,Jannik,Westphal,Male,J. Westphal,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2004-07-24,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,both,43.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
6bzvqgnj0ld4gerxnpk3w7idx,Mirko,Boland,Mirko,Boland,Male,M. Boland,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1987-04-23,Wesel,Germany,36min0qztu8eydwvpv8t1is0m,174.0,70.0,left,31.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
6jze4ixvknx20mi4hz26eqx9l,Aaron Philipp,Herzog,Aaron,Herzog,Male,A. Herzog,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1998-01-30,Köln,Germany,36min0qztu8eydwvpv8t1is0m,180.0,77.0,both,5.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
70hek7fb5wq2hvm2lcm4556ok,Norbert,Somodi,NaN,NaN,Male,N. Somodi,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1979-09-04,NaN,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
7251hmacgrvwti7e54x494m7e,Yannic,Stein,Yannic,Stein,Male,Y. Stein,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2004-09-17,NaN,Germany,36min0qztu8eydwvpv8t1is0m,190.0,90.0,right,35.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
74govimqnpu9907we6k31o9d6,Gavin,Didzilatis,Gavin,Didzilatis,Male,G. Didzilatis,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2002-02-28,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,28.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
