id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,endDate,status,active,placeOfBirth,secondNationality,secondNationalityId,knownName,foot
83vfoswl8ngvk6y6zulb65zh1,Marc Graeme,McNulty,Marc,McNulty,Male,M. McNulty,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Attacker,player,1992-09-14,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,180.0,82.0,9.0,2023-01-31Z,2024-02-21Z,active,no,Edinburgh,NaN,NaN,NaN,right
968226shwwx93j4c1d1n7e7vu,Owen,Lambe,Owen,Lambe,Male,O. Lambe,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-08-15,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,2.0,2023-03-09Z,2025-01-20Z,active,no,NaN,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN,NaN
9ddxuhle7n4xyozin0wrhatih,Eric,López,Eric,López,Male,E. López,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1999-03-05,USA,7hr2f89v44y65dyu9k92vprwn,188.0,84.0,NaN,2023-09-13Z,2023-12-01Z,active,no,Westminster,NaN,NaN,NaN,NaN
9zolq6c0x4ubmtfusbz2c3xwq,Colin,Shutler,Colin,Shutler,Male,C. Shutler,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1998-08-02,USA,7hr2f89v44y65dyu9k92vprwn,185.0,84.0,20.0,2022-03-09Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
bnkts5hlfs6lxlbx1g9mrqvpw,Juan,Santana,Juan,Santana,Male,J. Santana,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2005-04-02,USA,7hr2f89v44y65dyu9k92vprwn,185.0,82.0,29.0,2022-04-01Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
cb8w2oi6yxlewjues8utj8u09,Andrew Thomas,Philip Fox,Andrew,Fox,Male,A. Fox,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1993-01-15,England,1fk5l4hkqk12i7zske6mcqju6,185.0,84.0,6.0,2023-03-09Z,2024-12-31Z,active,no,Huntingdon,NaN,NaN,NaN,left
cud9nc97lvdv6qk0z74btvr9x,Brent Anthony,Richards,Brent,Richards,Male,B. Richards,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1990-05-20,USA,7hr2f89v44y65dyu9k92vprwn,178.0,79.0,16.0,2021-01-01Z,2023-12-01Z,active,no,Camas,NaN,NaN,NaN,NaN
dwu5macjd0b6xzukitk40st4a,Oluwakorede David,Osundina,Korede,Osundina,Male,K. Osundina,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2004-02-13,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,18.0,2022-01-20Z,2023-08-30Z,active,no,Naperville,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,both
e07zv7ag985v8lq9sebfi27l5,Milan,Iloski,Milan,Iloski,Male,M. Iloski,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-07-29,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,7.0,2022-02-22Z,2024-01-01Z,active,no,Escondido,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,right
f1j8v0figkewc23fmaexubo4p,Kevin,Partida,Kevin,Partida,Male,K. Partida,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1995-03-10,USA,7hr2f89v44y65dyu9k92vprwn,175.0,75.0,19.0,2022-01-10Z,NaN,active,yes,Sparks,NaN,NaN,NaN,NaN
f3ylcm7gk6cjp65oz60rk4hnu,Brian Michael,Iloski,Brian,Iloski,Male,B. Iloski,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1995-09-04,USA,7hr2f89v44y65dyu9k92vprwn,173.0,70.0,10.0,2020-03-03Z,2024-11-03Z,active,no,Escondido,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,left
f5gyca539adfb5h9qa842l05w,Morten Lyngstad,Björshol,Morten,Björshol,Male,M. Björshol,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-08-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,82.0,14.0,2023-04-15Z,2023-12-01Z,active,no,NaN,NaN,NaN,NaN,NaN
15jb2rb0mvhaz492ii7yqrk6h,Kevon Jamar,Lambert,Kevon,Lambert,Male,K. Lambert,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,1997-03-22,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,191.0,82.0,27.0,2017-08-10Z,2023-08-18Z,active,no,Lionel Town,NaN,NaN,NaN,both
22m1gj2uslfp1ls58ljuknefp,José Andres,Hernández,José,Hernández,Male,J. Hernández,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,1996-04-12,Mexico,5trdr3jf42i20zj1hnkvcytr6,165.0,68.0,8.0,2023-03-09Z,2024-12-31Z,active,no,Ciudad de México,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
2p7o7pd4vfw3mvp5o8euss6xg,Mohamed Thiemokho,Traore,Mohamed,Traore,Male,M. Traore,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2002-08-15,Senegal,6hhqyhr5cwq2pfprlazyposyk,188.0,76.0,5.0,2023-02-28Z,2023-11-30Z,active,no,Dakar,NaN,NaN,NaN,NaN
3lbqmjup43ygbk7hyrupkvkdl,Edwin,Munjoma,Eddie,Munjoma,Male,E. Munjoma,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-07-18,USA,7hr2f89v44y65dyu9k92vprwn,178.0,75.0,23.0,2023-03-09Z,2024-03-28Z,active,no,McKinney,Zimbabwe,6pqqn8s3pvbryohnkxd4ch4kn,NaN,NaN
3ybnbzd94ggt62wtqhtnbb1be,Carlos Miguel,Harvey Cesneros,Carlos,Harvey,Male,C. Harvey,Panama,5nhk7v9jq6dqmfbn4hiihhofv,Midfielder,player,2000-02-03,Panama,5nhk7v9jq6dqmfbn4hiihhofv,185.0,89.0,67.0,2023-03-09Z,2024-01-24Z,active,no,Ciudad de Panamá,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right
4ijc4kyuzt8e34oo6bv8fvn6c,Niall,Dunn,Niall,Dunn,Male,N. Dunn,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2004-10-18,USA,7hr2f89v44y65dyu9k92vprwn,185.0,68.0,19.0,2021-04-28Z,2023-11-30Z,active,no,NaN,NaN,NaN,NaN,NaN
56uuw5pbcune85pkv311ajpjo,Santiago,Flores Hanus,Santiago,Hanus,Male,S. Hanus,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-04-08,USA,7hr2f89v44y65dyu9k92vprwn,191.0,77.0,NaN,2023-04-02Z,2023-07-31Z,active,no,NaN,NaN,NaN,NaN,NaN
5myz8pn709ero7ucja3kxn7dg,Liam,Mullins,Liam,Mullins,Male,L. Mullins,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-07-15,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,40.0,2023-03-10Z,2023-07-31Z,active,no,NaN,NaN,NaN,NaN,NaN
5t1wvh34lm993otbc3469uzxm,Jackson Lee,Conway,Jackson,Conway,Male,J. Conway,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2001-12-03,England,1fk5l4hkqk12i7zske6mcqju6,188.0,91.0,28.0,2023-03-18Z,2023-06-09Z,active,no,Leeds,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN
66bp8iuiiz4mskcookp1ew5at,Erickson Yirson,Gallardo Toro,Erickson,Gallardo,Male,E. Gallardo,Venezuela,1er0616j12s9yghuzvsx76d5v,Attacker,player,1996-07-26,Venezuela,1er0616j12s9yghuzvsx76d5v,170.0,68.0,7.0,2023-01-01Z,2024-07-11Z,active,no,Barinas,NaN,NaN,NaN,right
69j92vzo1swgodk0g9g2ksqqy,Baboucarr,Njie,Baboucarr,Njie,Male,B. Njie,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,1995-06-05,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,185.0,75.0,6.0,2021-12-13Z,2023-08-20Z,active,no,Serrekunda,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
6fgxgq77v66va16tcuqvyn6x,Gabriel,Torres,Gabriel,Torres,Male,Gabi Torres,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1996-08-01,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,178.0,77.0,16.0,2022-09-22Z,2025-01-31Z,active,no,Salvador,NaN,NaN,Gabi Torres,left
6mrzod8fbjpv5s30eyypfyv2t,Manuel Alejandro,Arteaga Rubianes,Manuel,Arteaga,Male,M. Arteaga,Venezuela,1er0616j12s9yghuzvsx76d5v,Attacker,player,1994-06-17,Venezuela,1er0616j12s9yghuzvsx76d5v,185.0,72.0,9.0,2023-01-08Z,2023-12-19Z,active,no,Maracaibo,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,right
6naqq6f6acfec3zh2msuxrmqd,Dariusz,Formella,Dariusz,Formella,Male,D. Formella,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1995-10-21,Poland,27baqb7359ywdvsxxklx1kn11,185.0,75.0,29.0,2023-07-28Z,NaN,active,yes,Gdynia,NaN,NaN,NaN,right
7drelguz6c1htw10sq7zyxh0q,Daniel,Trejo Del Río,Danny,Trejo,Male,D. Trejo,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-04-29,Mexico,5trdr3jf42i20zj1hnkvcytr6,175.0,73.0,17.0,2023-03-09Z,2024-01-13Z,active,no,Morelia,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,right
7fayvrd58aelitugyce9k7yz9,Alejandro Enrique,Fuenmayor Castillo,Alejandro,Fuenmayor,Male,A. Fuenmayor,Venezuela,1er0616j12s9yghuzvsx76d5v,Defender,player,1996-08-29,Venezuela,1er0616j12s9yghuzvsx76d5v,185.0,79.0,30.0,2023-03-09Z,2024-12-31Z,active,no,Maracaibo,NaN,NaN,NaN,right
7jmn7tu5u0htipdkop3apijv8,Jack,Ramirez III,Jack,Ramirez III,Male,J. Ramirez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-10-10,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,45.0,2023-05-14Z,2023-11-30Z,active,no,NaN,NaN,NaN,NaN,NaN
7k1ncogbs9892cwjscmrpr7ys,Danny,Stone,Danny,Stone,Male,D. Stone,USA,7hr2f89v44y65dyu9k92vprwn,NaN,assistant coach,1982-09-14,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2022-09-07Z,2024-01-18Z,active,no,NaN,NaN,NaN,NaN,NaN
7lzda1yh1eixs7rqn46y1ulpm,Emil,Cuello,Emil,Cuello,Male,E. Cuello,Argentina,2vovxa97k7v7ofa85dah2xktb,Attacker,player,1997-01-02,Argentina,2vovxa97k7v7ofa85dah2xktb,180.0,79.0,14.0,2023-03-02Z,NaN,active,yes,Buenos Aires,USA,7hr2f89v44y65dyu9k92vprwn,NaN,left
7xadwk43ylg77rk7d9a1vnpp1,Juan Francisco,Guerra Piñero,Juan,Guerra,Male,J. Guerra,Venezuela,1er0616j12s9yghuzvsx76d5v,NaN,coach,1987-02-16,Venezuela,1er0616j12s9yghuzvsx76d5v,175.0,73.0,NaN,2022-08-27Z,2024-01-08Z,active,no,Caracas,NaN,NaN,NaN,right
7y56spdjsagw833hgo5ranvf9,Patrick,Rakovsky,Patrick,Rakovsky,Male,P. Rakovsky,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1993-06-02,Germany,36min0qztu8eydwvpv8t1is0m,185.0,86.0,22.0,2023-03-09Z,NaN,active,yes,Olpe,NaN,NaN,NaN,left
87nh7ook1pw4eglq5zk4z4dm1,John Holger Michael,Stenberg,John,Stenberg,Male,J. Stenberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1992-10-12,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,84.0,3.0,2023-08-04Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
9eaqna3khzf89iafqbjz69hw5,Renzo José,Zambrano Tillero,Renzo,Zambrano,Male,R. Zambrano,Venezuela,1er0616j12s9yghuzvsx76d5v,Midfielder,player,1994-09-26,Venezuela,1er0616j12s9yghuzvsx76d5v,175.0,79.0,26.0,2023-01-01Z,2024-12-31Z,active,no,Aragua de Maturín,NaN,NaN,NaN,right
9vw8izvdgvl9afa5cjwrrx2lm,Jose Carlos,Anguiano Meza,Carlos,Anguiano,Male,C. Anguiano,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-09-13,USA,7hr2f89v44y65dyu9k92vprwn,168.0,54.0,13.0,2021-12-20Z,2024-01-10Z,active,no,Salem,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,right
a24xundegz2mhke2pb24pewpg,Channing,Chasten,Channing,Chasten,Male,C. Chasten,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-07-13,USA,7hr2f89v44y65dyu9k92vprwn,185.0,80.0,12.0,2022-01-11Z,2023-03-24Z,active,no,NaN,NaN,NaN,NaN,NaN
acgc6gqjaog9b7g4efmjfh32t,Federico Nicolás,Varela Escudero,Federico,Varela,Male,F. Varela,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1996-05-07,Argentina,2vovxa97k7v7ofa85dah2xktb,178.0,77.0,10.0,2023-01-31Z,2025-01-30Z,active,no,Buenos Aires,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,right
anklhk2phdsmbt84kumwvgvyt,Darnell,King,Darnell,King,Male,D. King,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1990-09-23,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,2.0,2019-12-18Z,2024-01-04Z,active,no,Tampa,NaN,NaN,NaN,NaN
awj3l7yckyuf5lqi8pavmqove,Rocco,Ríos Novo,Rocco,Ríos Novo,Male,R. Ríos Novo,Argentina,2vovxa97k7v7ofa85dah2xktb,Goalkeeper,player,2002-06-04,USA,7hr2f89v44y65dyu9k92vprwn,180.0,77.0,1.0,2023-01-31Z,2023-11-30Z,active,no,Los Angeles,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right
chrazemrbtadj5ait9vvalono,Skylar,Odle,Skylar,Odle,Male,S. Odle,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2005-01-16,USA,7hr2f89v44y65dyu9k92vprwn,185.0,75.0,99.0,2023-09-01Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
cxnq0rc4u1efzt82nw3xgk355,Panagiotis Dimitri,Armenakas,Panos,Armenakas,Male,P. Armenakas,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,1998-08-05,USA,7hr2f89v44y65dyu9k92vprwn,175.0,68.0,21.0,2023-06-02Z,2024-08-02Z,active,no,Newport Beach,Greece,6lpgd60z890no2v46zdecrcss,NaN,right
d3uo72swkorck8mo41kv1yp61,Daniël Nicolas Maria Johanes,Krutzen,Daniël,Krutzen,Male,D. Krutzen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1996-09-19,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,75.0,4.0,2023-03-09Z,2023-11-30Z,retired,no,NaN,NaN,NaN,NaN,NaN
ebtiir4bcrrkrcllv0b6pbytw,Joel,Torbic,Joel,Torbic,Male,J. Torbic,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-10-14,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,33.0,2023-03-10Z,2023-05-30Z,active,no,NaN,NaN,NaN,NaN,NaN
eez5t1jp419i73f98y5xoddnu,Henry,Uzochukwu Onuorah,Henry,Uzochukwu,Male,H. Uzochukwu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,1999-01-22,Nigeria,63pvdwrsiq5b07mzi8igqei9p,170.0,NaN,15.0,2023-01-01Z,2023-11-30Z,active,no,NaN,NaN,NaN,NaN,NaN
en6hnbvw37s1y2qzu0oasv9jo,Efetobo Ola-Oluwa,Aror,Efetobo,Aror,Male,E. Aror,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-09-26,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,36.0,2023-03-10Z,2023-07-31Z,active,no,NaN,NaN,NaN,NaN,NaN
1gfsz5cm0jooza42rf98iqvo5,Kenardo,Forbes,Kenardo,Forbes,Male,K. Forbes,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,1988-05-15,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,178.0,73.0,11.0,2018-01-01Z,NaN,active,yes,Kingston,NaN,NaN,NaN,right
1rua8d3nlisesyrzeic1rj8tm,Michael Dominic,DeShields,Michael,DeShields,Male,M. DeShields,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Defender,player,1998-04-23,USA,7hr2f89v44y65dyu9k92vprwn,185.0,84.0,12.0,2023-02-28Z,2024-06-20Z,active,no,Baltimore,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right
31ldnuuj2jn8fwjfercm9olxw,Dan,Visser,Dan,Visser,Male,D. Visser,USA,7hr2f89v44y65dyu9k92vprwn,NaN,assistant coach,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2023-04-21Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
449e2muutlpvx9lhv1t2tcsmh,Albert,Dikwa Lega,Albert,Dikwa,Male,A. Dikwa,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,1998-01-02,Cameroon,4eb9feio6u267dd1jcwaf38mt,188.0,77.0,9.0,2020-02-14Z,2024-01-19Z,active,no,Garoua,NaN,NaN,NaN,NaN
4bx148bm87t5863m9oycurxwq,Juan Carlos,Obregón Jr.,Juan,Obregón,Male,J. Obregón,Honduras,56ftnqeq3x3j77uone8qm5ow6,Attacker,player,1997-10-29,USA,7hr2f89v44y65dyu9k92vprwn,170.0,67.0,29.0,2023-07-05Z,2024-01-01Z,active,no,New York City,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
5aojfx3azj9ske45sgxhvipsk,Anders,Bordoy,Anders,Bordoy,Male,A. Bordoy,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2004-12-16,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2023-04-21Z,2023-08-01Z,active,no,NaN,NaN,NaN,NaN,NaN
5htuxrszecd448kld1yguwpas,Christian,Garner,Christian,Garner,Male,C. Garner,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2000-03-09,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,1.0,2023-02-09Z,2024-01-31Z,active,no,Orleans,NaN,NaN,NaN,NaN
6692w96w6qmvgcpo02dehq4iy,Langston,Blackstock,Langston,Blackstock,Male,L. Blackstock,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-03-23,USA,7hr2f89v44y65dyu9k92vprwn,188.0,84.0,7.0,2023-02-16Z,2025-01-31Z,active,no,Marietta,NaN,NaN,NaN,left
69pe2d0b9ughzcn3iqarracr8,Luke A.,Biasi,Luke,Biasi,Male,L. Biasi,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-07-15,USA,7hr2f89v44y65dyu9k92vprwn,183.0,82.0,13.0,2022-02-24Z,NaN,active,yes,Buford,NaN,NaN,NaN,NaN
6z4yhsbfaavhzqtl2uf8evn4l,Robert,Lilley,Bob,Lilley,Male,B. Lilley,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1966-05-02,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2017-11-14Z,NaN,active,yes,Fort Monmouth,NaN,NaN,NaN,NaN
756pi2yg4xzgdv9ou18xy94pg,Abiola Adetola,Showunmi,Tola,Showunmi,Male,T. Showunmi,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2000-07-03,England,1fk5l4hkqk12i7zske6mcqju6,191.0,91.0,24.0,2023-03-01Z,2023-12-15Z,active,no,Enfield,NaN,NaN,NaN,NaN
8delieh6jv1cgaukmgcwfjsic,Edward,Kizza,Edward,Kizza,Male,E. Kizza,Uganda,1j6yonplolalz6goyopv7xd1k,Attacker,player,1998-12-17,Uganda,1j6yonplolalz6goyopv7xd1k,175.0,77.0,19.0,2022-07-22Z,2025-01-31Z,active,no,Kampala,NaN,NaN,NaN,NaN
8y556fvv7asmfouaica4nbai1,Jahmali Dante,Waite,Jahmali,Waite,Male,J. Waite,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Goalkeeper,player,1998-12-24,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,26.0,2022-04-01Z,2024-01-04Z,active,no,Philadelphia,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right
97d0drjb3zqkh5ozfufg17nys,Patrick,Hogan,Patrick,Hogan,Male,P. Hogan,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1997-09-17,USA,7hr2f89v44y65dyu9k92vprwn,191.0,87.0,3.0,2023-02-15Z,2025-01-31Z,active,no,Charlotte,NaN,NaN,NaN,NaN
amqkkery2iviorex40t7yi3xm,Daniel Alejandro,Rovira Gonzalez,Dani,Rovira,Male,D. Rovira,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Defender,player,1996-12-15,Colombia,6kby8rq1p01fg5ds38ckkrcs5,175.0,66.0,4.0,2019-04-12Z,2025-01-31Z,active,no,Bogotá,NaN,NaN,NaN,NaN
aur71sievd8d2fnrumu3xf6c,Nathan José,Kitchell Dossantos,Nathan,Dossantos,Male,N. Dossantos,Canada,1iaoypzp6syf32cz9l15pzp7e,Defender,player,1999-04-11,Canada,1iaoypzp6syf32cz9l15pzp7e,180.0,82.0,6.0,2022-03-11Z,2024-01-30Z,active,no,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN
awlhkoqc0vuqgejtd510oihre,Trevor Antonius,Zwetsloot,Trevor,Zwetsloot,Male,T. Zwetsloot,New Zealand,wcq2y28a27syx5do1k2i2nj8,Midfielder,player,1999-10-16,New Zealand,wcq2y28a27syx5do1k2i2nj8,NaN,NaN,20.0,2023-03-16Z,2024-01-01Z,active,no,NaN,NaN,NaN,NaN,NaN
bvsbggi8236gm30qnz08kehw4,Jonathan,Gomes,Jonathan,Gomes,Male,J. Gomes,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1999-02-09,USA,7hr2f89v44y65dyu9k92vprwn,191.0,84.0,32.0,2023-03-02Z,2024-01-01Z,active,no,NaN,NaN,NaN,NaN,NaN
c4va4gt5g10zm05qtucgyt889,Daniel,Griffin,Danny,Griffin,Male,D. Griffin,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-07-14,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,2.0,2023-05-04Z,NaN,active,yes,Wethersfield,NaN,NaN,NaN,NaN
c8nk2hg1xy4h4646ajpq65dnu,Abdul Illal,Osumanu,Illal,Osumanu,Male,I. Osumanu,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,1996-08-20,Ghana,2q2sw72utw5gu9t5y4knckwba,183.0,84.0,28.0,2023-04-07Z,NaN,active,yes,Accra,NaN,NaN,NaN,right
cxrjwzo1fmvgcw8i820hwn07p,Brunallergene Junior,Etou,Junior,Etou,Male,J. Etou,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Defender,player,1994-06-01,Congo,1s2y6o0lwj69dj5ib5pid8f6r,178.0,70.0,8.0,2023-02-28Z,NaN,active,yes,Brazzaville,France,7gww28djs405rfga69smki84o,NaN,left
do5nsl65m35sog9vcp0j3kbh0,Burke,Fahling,Burke,Fahling,Male,B. Fahling,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-08-03,USA,7hr2f89v44y65dyu9k92vprwn,170.0,74.0,16.0,2023-03-01Z,2024-02-27Z,active,no,NaN,NaN,NaN,NaN,NaN
dqvxmefhimxvxstvlz5yd7ysp,Joseph,Farrell,Joseph,Farrell,Male,J. Farrell,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1994-02-13,USA,7hr2f89v44y65dyu9k92vprwn,188.0,84.0,15.0,2022-12-29Z,2023-12-04Z,active,no,Whitpain Township,NaN,NaN,NaN,NaN
duad6xilu5s6c7ul48b7gab1m,Marc,Ybarra,Marc,Ybarra,Male,M. Ybarra,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-12-18,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,23.0,2022-03-01Z,2023-12-14Z,active,no,Ann Arbor,NaN,NaN,NaN,NaN
e2rv433ve4ytatjl94dcz1hm2,Arturo,Osuna Ordóñez,Arturo,Ordóñez,Male,Arturo Ordóñez,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1997-05-22,Spain,49ih1pwv3ahshdf8uzrimi54c,188.0,83.0,5.0,2022-03-01Z,2023-12-08Z,active,no,Salou,NaN,NaN,NaN,right
e8rbnbqkrxia3lgt7agaid4kq,Charles Robbins,Mertz Jr.,Robbie,Mertz,Male,R. Mertz,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1996-12-04,USA,7hr2f89v44y65dyu9k92vprwn,170.0,70.0,14.0,2022-07-22Z,NaN,active,yes,Pittsburgh,NaN,NaN,NaN,NaN
ect3pxkbjycux4simxmzp9jze,Luis Enrique,Zamudio Lizardo Jr.,Luis,Zamudio,Male,L. Zamudio,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1998-06-24,USA,7hr2f89v44y65dyu9k92vprwn,191.0,86.0,77.0,2023-06-16Z,2023-07-16Z,active,no,Las Vegas,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
ed4tbk57pu0awr3sf955wji1g,Anthony Edward,López-Carillo,Tony,López,Male,T. López,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1997-11-13,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,22.0,2023-02-28Z,2024-02-01Z,active,no,NaN,NaN,NaN,NaN,NaN
f3hhjzp25ms8qnt0dh1p04q21,Dionysius,Harmon,Dionysius,Harmon,Male,D. Harmon,Liberia,78fh41lat89a3xaqjqcdzb4ul,Attacker,player,1996-10-22,Liberia,78fh41lat89a3xaqjqcdzb4ul,188.0,82.0,10.0,2023-03-02Z,2024-01-25Z,active,no,NaN,NaN,NaN,NaN,NaN
2az3hi45krcxbzny070v5mo5x,Juan David,Cabezas Núñez,Juan,Cabezas,Male,J. Cabezas,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Midfielder,player,1991-02-27,Colombia,6kby8rq1p01fg5ds38ckkrcs5,183.0,79.0,5.0,2021-04-08Z,NaN,active,yes,Cali,NaN,NaN,NaN,right
2mxaagzu9rb92z9880yjllbzd,Wahab,Ackwei,Wahab,Ackwei,Male,W. Ackwei,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,1996-10-19,Ghana,2q2sw72utw5gu9t5y4knckwba,183.0,75.0,3.0,2022-03-09Z,2024-01-31Z,active,no,Accra,NaN,NaN,NaN,NaN
