id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,foot,shirtNumber,startDate,status,active,weight,endDate,knownName
1b0vnu6n0gzc0ush9g3spcjdg,Alexandru Constantin,Stoian,Alexandru,Stoian,Male,A. Stoian,Romania,17oj2qrzqlkhdjvazum10sx2i,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2007-12-15,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,90.0,2025-01-18Z,active,yes,NaN,NaN,NaN
1dck5cjwwx9zwojd9g6shi3th,David Enagnon,Kiki,David,Kiki,Male,D. Kiki,Benin,3o5wco7tkqgfmys9exmt5fo2h,France,7gww28djs405rfga69smki84o,Defender,player,1993-11-25,Vakaon,Benin,3o5wco7tkqgfmys9exmt5fo2h,180.0,left,12.0,2024-06-18Z,active,yes,76.0,NaN,NaN
1p6jaoxxuwysr82soktfu7tg,Luca Constantin,Ilie,Luca,Ilie,Male,L. Ilie,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,2007-06-13,București,Romania,17oj2qrzqlkhdjvazum10sx2i,188.0,left,NaN,2025-05-22Z,active,yes,NaN,NaN,NaN
1s58g4i0uwzvu74dkqbbmpzl6,David Raul,Miculescu,David,Miculescu,Male,D. Miculescu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,2001-05-02,Arad,Romania,17oj2qrzqlkhdjvazum10sx2i,189.0,NaN,11.0,2022-08-01Z,active,yes,87.0,NaN,NaN
1std4s39syf3utuoro591gy6s,David Andronic,Popa,David,Popa,Male,D. Popa,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,2007-03-13,Luduș,Romania,17oj2qrzqlkhdjvazum10sx2i,172.0,left,15.0,2025-02-10Z,active,yes,59.0,NaN,David Popa
1u4cvph2gwfpmh23ebq7jgovd,Siyabonga,Ngezana,Siyabonga,Ngezana,Male,S. Ngezana,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,NaN,Defender,player,1997-07-15,Senokeng,South Africa,1kiwby3xmt97m3ejw76qs4i6k,191.0,right,30.0,2023-06-15Z,active,yes,NaN,NaN,NaN
2u1ze02vwjtbnlfc34xjnw4mi,Mihai Răzvan,Udrea,Mihai,Udrea,Male,M. Udrea,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Goalkeeper,player,2001-07-20,Craiova,Romania,17oj2qrzqlkhdjvazum10sx2i,186.0,left,34.0,2023-07-01Z,active,yes,75.0,NaN,NaN
360knvg4k1yywxnb8o1mlyggl,Vlad Iulian,Chiricheș,Vlad,Chiriches,Male,V. Chiricheș,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,1989-11-14,Bacău,Romania,17oj2qrzqlkhdjvazum10sx2i,184.0,both,21.0,2023-07-25Z,active,yes,75.0,NaN,NaN
3mnq8cdazrop2q5gzdj14v5lg,Andrei Cosmin,Gheorghiță,Andrei,Gheorghita,Male,A. Gheorghiță,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,2002-07-16,București,Romania,17oj2qrzqlkhdjvazum10sx2i,182.0,right,77.0,2025-07-01Z,active,no,NaN,2025-08-14Z,NaN
3xpciswiphb4m468o8kajzcpg,Luca Stefan,Ciobanu,Luca,Ciobanu,Male,L. Ciobanu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,2006-01-18,Iași,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-12-02Z,active,yes,NaN,NaN,NaN
49i3xo3yqikkm9quwd0129h3p,Denis,Alibec,Denis,Alibec,Male,D. Alibec,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,1991-01-05,Mangalia,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,left,7.0,2025-07-01Z,active,yes,83.0,NaN,NaN
4sdrsoddws5kh62v33sqzhpg4,Andrei,Dăncuș,Andrei,Dancus,Male,A. Dăncuș,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,2009-01-20,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,6.0,2024-12-17Z,active,yes,NaN,NaN,NaN
4xzasu4k0063qmz1tep7wpfdg,Mihai Vlăduț,Toma,Mihai,Toma,Male,M. Toma,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,2007-02-17,București,Romania,17oj2qrzqlkhdjvazum10sx2i,172.0,right,22.0,2022-12-01Z,active,yes,64.0,NaN,NaN
56bsesp7qter2xdjo8knrdy39,Mamadou Khady,Thiam,Mamadou,Thiam,Male,M. Thiam,Senegal,6hhqyhr5cwq2pfprlazyposyk,France,7gww28djs405rfga69smki84o,Attacker,player,1995-03-20,Aubervilliers,France,7gww28djs405rfga69smki84o,180.0,right,93.0,2025-08-20Z,active,yes,85.0,NaN,NaN
5c3f7wgnvcugni7vwjlurx0yc,Raul Ionuț,Alecsandroaie,Raul,Alecsandroaie,Male,R. Alecsandroaie,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,2008-02-13,Bârlad,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,right,NaN,2025-12-03Z,active,yes,NaN,NaN,NaN
5frmkufg8wohp3yeswrhls8ut,Juri,Cisotti,Juri,Cisotti,Male,J. Cisotti,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1993-05-05,Tolmezzo,Italy,25f2cmb2r8mk5rj92tzer6kvv,175.0,NaN,31.0,2025-01-04Z,active,yes,64.0,NaN,NaN
5w1mkqmuz984n0txvcetiyu0a,Baba,Alhassan,Baba,Alhassan,Male,B. Alhassan,Uganda,1j6yonplolalz6goyopv7xd1k,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2000-01-03,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,180.0,right,42.0,2024-01-16Z,active,yes,NaN,NaN,NaN
6gw55ad4t92it0zevzwzuni8k,Matei Alexandru,Popa,Matei,Popa,Male,M. Popa,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Goalkeeper,player,2007-04-27,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,13.0,2024-12-04Z,active,yes,NaN,NaN,Matei Popa
6se7wd1ehvud0xixncdq991t6,Alexandru Grigoraş,Pantea,Alexandru,Pantea,Male,A. Pantea,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,2003-09-11,București,Romania,17oj2qrzqlkhdjvazum10sx2i,172.0,both,28.0,2022-07-01Z,active,yes,63.0,NaN,NaN
6w8tdanxas1ip6qyonsfgsnl6,Marius,Ștefănescu,Marius,Stefanescu,Male,M. Ștefănescu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,1998-08-14,Caracal,Romania,17oj2qrzqlkhdjvazum10sx2i,178.0,left,15.0,2024-06-18Z,active,no,72.0,2025-07-30Z,NaN
7g8lt0nwtawqpf6rrrf4z0vyt,Valentin Iulian,Crețu,Valentin,Cretu,Male,V. Crețu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,1989-01-02,Buzău,Romania,17oj2qrzqlkhdjvazum10sx2i,176.0,right,2.0,2019-08-01Z,active,yes,71.0,NaN,NaN
7if5fyfjlfx6d1iugfctxi6fo,Matei Ștefan,Manolache,Matei,Manolache,Male,M. Manolache,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,2007-01-29,Suceava,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,right,NaN,2025-12-02Z,active,no,NaN,2025-12-31Z,NaN
7puribdeg99x9sqm05ig3h82c,Octavian George,Popescu,Octavian,Popescu,Male,O. Popescu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,2002-12-27,Târgoviște,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,right,37.0,2020-08-01Z,active,yes,NaN,NaN,Octavian Popescu
8064l93eotfu04drtwy9i9d5,Darius,Dumitru Olaru,Darius,Olaru,Male,D. Olaru,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,1998-03-03,Mediaș,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,right,27.0,2020-01-01Z,active,yes,71.0,NaN,NaN
8czzirtqwsgyg3cm2eg70t79w,Laurențiu Constantin,Vlăsceanu,Laurentiu,Vlasceanu,Male,L. Vlăsceanu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,2005-05-29,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,29.0,2025-07-04Z,active,no,NaN,2025-08-04Z,NaN
8pzfnwsss6ldnhm7rt3fnwudx,Daniel,Graovac,Daniel,Graovac,Male,D. Graovac,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1993-08-08,Novi Grad,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,185.0,right,4.0,2025-07-01Z,active,yes,NaN,NaN,NaN
ac82hlsomeb7icpqcsvll321g,Robert Andrei,Necșulescu,Robert,Necsulescu,Male,R. Necșulescu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,2007-05-17,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-12-02Z,active,yes,NaN,NaN,NaN
aianahl18ooxmlr5ok6v321d6,George Daniel,Bîrligea,Daniel,Bîrligea,Male,D. Bîrligea,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,2000-04-19,Brăila,Romania,17oj2qrzqlkhdjvazum10sx2i,184.0,right,9.0,2024-09-03Z,active,yes,80.0,NaN,NaN
ajpvhku0rooazltyxduwdrrsa,Joyskim Aurélien,Dawa Tchakonte,Joyskim,Dawa,Male,J. Dawa,Cameroon,4eb9feio6u267dd1jcwaf38mt,France,7gww28djs405rfga69smki84o,Defender,player,1996-04-09,Colombes,France,7gww28djs405rfga69smki84o,194.0,right,5.0,2022-07-01Z,active,yes,93.0,NaN,NaN
b7igi48wjvb0f80l9qj499t5h,Risto,Radunović,Risto,Radunovic,Male,R. Radunović,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,Defender,player,1992-05-04,Podgorica,Montenegro,1411jebgwo2ja1erogsq81lg9,184.0,left,33.0,2021-01-01Z,active,yes,75.0,NaN,NaN
bf12w44ndq105vw0m1kea6rfu,Ovidiu Ioan,Perianu,Ovidiu,Perianu,Male,O. Perianu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,2002-04-16,Bârlad,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,right,25.0,2025-07-01Z,active,no,67.0,2025-08-09Z,NaN
capp2vkwg9u5nsrnbyw67nx1w,Ionuț Darius,Cercel,Ionut,Cercel,Male,I. Cercel,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,2006-11-14,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,23.0,2025-02-10Z,active,yes,NaN,NaN,NaN
cfkt66k2y8appnggquh1gob56,Elias,Charalambous,Ilias,Charalampous,Male,E. Charalambous,Cyprus,3om8cj5nhmq1rzzkykubm5icj,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,coach,1980-09-25,Johannesburg,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,NaN,NaN,2023-04-02Z,active,yes,NaN,NaN,NaN
cg52k77xhvi8scq76ijcn5ixg,Denis Andrei,Colibășanu,Denis,Colibasanu,Male,D. Colibășanu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,2007-03-10,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-12-02Z,active,yes,NaN,NaN,NaN
cxyks8fit2qo9hpmt7fmgql90,Mihai Daniel,Lixandru,Mihai,Lixandru,Male,M. Lixandru,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,2001-06-05,București,Romania,17oj2qrzqlkhdjvazum10sx2i,184.0,NaN,16.0,2023-07-01Z,active,yes,NaN,NaN,NaN
dhb6r3msmmayy7v0b1gb40445,Lukáš,Zima,Lukás,Zima,Male,L. Zima,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1994-01-09,Hradec Kralove,Czechia,5md5tpwr2nmqao528prx43jr7,196.0,right,38.0,2025-01-03Z,active,yes,82.0,NaN,NaN
die8ml5x5lfzofulcfsn0g3c9,Adrian Gheorghe,Șut,Adrian,Sut,Male,A. Șut,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,1999-04-30,Cociuba Mare,Romania,17oj2qrzqlkhdjvazum10sx2i,186.0,right,8.0,2020-08-15Z,active,no,77.0,2026-01-13Z,NaN
djc1zud620ypb6umfs616o0yd,Malcom Sylas,Edjouma Laouari,Malcom,Edjouma,Male,M. Edjouma,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Midfielder,player,1996-10-08,Toulouse,France,7gww28djs405rfga69smki84o,189.0,right,18.0,2024-07-01Z,active,yes,84.0,NaN,NaN
egzn9cab3yvh5xp5avt3akycp,Mihai Cristian,Popescu,Mihai,Popescu,Male,M. Popescu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,1993-05-07,Câmpulung Muscel,Romania,17oj2qrzqlkhdjvazum10sx2i,188.0,right,17.0,2024-09-03Z,active,yes,79.0,NaN,NaN
epthyqu8q1zhe9xwl8j83ss89,André,Lourenço Duarte,André,Lourenço Duarte,Male,André Duarte,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Defender,player,1997-09-12,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,195.0,NaN,NaN,2026-01-08Z,active,yes,70.0,NaN,André Duarte
evsxd4obrqzq9xt5wg3e1axre,Ștefan,Târnovanu,Stefan,Târnovanu,Male,Ș. Târnovanu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Goalkeeper,player,2000-05-09,Iași,Romania,17oj2qrzqlkhdjvazum10sx2i,197.0,right,32.0,2020-09-19Z,active,yes,81.0,NaN,NaN
xl7x8w2i6th3o6haa3rrz0lx,Florin Lucian,Tănase,Florin,Tanase,Male,F. Tănase,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,1994-12-30,Găeşti,Romania,17oj2qrzqlkhdjvazum10sx2i,186.0,right,10.0,2024-08-07Z,active,yes,72.0,NaN,NaN
1kc1gt56jul100t7r7i0nenmc,Lorenzo,Biliboc,Lorenzo,Biliboc,Male,L. Biliboc,Romania,17oj2qrzqlkhdjvazum10sx2i,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2006-10-22,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,right,49.0,2025-07-07Z,active,yes,NaN,NaN,NaN
1y9ay5z4z8fdhkhvb9gej2f9x,Ciprian Ioan,Deac,Ciprian,Deac,Male,C. Deac,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,1986-02-16,Dej,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,left,10.0,2017-01-14Z,active,yes,74.0,NaN,NaN
2vhwmyxajk9wfyc1s048vm7zd,Karlo,Muhar,Karlo,Muhar,Male,K. Muhar,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,Midfielder,player,1996-01-17,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,188.0,both,73.0,2025-07-01Z,active,yes,83.0,NaN,NaN
2z1ljopuf264plkrdu0bagxqt,Kenneth Josiah,Omeruo,Kenneth,Omeruo,Male,K. Omeruo,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Defender,player,1993-10-17,Kaduna,Nigeria,63pvdwrsiq5b07mzi8igqei9p,185.0,right,NaN,2025-06-27Z,active,no,81.0,2025-09-30Z,NaN
3cib29fyaavdzkkuu7a9472ll,Antonio,Bosec,Antonio,Bosec,Male,A. Bosec,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,Defender,player,1997-08-28,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,178.0,NaN,33.0,2025-07-01Z,active,no,73.0,2025-09-06Z,NaN
3kfeazpv3d1wy6e333pudwkid,Damjan,Đoković,Damjan,Djokovic,Male,D. Đoković,Croatia,37hlakrwxyuzovaeoo4sezusp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1990-04-18,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,174.0,left,88.0,2024-08-21Z,active,yes,74.0,NaN,NaN
3uvek737jr8909is4vi1d9nxm,Leonardo,da Costa Bolgado,Leonardo,da Costa Bolgado,Male,Léo Bolgado,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Defender,player,1998-08-20,Cuiabá,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,190.0,right,4.0,2024-07-06Z,active,no,84.0,2025-09-08Z,Léo Bolgado
4iishlxvrv4fshyf4me0cuv2t,Ovidiu Ștefan,Hoban,Ovidiu,Hoban,Male,O. Hoban,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,assistant coach,1982-12-27,Baia Mare,Romania,17oj2qrzqlkhdjvazum10sx2i,183.0,right,NaN,2024-07-01Z,active,yes,83.0,NaN,NaN
4po9y4upujw73y9p7rqesglqs,Ștefan Eduard,Senciuc,NaN,NaN,Male,Ș. Senciuc,Romania,17oj2qrzqlkhdjvazum10sx2i,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2007-04-02,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-08-01Z,active,no,NaN,2025-08-08Z,NaN
5oq1grv2gc37hndeyzu8hbpck,Rareș Florian,Gal,Rares,Gal,Male,R. Gal,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Goalkeeper,player,2001-01-25,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,176.0,NaN,1.0,2022-07-01Z,active,yes,NaN,NaN,NaN
5wsoadhwu7nj9qafnnfax9g16,Alin Răzvan,Fică,Alin,Fica,Male,A. Fică,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,2001-06-14,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,8.0,2023-01-29Z,active,yes,NaN,NaN,NaN
655symknmlldx1j5s27o8zfqi,Alexandru Mircea,Țîrlea,Alexandru,Tirlea,Male,A. Țîrlea,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Defender,player,2000-03-28,Alcalá de Henares,Spain,49ih1pwv3ahshdf8uzrimi54c,182.0,right,20.0,2025-01-14Z,active,yes,65.0,NaN,NaN
67wnfvg0yypz6co8e2nr15hqs,David-Bogdan,Ciubăncan,David,Ciubancan,Male,D. Ciubăncan,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,2004-07-08,Arad,Romania,17oj2qrzqlkhdjvazum10sx2i,197.0,NaN,98.0,2025-07-01Z,active,yes,NaN,NaN,NaN
6d35fdvzs6tbdbadl6jqjr2wa,Marko,Gjorgjievski,Marko,Gjorgjievski,Male,M. Gjorgjievski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,NaN,Attacker,player,2000-04-18,NaN,North Macedonia,1lesyxylc5eza0a4z87t9azcc,186.0,NaN,19.0,2025-07-01Z,active,no,NaN,2025-09-08Z,NaN
6n7mtbajqldc2a0591foek8ic,Andres Emil,Sfait,Andres,Sfait,Male,A. Sfait,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,2004-12-09,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,right,77.0,2025-01-08Z,active,yes,NaN,NaN,NaN
74x4p1dpfu4w8fzsgdewyrnc9,Yacoub Aly,Abeid,Aly,Abeid,Male,A. Abeid,Mauritania,fddgtcs6irg28x9oqietkb6x,Saudi Arabia,639nv0r2ixeusx4nzqyzb5iuq,Defender,player,1997-12-11,Riyadh,Saudi Arabia,639nv0r2ixeusx4nzqyzb5iuq,174.0,left,3.0,2024-02-13Z,active,yes,70.0,NaN,NaN
7nue3y68c5tl46poaq6porii2,Andrei Ioan,Cordea,Andrei,Cordea,Male,A. Cordea,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Attacker,player,1999-06-24,Aiud,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,left,24.0,2025-07-30Z,active,yes,NaN,NaN,NaN
87wugo6hjq027qp86se329fro,Moussa,Tiefing Samake,Moussa,Samake,Male,M. Samake,Mali,d0v29nncgikdswlxpdq553zz,NaN,NaN,Attacker,player,2004-12-01,NaN,Mali,d0v29nncgikdswlxpdq553zz,NaN,NaN,29.0,2025-07-01Z,active,no,NaN,2025-08-11Z,NaN
8jf9kxs1i8hh3ttx24nfpp695,Sheriff,Sinyan,Sheriff,Sinyan,Male,S. Sinyan,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-07-19,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,right,6.0,2025-01-17Z,active,yes,84.0,NaN,NaN
8pwfefsiuvgliyy8nwrrgqaz8,Emmanuel,Mensah,Emmanuel,Mensah,Male,E. Mensah,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,2004-07-10,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,2025-07-01Z,active,no,NaN,2025-09-08Z,NaN
91sy9itmcopqza5cvoffkeyhg,Mihai,Pînzariu,Mihai,Pînzariu,Male,M. Pînzariu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Goalkeeper,player,2004-09-14,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,active,yes,NaN,NaN,NaN
9dzyrffyz77zqmptudhdrh8lx,Marcus Regis,Coco,Marcus,Coco,Male,M. Coco,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,France,7gww28djs405rfga69smki84o,Attacker,player,1996-06-24,Les abymes,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,184.0,right,97.0,2025-09-08Z,active,no,79.0,2026-01-06Z,NaN
9g6z86dp2kxhoqs9z5rux5lg5,Laurențiu Daniel,Rus,Laurentiu,Rus,Male,L. Rus,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,coach,1985-05-07,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,179.0,right,NaN,2025-10-21Z,active,no,70.0,2025-11-02Z,NaN
9jiectkc8rk0ivxn80l87ic45,Islam,Slimani,Islam,Slimani,Male,I. Slimani,Algeria,1ayprcriqhb8iv10ch70clppu,NaN,NaN,Attacker,player,1988-06-18,Alger,Algeria,1ayprcriqhb8iv10ch70clppu,188.0,right,19.0,2025-09-11Z,active,yes,83.0,NaN,NaN
9qdm0nxg1g046olii48z3crf9,Kurt Happy,Zouma,Kurt,Zouma,Male,K. Zouma,France,7gww28djs405rfga69smki84o,Central African Republic,4grlavjd5jd86praiug1voxmd,Defender,player,1994-10-27,Lyon,France,7gww28djs405rfga69smki84o,190.0,right,4.0,2025-09-03Z,active,no,96.0,2026-01-10Z,NaN
9xlm9p27zjz5u1dbjyoxh2q6s,Alexandru,Radu,Alexandru,Radu,Male,A. Radu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,2007-07-10,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,84.0,2024-03-28Z,active,yes,NaN,NaN,NaN
a6sdddkcqo97j3n9sy6mounyt,Daniel Vasile,Petrescu,Dan,Petrescu,Male,D. Petrescu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,coach,1967-12-22,București,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,NaN,NaN,2024-05-04Z,active,no,70.0,2025-08-23Z,NaN
a84b86ixvfrks4z3zqfqpckyc,Mateus Cesare,Moura Peloggia,Mateus,Peloggia,Male,Mateus Peloggia,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Midfielder,player,2003-05-19,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,NaN,2025-09-16Z,active,yes,NaN,NaN,Mateus Peloggia
abjm6vpcgiyhl3njvuvcvpo0l,Mário Jorge,Malico Paulino,Mário,Camora,Male,M. Camora,Romania,17oj2qrzqlkhdjvazum10sx2i,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1986-11-10,Samora Correia,Portugal,1nbm5i9a0403zzvltn17lxinc,177.0,left,45.0,2011-07-01Z,active,yes,69.0,NaN,NaN
aed83l77tmnw82o8cx7b95v8q,Ottó,Hindrich,Ottó,Hindrich,Male,O. Hindrich,Romania,17oj2qrzqlkhdjvazum10sx2i,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Goalkeeper,player,2002-08-05,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,193.0,NaN,89.0,2023-07-01Z,active,yes,NaN,NaN,NaN
agdvbtd0p70ivx3uoyyz77h90,Viktor Gyorgy,Kun,Viktor,Kun,Male,V. Kun,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,2004-07-18,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,86.0,2025-07-01Z,active,yes,NaN,NaN,NaN
akyk0c23l1l2c058qvmo4nphx,Daniel Gabriel,Pancu,Daniel,Pancu,Male,D. Pancu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,coach,1977-08-17,Iaşi,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,NaN,NaN,2025-11-02Z,active,yes,80.0,NaN,NaN
bf12w44ndq105vw0m1kea6rfu,Ovidiu Ioan,Perianu,Ovidiu,Perianu,Male,O. Perianu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,2002-04-16,Bârlad,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,right,16.0,2025-08-09Z,active,yes,67.0,NaN,NaN
bg87626x43yo70hsn774ugsiy,Ilija,Mašić,Ilija,Masic,Male,I. Mašić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1999-04-08,Tomislavgrad,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,2026-01-13Z,active,yes,NaN,NaN,NaN
bh04z51shnkt95nn2sjfz8dn8,Abdul,Razak Abdullah,Abdul,Abdullah,Male,A. Abdullah,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Midfielder,player,2004-11-03,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,2025-07-01Z,active,no,NaN,2025-08-03Z,Abdul Abdullah
