id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName,shirtNumber
9x6pm5eos9eq95knlqijujjai,Tiago Süer Barbaros,Çukur,Tiago,Çukur,Male,T. Çukur,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2002-11-30,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,196.0,80.0,right,2024-07-15Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,9.0
a7eyujeyux7nj68ifa7nnndas,Koen,Jansen,Koen,Jansen,Male,K. Jansen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-03-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,NaN,left,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,5.0
ae7ij4u0xy9iru6qvdw2i9fu2,Michael John,Breij,Michael,Breij,Male,M. Breij,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1997-01-15,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,72.0,right,2025-01-13Z,active,yes,NaN,NaN,NaN,NaN,14.0
ah8ul85ox3b6ntixezqdcx1jo,Mark,Luijpers,Mark,Luijpers,Male,M. Luijpers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1970-10-05,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
ahvou7lvmve9dq9h7zz6lf5ec,Prophedi,Boti,Prophedi,Boti,Male,P. Boti,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-12-19,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,70.0,left,2024-08-11Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN,NaN,24.0
aynwkpiteltfei3x5txm84opg,Ryan Yang,Leijten,Ryan,Leijten,Male,R. Leijten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-09-18,'s-Hertogenbosch,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,71.0,right,2024-08-09Z,active,yes,China PR,6e8huv1g6g173rptk3y6jsg5z,NaN,NaN,20.0
b157xbo2jovsxkgr3wie3rip6,Thibo Roger,Baeten,Thibo,Baeten,Male,T. Baeten,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2002-06-04,Aalst,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,79.0,left,2024-08-30Z,active,yes,NaN,NaN,2025-06-30Z,NaN,97.0
bhn0paq89a5keakgitoyn2hw4,Wesley,Spieringhs,Wesley,Spieringhs,Male,W. Spieringhs,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-01-16,Goirle,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,79.0,right,2023-07-03Z,active,yes,NaN,NaN,2025-06-30Z,NaN,6.0
cbrhkgtcpnaphmv236fvixxjo,Juul,Timmermans,Juul,Timmermans,Male,J. Timmermans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-09-06,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,NaN,right,2024-02-22Z,active,yes,NaN,NaN,NaN,NaN,33.0
cvw6enlkjfnrtysck783raf6y,Nathangelo Alexandro,Markelo,Nathangelo,Markelo,Male,N. Markelo,Curaçao,5im58ram567ao2fbnz39sm8vk,Defender,player,1999-01-07,Groningen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,75.0,right,2024-06-28Z,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2024-12-31Z,NaN,24.0
dvq2yqkfybd9at1o85llbvsru,Lucas,Beerten,Lucas,Beerten,Male,L. Beerten,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2003-01-05,Hasselt,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,70.0,right,2023-09-01Z,active,yes,NaN,NaN,NaN,NaN,15.0
e33libhll66jj5ksl319uh17u,Issam,El Maach,Issam,El Maach,Male,I. El Maach,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Goalkeeper,player,2000-02-01,Heerlen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,96.0,right,2025-01-07Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2025-06-30Z,NaN,52.0
euam6fi49tt5fg3i6q5l11ej9,Rodney Nkele,Kongolo,Rodney,Kongolo,Male,R. Kongolo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1998-01-09,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,78.0,right,2023-06-13Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,2025-06-30Z,NaN,21.0
mto9ddtw4mcafhrv080ljh4a,Mamadou Saydou,Bangura,Saydou,Bangura,Male,M. Bangura,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-01-05,Kerkrade,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,79.0,both,2023-03-12Z,active,yes,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,27.0
we5jzu2ad4z3wxaerwe6sdex,Koen,Bucker,Koen,Bucker,Male,K. Bucker,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1996-06-18,Zaandam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,198.0,86.0,right,2023-08-14Z,active,yes,NaN,NaN,2025-06-30Z,NaN,1.0
115u39wwwa34d11r4ztys3yms,Jillian,Bernardina,Jillian,Bernardina,Male,J. Bernardina,Curaçao,5im58ram567ao2fbnz39sm8vk,Defender,player,NaN,NaN,Curaçao,5im58ram567ao2fbnz39sm8vk,NaN,NaN,right,2025-03-06Z,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2025-05-03Z,NaN,NaN
1j33nixshgkkdwjjnuafknahh,Giovanni,Korte,Giovanni,Korte,Male,G. Korte,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1993-08-01,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,71.0,right,2023-08-22Z,active,yes,NaN,NaN,NaN,NaN,10.0
1soz3fcr7wk75j2qti04goi96,Enrico Erick,Dueñas Hernández Bisschop,Enrico,Dueñas Hernández,Male,E. Dueñas Hernández,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,2001-02-23,Almere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,76.0,right,2023-07-26Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,22.0
1xyx81rln0qr5u53atpdafxn8,Freek,Entius,Freek,Entius,Male,F. Entius,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-05-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-12-21Z,active,no,NaN,NaN,2025-05-03Z,NaN,13.0
22y0ln0f82x8gwevofjt5ky22,Jules,Van Bost,Jules,Van Bost,Male,J. Van Bost,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2003-01-24,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,76.0,NaN,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN,5.0
2a2zsygv6ylvl1xhiwqb5127e,Sjors,Ultee,Sjors,Ultee,Male,S. Ultee,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1987-05-23,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-05-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
2ea5wdbk4xos9hwd0f301o650,Mauresmo Johannes Jacob Danny,Silvinho Hinoke,Mauresmo,Hinoke,Male,M. Hinoke,Indonesia,1zi2c00k6skx48tn692uem0n6,Attacker,player,2005-02-26,Breda,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,59.0,right,2024-09-02Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,17.0
2et0zv4l7tyhv4crc0c818t1w,Dion Wilhelmus Eddy,Markx,Dion,Markx,Male,D. Markx,Indonesia,1zi2c00k6skx48tn692uem0n6,Defender,player,2005-06-29,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,NaN,right,2025-02-06Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,19.0
2psxvq4l1g9fzgt00cfks96fp,Mike,Havekotte,Mike,Havekotte,Male,M. Havekotte,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1995-09-12,Bilthoven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,76.0,right,2023-07-03Z,active,yes,NaN,NaN,NaN,NaN,1.0
2swj2j62dg4snn07y7yx7irdg,Benjamin Redzep,Krijestarac,Benjamin,Krijestarac,Male,B. Krijestarac,Montenegro,1411jebgwo2ja1erogsq81lg9,Goalkeeper,player,2005-02-18,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2024-08-30Z,active,no,Sweden,1z6l2c33w2kyz9rdefs1d68nb,2025-05-03Z,NaN,NaN
3fpjd1tlt2lqs2mgc3f5p4ftg,Thomas,Reinders,Thomas,Reinders,Male,T. Reinders,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-01-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,78.0,right,2025-04-03Z,active,no,NaN,NaN,2025-05-03Z,NaN,NaN
3usiruyhxf6p9lkiz5qeytze2,Mart,Remans,Mart,Remans,Male,M. Remans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-06-21,Eygelshoven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,73.0,right,2024-06-26Z,active,yes,NaN,NaN,NaN,NaN,11.0
4736oz9r0evpmkd3qumivl239,Calvin Leonardus,Mac-Intosch,Calvin,Mac-Intosch,Male,C. Mac-Intosch,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Defender,player,1989-08-09,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,78.0,right,2023-06-13Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,3.0
4i4zjcz4foqa1oqoew4zbffca,Delano,Vianello,Delano,Vianello,Male,D. Vianello,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-09-14,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,left,2025-02-04Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,23.0
4n2bld00l9mdi7ps2w3fqncpg,Tom,van der Werff,Tom,van der Werff,Male,T. van der Werff,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-08-20,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,78.0,right,2024-08-07Z,active,yes,NaN,NaN,NaN,NaN,14.0
4qcx1ql4jxov8vncghnqud5d6,Tijmen,Wildeboer,Tijmen,Wildeboer,Male,T. Wildeboer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-12-13,Haarlem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,83.0,right,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,9.0
4wfoyhg78m3uvr3cpq4ep632s,Mourad,El Idrissi,Mourad,El Idrissi,Male,M. El Idrissi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-06-14Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN
52375m79ecka2vxlgzvsmehhw,Mohamed,Sekou Toure,Mohamed,Sekou Touré,Male,M. Toure,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-10-13,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,left,2024-10-21Z,active,no,Guinea,4i9sg55wigitrfx7290f59ceo,2025-05-03Z,NaN,18.0
5b7rnpnnllz8qdc6fx2c5mzje,Marcelencio,Esajas,Marcelencio,Esajas,Male,M. Esajas,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-06-10,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,66.0,right,2024-06-27Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,8.0
5dypkrqi9yaa9rvk6oluthze2,Devin,Remie,Devin,Remie,Male,D. Remie,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-03-13,Breda,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,76.0,right,2025-01-07Z,active,yes,NaN,NaN,NaN,NaN,27.0
5ooo4a993izneweiw1cehxl62,Abel William,Stensrud,Abel,Stensrud,Male,A. Stensrud,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-05-23,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,83.0,right,2024-01-10Z,active,no,NaN,NaN,2025-01-30Z,NaN,NaN
5qh9ztolcarbi3jioumv7j5lg,Joep,Geneste,Joep,Geneste,Male,J. Geneste,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2007-01-15,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,74.0,right,2024-09-21Z,active,no,NaN,NaN,2025-05-03Z,NaN,NaN
7et7m8n63r707ztehffo9fitw,Tymen,Niekel,Tymen,Niekel,Male,T. Niekel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-04-29,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,NaN,left,2024-08-07Z,active,yes,NaN,NaN,2025-06-30Z,NaN,29.0
7pj4aiaqirhzp8qq0tkr844yc,Julian,Kuijpers,Julian,Kuijpers,Male,J. Kuijpers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-07-31,Tilburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,NaN,left,2023-08-09Z,active,yes,NaN,NaN,2025-06-30Z,NaN,26.0
7v30z6zqz9s648qlpkj9fr46h,Giovanni Dennis Vito,Troupée,Giovanni,Troupée,Male,G. Troupée,Curaçao,5im58ram567ao2fbnz39sm8vk,Defender,player,1998-03-20,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,65.0,right,2023-10-12Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,20.0
89m6bxpfy3sbtjj527lzmx42d,Luciano,Slagveer,Luciano,Slagveer,Male,L. Slagveer,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,1993-10-05,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,73.0,right,2025-02-04Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,7.0
8qc6u3zsblb62it6519a4b6cp,Mitchell,van Rooijen,Mitchell,van Rooijen,Male,M. van Rooijen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1998-12-22,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,75.0,both,2024-06-28Z,active,yes,NaN,NaN,NaN,NaN,6.0
9ela3jmg5thgxa4wt696xe7f8,Martijn,Overmars,Martijn,Overmars,Male,M. Overmars,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-06-07,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,70.0,NaN,2024-08-08Z,active,no,NaN,NaN,2025-05-03Z,NaN,NaN
9nfnsmvztogcglrros1kqej56,Joshua Anthony,Zimmerman,Joshua,Zimmerman,Male,J. Zimmerman,Curaçao,5im58ram567ao2fbnz39sm8vk,Attacker,player,2001-05-23,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,70.0,right,2023-09-01Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,75.0
9vk6o5ap4jmu9m2n7o18yijo4,Mert Ahmet,Erkan,Mert,Erkan,Male,M. Erkan,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2005-04-19,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-12-12Z,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2025-05-03Z,NaN,24.0
9wwgvf4f0sko1e7z8ftwr6d0q,Thomas,Cox,Thomas,Cox,Male,T. Cox,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-02-10,Veghel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,79.0,right,2024-06-28Z,active,yes,NaN,NaN,NaN,NaN,21.0
agqp7sibaxjar82ln9ywsyac5,Hans,van de Haar,Hans,van de Haar,Male,H. van de Haar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1975-02-01,Amersfoort,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,89.0,NaN,2025-01-09Z,active,yes,NaN,NaN,NaN,NaN,NaN
as5fn0g21cgxtlb7p4x0b3t2h,Karim,Loukili,Karim,Loukili,Male,K. Loukili,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,1997-04-28,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,73.0,right,2024-02-01Z,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2025-01-31Z,NaN,7.0
au91rqig6uyyi1zdmlxydk38q,Arthur Frans,Allemeersch,Arthur,Allemeersch,Male,A. Allemeersch,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-07-27,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,73.0,right,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,39.0
c7nkl1xjd2502l8wj5pxyybro,Max,van Herk,Max,van Herk,Male,M. van Herk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1998-12-03,Ouderkerk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,198.0,NaN,right,2024-01-31Z,active,yes,NaN,NaN,2025-06-30Z,NaN,16.0
c9pmoa9m23jh5emy6w4olm3xm,Xander,Lambrix,Xander,Lambrix,Male,X. Lambrix,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2000-03-25,Tongeren,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,71.0,left,2023-07-07Z,active,yes,NaN,NaN,NaN,NaN,4.0
da3d2iu2j4yb7q1ag063mu44q,Jonathan,Mulder,Jonathan,Mulder,Male,J. Mulder,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Defender,player,2002-01-02,Houten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,77.0,left,2023-07-26Z,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2024-12-31Z,NaN,27.0
ebr52ne9bo6xyh2vhr6nhfhbe,Sven,Zitman,Sven,Zitman,Male,S. Zitman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-02-24,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,NaN,right,2023-08-16Z,active,yes,NaN,NaN,NaN,NaN,31.0
f1u6wna62ri171clx0pig6dbd,Mark,Spenkelink,Mark,Spenkelink,Male,M. Spenkelink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1997-01-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,196.0,86.0,right,2024-09-03Z,active,no,NaN,NaN,2025-01-07Z,NaN,30.0
zbaqzsszxmwi218sug265n56,Leonel Miquel Francisco,Miguel,Leonel,Miguel,Male,L. Miguel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-03-24,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,85.0,right,2024-08-06Z,active,yes,Angola,3k53bkrjx5zsxchc6e3mcd834,NaN,NaN,2.0
12lp44381lsvyto560l1mi8lw,Diego,van Zutphen,Diego,van Zutphen,Male,D. van Zutphen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-03-28,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,75.0,left,2023-05-18Z,active,yes,NaN,NaN,NaN,NaN,37.0
15vy01ari9zw90w9ad1obpiqc,Zidane,Taylan,Zidane,Taylan,Male,Z. Taylan,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2005-11-26,NaN,Germany,36min0qztu8eydwvpv8t1is0m,189.0,NaN,right,2023-11-23Z,active,yes,NaN,NaN,NaN,NaN,22.0
1evsz02au0pu4a1tmzn5s27hm,Trevor Irving,Doornbusch,Trevor,Doornbusch,Male,T. Doornbusch,Curaçao,5im58ram567ao2fbnz39sm8vk,Goalkeeper,player,1999-07-06,Haarlem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,80.0,right,2025-02-27Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN
1g092dgjsahqacxxzf5f20wh6,Niels,van Berkel,Niels,van Berkel,Male,N. van Berkel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-09-07,Tilburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,NaN,left,2025-01-29Z,active,no,NaN,NaN,2025-06-06Z,NaN,44.0
1kbmdrn8cmlf591w70v9bpo0l,Roel,Janssen,Roel,Janssen,Male,R. Janssen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1990-06-16,Venlo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,70.0,left,2023-08-10Z,active,yes,NaN,NaN,2025-06-30Z,Roel Janssen,3.0
1o51op6w576yo6t585wkwistm,Sylian Aldren,Mokono,Sylian,Mokono,Male,S. Mokono,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1999-03-22,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,68.0,right,2024-10-01Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,2025-06-30Z,NaN,12.0
2909e53fauhcw50z5e2i5g45w,Sven,Janssen,Sven,Janssen,Male,S. Janssen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-08-20,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,NaN,NaN,2025-02-27Z,active,yes,NaN,NaN,NaN,NaN,45.0
2aaznohtrdkfpf446r3m5itey,Tim Leon,Schrick,Tim,Schrick,Male,T. Schrick,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2003-09-25,NaN,Germany,36min0qztu8eydwvpv8t1is0m,185.0,NaN,right,2022-09-22Z,active,yes,NaN,NaN,NaN,NaN,NaN
2b2b58t87gx98kgv6bd6r7g89,Konstantinos,Doumtsios,Konstantinos,Doumtsios,Male,K. Doumtsios,Greece,6lpgd60z890no2v46zdecrcss,Attacker,player,1997-09-20,Serres,Greece,6lpgd60z890no2v46zdecrcss,182.0,76.0,right,2024-06-26Z,active,no,NaN,NaN,2025-02-03Z,NaN,9.0
2cnu7te0i4rsa2r04altoa8lw,Ali Javad,Kalmarzy Sabet,Arwin,Kalmarzy,Male,A. Kalmarzy,Iran,e53g9hr2d3kasm34uumbg8r4,Attacker,player,2001-10-30,Winschoten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,83.0,right,2024-07-31Z,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2025-02-04Z,NaN,34.0
2i8yhe6uqy0jqixkd6ir727dh,Delano,van Crooij,Delano,van Crooij,Male,D. van Crooij,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1991-06-05,Venlo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,78.0,both,2024-06-24Z,active,yes,NaN,NaN,2025-06-30Z,NaN,23.0
30uqa3kfm23ickjssfhmwgdm1,Robin,Lathouwers,Robin,Lathouwers,Male,R. Lathouwers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2000-03-09,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,73.0,right,2023-01-09Z,active,yes,NaN,NaN,2025-06-30Z,NaN,2.0
3debocz6xsfq8wa6stfo0ld78,Dean,Zandbergen,Dean,Zandbergen,Male,D. Zandbergen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-09-05,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-02-04Z,active,yes,NaN,NaN,NaN,NaN,9.0
3jyb1qtjsf7li8zunui2qpq3u,Thijme,Verheijen,Thijme,Verheijen,Male,T. Verheijen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-04-13,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,66.0,right,2020-07-01Z,active,yes,NaN,NaN,NaN,NaN,11.0
3p95pudljhqzrnegmko7z56uh,Richard,Sedláček,Richard,Sedlácek,Male,R. Sedláček,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1999-06-21,Rumburk,Czechia,5md5tpwr2nmqao528prx43jr7,169.0,62.0,right,2022-01-31Z,active,no,NaN,NaN,2024-08-19Z,NaN,13.0
3remdep8162ewqg8xihiveh1x,Ivo,Rossen,Ivo,Rossen,Male,I. Rossen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1982-03-14,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,74.0,left,2025-03-22Z,active,yes,NaN,NaN,NaN,NaN,NaN
49zitlyt01houmqy6hk04x36y,Lasse,Wehmeyer,Lasse,Wehmeyer,Male,L. Wehmeyer,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2002-09-18,Münster,Germany,36min0qztu8eydwvpv8t1is0m,177.0,64.0,right,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,7.0
4j282kft7pgovu61obdcsxlas,Yunis,Jafarov,Yunis,Jafarov,Male,Y. Jafarov,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-02-27Z,active,yes,NaN,NaN,NaN,NaN,47.0
4qnb93kha26e8itu9dr2kff2s,Youssef,Mephtah,Youssef,Mephtah,Male,Y. Mephtah,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-09-29,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN,NaN
4qyx713hq3c6d5lwdfp98jd1x,Navarone Chesney Kai,Foor,Navarone,Foor,Male,N. Foor,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1992-02-04,Opheusden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,61.0,right,2025-01-31Z,active,yes,NaN,NaN,NaN,NaN,25.0
