id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,foot,shirtNumber,startDate,endDate,status,active,placeOfBirth,height,weight,knownName
f54uw4wypnr1x8l616mrckv3e,Ilias,Koutsoupias,Ilias,Koutsoupias,Male,I. Koutsoupias,Greece,6lpgd60z890no2v46zdecrcss,NaN,NaN,Midfielder,player,2001-05-10,Greece,6lpgd60z890no2v46zdecrcss,right,8.0,2024-07-18Z,2025-01-15Z,active,no,Heraklion,182.0,78.0,NaN
k4mugw3qcraqr6xpnw8h33mc,Giorgio,Megna,Giorgio,Megna,Male,G. Megna,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2005-03-26,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,62.0,2021-07-01Z,2024-08-22Z,active,no,NaN,NaN,NaN,NaN
kxb03psgzuwm9po8vibmxqfo,Mario,Paura,Mario,Paura,Male,M. Paura,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2005-04-04,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,93.0,2025-04-05Z,NaN,active,yes,NaN,187.0,NaN,NaN
rzpkaf2mjja0kkra3ogzn0et,Alessio,Curcio,Alessio,Curcio,Male,A. Curcio,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,1990-03-12,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-07-01Z,2024-08-30Z,active,no,Benevento,180.0,74.0,NaN
19gglji6ai70jiu7iqpkaxbyt,Federico,Bonazzoli,Federico,Bonazzoli,Male,F. Bonazzoli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,1997-05-21,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,90.0,2024-08-06Z,2025-06-30Z,active,yes,Manerbio,185.0,79.0,NaN
1b8uwkohkevu6ltjex0liklpl,Valentin,Ivaylov Antov,Valentin,Antov,Male,V. Antov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN,Defender,player,2000-11-09,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,right,26.0,2023-08-31Z,2025-06-30Z,active,yes,Sofia,187.0,70.0,NaN
1gnc1tbpmomiqt1sty2lktt5,David Chidozie,Okereke,David,Okereke,Male,D. Okereke,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,1997-08-29,Nigeria,63pvdwrsiq5b07mzi8igqei9p,right,NaN,2024-07-01Z,2024-09-10Z,active,no,Lagos,182.0,75.0,NaN
1l4knw36e4vq0flf396bomnkl,Giovanni,Stroppa,Giovanni,Stroppa,Male,G. Stroppa,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,coach,1968-01-24,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-11-11Z,NaN,active,yes,Mulazzano,NaN,NaN,NaN
1r35ds2obqkw03f7hfpfsqqui,Giacomo,Quagliata,Giacomo,Quagliata,Male,G. Quagliata,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2000-02-19,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,3.0,2022-07-26Z,2025-01-18Z,active,no,Palermo,177.0,63.0,NaN
2h0d8d3as8plkcsze952djhlh,César Alejandro,Falletti dos Santos,César,Falletti,Male,C. Falletti,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1992-12-02,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,right,7.0,2024-01-09Z,2024-08-30Z,active,no,Artigas,174.0,78.0,NaN
2urz3rfeuglipho6iq670n21g,Thomas,Brahja,Thomas,Brahja,Male,T. Brahja,Italy,25f2cmb2r8mk5rj92tzer6kvv,Albania,17zsm8shejejls2on1ffil3op,Goalkeeper,player,2005-03-26,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,NaN,2023-12-22Z,2024-08-31Z,active,no,NaN,187.0,NaN,NaN
319knuftqo071luold2fqluqd,Cristian,Buonaiuto,Cristian,Buonaiuto,Male,C. Buonaiuto,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,1992-12-29,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,10.0,2020-09-04Z,2025-02-02Z,active,no,Napoli,179.0,68.0,NaN
342zbrh4dy6y3ohsew14b2ulm,Tommaso,Barbieri,Tommaso,Barbieri,Male,T. Barbieri,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2002-08-26,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,4.0,2024-08-06Z,NaN,active,yes,Magenta,181.0,59.0,NaN
3b0gw83v1cpfe1en1hlq7jvo4,Andrea,Guerra,Andrea,Guerra,Male,A. Guerra,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,assistant coach,1972-09-04,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-11-11Z,NaN,active,yes,NaN,NaN,NaN,NaN
3d970o9o5g53dp7c6k2rff1wq,Lorenzo,Moretti,Lorenzo,Moretti,Male,L. Moretti,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2002-02-26,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,42.0,2024-07-26Z,NaN,active,yes,Magenta,187.0,75.0,NaN
3eyhgsf89a0coacumke3s8xzo,Denis,Prendi,Denis,Prendi,Male,D. Prendi,Albania,17zsm8shejejls2on1ffil3op,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2006-08-06,Albania,17zsm8shejejls2on1ffil3op,right,55.0,2024-10-01Z,2024-12-31Z,active,no,NaN,179.0,NaN,NaN
3f0mb1k30kspq2rkt7ea6rrl6,Giacomo,Drago,Giacomo,Drago,Male,G. Drago,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,2001-03-09,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,12.0,2025-01-16Z,2025-06-30Z,active,yes,Genova,194.0,84.0,NaN
3gcmmmyua2l5jiukp8xcjqymt,Andrea,Fulignati,Andrea,Fulignati,Male,A. Fulignati,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,1994-10-31,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,1.0,2024-07-04Z,2025-06-30Z,active,yes,Empoli,190.0,87.0,NaN
3jruai7zu28e8f0ooj4t16l05,Luka,Lochoshvili,Luka,Lochoshvili,Male,L. Lochoshvili,Georgia,55mqz7j6585f2jhgfhn62lomr,NaN,NaN,Defender,player,1998-05-29,Georgia,55mqz7j6585f2jhgfhn62lomr,left,44.0,2022-08-10Z,2025-01-10Z,active,no,Tbilisi,191.0,84.0,NaN
4mnn3qqpodu948yni3okjj7qh,Jakob Felix,Tånnander,Jakob,Tånnander,Male,J. Tånnander,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2000-08-10,Sweden,1z6l2c33w2kyz9rdefs1d68nb,left,30.0,2025-02-18Z,NaN,active,yes,NaN,191.0,80.0,NaN
4vodu8jalzzq7mqblyv6m7y1g,Francesco,Folino,Francesco,Folino,Male,F. Folino,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2002-01-23,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,55.0,2025-01-24Z,NaN,active,yes,Ferrara,192.0,NaN,NaN
587lj5txpervhinszdat4j9wp,Michele,Collocolo,Michele,Collocolo,Male,M. Collocolo,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1999-11-08,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,18.0,2023-07-22Z,NaN,active,yes,Taranto,188.0,NaN,NaN
5pe8vrm8k9dwiy5uw2jca4jbp,Franco Damián,Vázquez,Franco,Vázquez,Male,F. Vázquez,Argentina,2vovxa97k7v7ofa85dah2xktb,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1989-02-22,Argentina,2vovxa97k7v7ofa85dah2xktb,left,20.0,2023-07-22Z,NaN,active,yes,Córdoba,187.0,82.0,NaN
5vy6248axyvq3bc2xoxjy07x0,Tommaso,Duca,Tommaso,Duca,Male,T. Duca,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2005-01-26,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,NaN,2024-07-01Z,2024-09-25Z,active,no,NaN,182.0,70.0,NaN
6340k7lhxfy67aintexhala6t,Žan,Majer,Zan,Majer,Male,Ž. Majer,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,Midfielder,player,1992-07-25,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,right,37.0,2023-09-01Z,NaN,active,yes,Maribor,180.0,69.0,NaN
6y5mafllsqob2gmfnt2gsg7is,Adrián,Malovec,Adrián,Malovec,Male,A. Malovec,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Goalkeeper,player,2007-11-08,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,22.0,2025-02-08Z,NaN,active,yes,NaN,NaN,NaN,NaN
74g3ef24ctcgw1kee77d3acr8,Felix Ohene,Afena-Gyan,Felix,Afena-Gyan,Male,F. Afena-Gyan,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,2003-01-19,Ghana,2q2sw72utw5gu9t5y4knckwba,right,NaN,2022-08-29Z,2024-08-30Z,active,no,NaN,175.0,62.0,NaN
776qa4yrwh5beenw70cfwh59l,Dennis,Tørset Johnsen,Dennis,Johnsen,Male,D. Johnsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Attacker,player,1998-02-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,right,11.0,2024-02-01Z,NaN,active,yes,NaN,185.0,72.0,NaN
82bv9aeqvp712ut0n0kwkpskp,Luca,Zanimacchia,Luca,Zanimacchia,Male,L. Zanimacchia,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1998-07-19,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,98.0,2023-07-01Z,NaN,active,yes,Desio,178.0,72.0,NaN
87mcqd2i04rgbe5w0khsakij9,Francesco,Gelli,Francesco,Gelli,Male,F. Gelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1996-10-15,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,14.0,2025-02-03Z,2025-06-30Z,active,yes,Livorno,173.0,NaN,NaN
893gpjaa1vmm6uof8lqvib0et,Luca,Valzania,Luca,Valzania,Male,L. Valzania,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1996-03-05,Italy,25f2cmb2r8mk5rj92tzer6kvv,both,NaN,2024-07-01Z,2024-08-30Z,active,no,Cesena,184.0,72.0,NaN
8fkpim9skqzuo9i3ip12os7pw,Giacomo,Gabbiani,Giacomo,Gabbiani,Male,G. Gabbiani,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2006-06-19,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,97.0,2024-09-19Z,NaN,active,yes,Codogno,169.0,71.0,NaN
913rgsi93o890wc2cbuwlbqp5,Leonardo,Sernicola,Leonardo,Sernicola,Male,L. Sernicola,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1997-07-30,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,17.0,2022-07-08Z,2025-01-23Z,active,no,Civita Castellana,188.0,78.0,NaN
9mldc318nq0tli73wjh6ueket,Federico,Ceccherini,Federico,Ceccherini,Male,F. Ceccherini,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1992-05-11,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,23.0,2024-08-30Z,NaN,active,yes,Livorno,187.0,72.0,NaN
9noq0ogmqc2cwj3nowoadcdlh,Mattia,Valoti,Mattia,Valoti,Male,M. Valoti,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1993-09-06,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,8.0,2025-02-03Z,NaN,active,yes,Vicenza,187.0,62.0,NaN
9o8h49n716qs8khs32uxz3bo5,Eugenio,Corini,Eugenio,Corini,Male,E. Corini,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,coach,1970-07-30,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-10-09Z,2024-11-11Z,active,no,NaN,173.0,69.0,NaN
9rs7sa9181bsys17v0naoszfu,Andreas Kristoffer,Jungdal,Andreas,Jungdal,Male,A. Jungdal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Singapore,i5ym1phxb6fliphj1xd6pydv,Goalkeeper,player,2002-02-22,Singapore,i5ym1phxb6fliphj1xd6pydv,right,22.0,2023-08-10Z,2025-01-16Z,active,no,Singapore,195.0,82.0,NaN
a7gi41760sk45wbkpbps3njdh,Michele,Castagnetti,Michele,Castagnetti,Male,M. Castagnetti,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1989-12-27,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,19.0,2018-07-02Z,NaN,active,yes,Montecchio Emilia,180.0,71.0,NaN
a8ez7qv4n62b8s45pdo8u07o5,Charles,Monginda Pickel,Charles,Pickel,Male,C. Pickel,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Switzerland,3bh70jgvc5mn58x0byjkuda17,Midfielder,player,1997-05-15,Switzerland,3bh70jgvc5mn58x0byjkuda17,right,6.0,2022-07-22Z,NaN,active,yes,Solothurn,187.0,76.0,NaN
aban9izzsgyr3okfpymwdljv9,Paulo Daniel,Dentello Azzi,Paulo Daniel,Dentello Azzi,Male,Paulo Azzi,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,1994-07-15,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,right,7.0,2025-01-22Z,NaN,active,yes,Bragança Paulista,188.0,80.0,Paulo Azzi
b4gwzxeiwbspunyrioop45990,Francesco,Tommasi,Francesco,Tommasi,Male,F. Tommasi,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,2006-03-08,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-08-30Z,2024-12-31Z,active,no,NaN,184.0,81.0,NaN
bw1mrbqna1y1f5bbn1tnrqolw,Dachi,Lordkipanidze,Dachi,Lordkipanidze,Male,D. Lordkipanidze,Georgia,55mqz7j6585f2jhgfhn62lomr,NaN,NaN,Midfielder,player,2005-03-08,Georgia,55mqz7j6585f2jhgfhn62lomr,both,57.0,2024-07-01Z,NaN,active,yes,Tiflis,186.0,70.0,NaN
ckzn72wo51pmw475t9tl6vr2t,Matteo,Bianchetti,Matteo,Bianchetti,Male,M. Bianchetti,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1993-03-17,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,15.0,2019-08-01Z,NaN,active,yes,Como,189.0,81.0,NaN
ct5tmv2syeu0dati22r9iaj9w,Daniele,Triacca,Daniele,Triacca,Male,D. Triacca,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2005-05-13,Italy,25f2cmb2r8mk5rj92tzer6kvv,both,25.0,2024-07-01Z,NaN,active,yes,NaN,186.0,73.0,NaN
d94867tqgcdqdwg7rhhzt1al1,Jari,Vandeputte,Jari,Vandeputte,Male,J. Vandeputte,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1996-02-14,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,27.0,2024-07-04Z,2025-06-30Z,active,yes,Gent,177.0,69.0,NaN
dvvtx09hkl46bnq5fqjqbd8tl,Manuel,De Luca,Manuel,De Luca,Male,M. De Luca,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,1998-07-17,Italy,25f2cmb2r8mk5rj92tzer6kvv,both,9.0,2024-07-19Z,NaN,active,yes,Bolzano,192.0,79.0,NaN
enopqyya6qq64lvliw7lw0s4q,Frank Cédric,Tsadjout,Frank,Tsadjout,Male,F. Tsadjout,Italy,25f2cmb2r8mk5rj92tzer6kvv,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,1999-07-28,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,74.0,2022-07-15Z,2024-08-30Z,active,no,Perugia,190.0,75.0,NaN
euv7d22ahrbpa8cs1gemtc178,Tommaso Pantaleo,Milanese,Tommaso,Milanese,Male,T. Milanese,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2002-07-31,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,62.0,2024-07-01Z,2025-02-03Z,active,no,Galatina,173.0,61.0,NaN
ewy4vasupf10xk6m17v0fosno,David,Gharabaghi Stückler,David,Stückler,Male,D. Stückler,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Iran,e53g9hr2d3kasm34uumbg8r4,Attacker,player,2004-10-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,29.0,2024-07-01Z,2024-08-23Z,active,no,NaN,NaN,NaN,NaN
g324scl7t7h6j05g973me82y,Gianluca,Saro,Gianluca,Saro,Male,G. Saro,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,2000-06-25,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,21.0,2022-08-13Z,NaN,active,yes,NaN,180.0,NaN,NaN
it7o8lqtf2z3r2lpd1ulqql0,Marco,Nasti,Marco,Nasti,Male,M. Nasti,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2003-09-17,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,99.0,2024-08-20Z,NaN,active,yes,Pavia,179.0,NaN,NaN
qadq5lc0ut9nf7ejcgd2wgdl,Luca,Ravanelli,Luca,Ravanelli,Male,L. Ravanelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1997-01-06,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,5.0,2023-07-01Z,NaN,active,yes,Trento,187.0,75.0,NaN
10jpl3tcgbqqrlxz92k5x03dg,Rocco,Di Vico,Rocco,Di Vico,Male,R. Di Vico,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2007-01-01,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,45.0,2024-05-11Z,NaN,active,yes,NaN,178.0,70.0,NaN
1sjt0nj0232gu88x50c3d16nd,Oliver,Christensen,Oliver,Christensen,Male,O. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Goalkeeper,player,1999-03-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,right,53.0,2025-01-22Z,2025-06-30Z,active,yes,Kerteminde,190.0,82.0,NaN
209wrczpg1xivjis7rmntw0r9,Alberto,Cerri,Alberto,Cerri,Male,A. Cerri,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,1996-04-16,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,90.0,2025-01-07Z,2025-06-30Z,active,yes,Parma,194.0,92.0,NaN
2qf6lyv8h67n0k1im81f6qv6y,Federico,Zuccon,Federico,Zuccon,Male,F. Zuccon,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2003-04-01,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,98.0,2025-02-06Z,NaN,active,yes,Genova,188.0,NaN,NaN
2sew2p7k9o4tahhm6oxeetkut,Roberto,Breda,Roberto,Breda,Male,R. Breda,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,coach,1969-10-21,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2025-01-03Z,2025-04-07Z,active,no,Treviso,NaN,NaN,NaN
2y3bovu2culnh3x13wz3uqej8,Kaleb Joel,Jiménez Castillo,Kaleb,Jimenez,Male,Kaleb Jimenez,Spain,49ih1pwv3ahshdf8uzrimi54c,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2002-10-18,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-07-01Z,2024-08-30Z,active,no,Milano,NaN,NaN,NaN
2yzi09btkd5hkn9w5eyhg8pas,Juan Cruz,Guasone,Juan Cruz,Guasone,Male,J. Guasone,Argentina,2vovxa97k7v7ofa85dah2xktb,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2001-03-27,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,27.0,2025-01-14Z,2025-06-30Z,active,yes,San Nicolás de los Arroyos,193.0,82.0,NaN
2zwe056wfzof0v5jv01dv9uc5,Ajdin,Hrustić,Ajdin,Hrustic,Male,A. Hrustić,Australia,u5ieemi69z72c3bgczyy68lo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,1996-07-05,Australia,u5ieemi69z72c3bgczyy68lo,left,8.0,2024-08-30Z,NaN,active,yes,Melbourne,183.0,78.0,NaN
3b65e9dq6jmoegh2uyw7u584q,Stefano,Girelli,Stefano,Girelli,Male,S. Girelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2001-01-09,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,72.0,2025-01-09Z,2025-06-30Z,active,yes,Brescia,177.0,74.0,NaN
3i5hiz0lt14kgl7lu9psqw0k5,Ernesto,Torregrossa,Ernesto,Torregrossa,Male,E. Torregrossa,Venezuela,1er0616j12s9yghuzvsx76d5v,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1992-06-28,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,10.0,2024-08-30Z,2025-02-03Z,active,no,Caltanissetta,184.0,80.0,NaN
3jruai7zu28e8f0ooj4t16l05,Luka,Lochoshvili,Luka,Lochoshvili,Male,L. Lochoshvili,Georgia,55mqz7j6585f2jhgfhn62lomr,NaN,NaN,Defender,player,1998-05-29,Georgia,55mqz7j6585f2jhgfhn62lomr,left,47.0,2025-01-10Z,2025-06-30Z,active,yes,Tbilisi,191.0,84.0,NaN
3m6mnytvm0s8u4390tr88x9g4,Tommaso,Corazza,Tommaso,Corazza,Male,T. Corazza,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2004-06-29,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,16.0,2025-01-09Z,2025-06-30Z,active,yes,Bologna,174.0,64.0,NaN
3ubr79nwdsgza9wncopzedqp6,Mateusz Jacek,Łęgowski,Mateusz,Legowski,Male,M. Łęgowski,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Midfielder,player,2003-01-29,Poland,27baqb7359ywdvsxxklx1kn11,right,99.0,2023-08-17Z,2024-09-09Z,active,no,Brodnica,181.0,81.0,NaN
448dubo3a0ty03v6ajxpw2k2c,Yayah,Kallon,Yayah,Kallon,Male,Y. Kallon,Sierra Leone,7kilikg56sxc0dsd6168dr57b,NaN,NaN,Attacker,player,2001-06-30,Sierra Leone,7kilikg56sxc0dsd6168dr57b,left,11.0,2024-07-30Z,2025-02-03Z,active,no,Koidu-Sefadu,175.0,70.0,NaN
488q58xm2ahxuvpeyfpgwfklw,Antonio Pio,Iervolino,Antonio,Iervolino,Male,A. Iervolino,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2003-05-23,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,39.0,2025-01-08Z,2025-02-01Z,active,no,NaN,NaN,NaN,NaN
49lfwoirmby4zfredjo6hfbhl,Fabrizio,Caligara,Fabrizio,Caligara,Male,F. Caligara,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2000-04-12,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,18.0,2025-01-16Z,2025-06-30Z,active,yes,Borgomanero,180.0,74.0,NaN
4ij74qdg77rn5oqvrj0vcqbit,Andrés Felipe,Tello Muñoz,Andrés,Tello,Male,A. Tello,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,Midfielder,player,1996-09-06,Colombia,6kby8rq1p01fg5ds38ckkrcs5,right,70.0,2024-08-17Z,2025-06-30Z,active,yes,Medellín,181.0,78.0,NaN
4mhahoh3a6rir882ug9hdb5nu,Tijs,Velthuis,Tijs,Velthuis,Male,T. Velthuis,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2002-01-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,left,4.0,2024-08-07Z,2025-01-22Z,active,no,Oldenzaal,190.0,77.0,NaN
4u281v53ges3kimtgac0tidm2,Flavius David,Daniliuc,Flavius,Daniliuc,Male,F. Daniliuc,Austria,hcs1bd49qliqqity6o268jyt,NaN,NaN,Defender,player,2001-04-27,Austria,hcs1bd49qliqqity6o268jyt,right,5.0,2024-07-01Z,2024-08-30Z,active,no,Wien,188.0,77.0,NaN
5onfrntkm8j6h3d5lufv9f6z8,Francesco,Corriere,Francesco,Corriere,Male,F. Corriere,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,2006-02-20,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,12.0,2024-07-01Z,NaN,active,yes,Roma,NaN,NaN,NaN
61ehkm0mv9slrvj4vca1qh2qc,Niccolò,Guccione,Niccolò,Guccione,Male,N. Guccione,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2006-03-04,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,42.0,2024-05-05Z,NaN,active,yes,NaN,185.0,NaN,NaN
68jk3onf54kl1mdfz8zuicvkl,Vincenzo,Fiorillo,Vincenzo,Fiorillo,Male,V. Fiorillo,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,1990-01-13,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,1.0,2021-08-06Z,2025-01-31Z,active,no,Genova,190.0,74.0,NaN
6f3c55lmvbkyifp466cepudt6,Szymon,Włodarczyk,Szymon,Wlodarczyk,Male,S. Włodarczyk,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Attacker,player,2003-01-05,Poland,27baqb7359ywdvsxxklx1kn11,right,20.0,2024-08-27Z,2025-06-30Z,active,yes,Wałbrzych,192.0,77.0,NaN
6kut11x8a433mpgoehjvyv7bp,Roberto,Miggiano,Roberto,Miggiano,Male,R. Miggiano,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,assistant coach,1964-03-15,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-11-11Z,NaN,active,yes,Lecce,NaN,NaN,NaN
6mybntbgl188coqd2dl6ulhm2,Jayden Jezairo,Braaf,Jayden,Braaf,Male,J. Braaf,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,2002-08-31,Netherlands,6hzi5pltnz67q4la8yli9qfv6,right,24.0,2024-08-11Z,2025-06-30Z,active,yes,Amsterdam,180.0,84.0,NaN
