id,firstName,lastName,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,status,active,shirtNumber,dateOfBirth,height,foot,shortFirstName,shortLastName,weight,knownName,placeOfBirth,secondNationality,secondNationalityId
dp31dp4niievqzwg2570ob85w,Torbjørn,Rota Knudsen,T. Rota Knudsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,2000-05-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e3mic503ndznnb704eehoaexg,Adam,Riis,A. Riis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,1998-10-31,183.0,left,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e610d90su0hrwqjhgud0g66fo,Mads,Hareskov Hende,M. Hende,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,1997-08-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eew2xr2lg7ze5d28zaz0x4oic,Jeppe Forum,Hansen,J. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-08-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ekd61kjw54dcuufev64505d78,Brendon,Ziberi Tas,B. Tas,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ep0heotdvy0yttdu1cjx4dy50,Theo,Bech Leschly,T. Leschly,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2005-04-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f45r249fpwgndr4eagppngh78,Viktor,Graff Madsen,V. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,1997-05-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11i62n8n6xixtu4sx64u18ob8,Kasper,Kristensen,K. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12duqjgeh56zfyizbziq6epec,Asger Flader,Søndberg,A. Søndberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1bla0r6itvyov6ddt9j63uck4,Marc,Nybo-Danielsen,M. Nybo-Danielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,1998-03-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1cq7b70418haobevv3bbbwtuc,Christian,Krag,C. Krag,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1pg602w0s6kumz5uymdssqkgk,Oliver,Persson,O. Persson,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21mkn286qpr4vcki5gqdn1wk4,William,Angus,W. Angus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37az98cuiapwqxqx7t3sst79w,Jonas,Arpe,J. Arpe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3k5rkf0osdh4o8yzwyikd0844,Mathias,Nagy,M. Nagy,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5pt8uwas4zc5n0ejfut0yl6hg,William,Olin,W. Olin,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
614me0y8je6az29x3v2ebs3ys,Benjamin,Søndberg,B. Søndberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6a0dgl21nyty8r6qipimr8vtg,Daniel,Sinding Steentoft,D. Steentoft,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,2000-01-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6xr3p0c698oykyvewrgnqz11w,Frederik,Gosch Jørgensen,F. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7foah6m7rwmsbtgenbn92yi38,Oliver Borring,Kjaer,O. Kjaer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,2001-02-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7vbj4yp3lievz1nvx70vdrskq,Frederik Oliver,Jørgensen,F. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-12-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7wkrzhkxe2emwaukd5l9fnw9g,Andreas,Kudsk Jensen,A. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8137zxjsgcyvarqg2q6einbx0,Mickey,Hesselholt Svante Olsen,M. Olsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8rq1fzeu0qppd7iuyd6hrfuac,Bo,Holden,B. Holden,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99gudr60zzaclgpwzzxyk0ufo,Malthe,Eigenbrod,M. Eigenbrod,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9xa0g6d3qjrotypw5190avuhg,Carl,Hoffmeyer,C.Hoffmeyer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a2sc614si48j5659g97ru5ic4,Oliver,Heedal Hudlebusch,O. Hudlebusch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aa6u0nl9nczbaqxb4lx9au2hg,Patrick,Markussen,P. Markussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aot85816972s07q9iabyin5lg,Nicklas,Madsen,N. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b6d2bt4ihl95535k7w74yadqs,Christian,Rudbeck,C. Rudbeck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b8t8yfmtq5kpjaspelqlimnf8,Asger,Møller Olsen,A. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cc29e9at3g8trs2mszdi267mc,Mathias,Harslund,M. Harslund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e5jq1dnukst02vfxpyycgvgno,Noah,Sloth Petersen,N. Sloth Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,2001-07-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
egbtj75rb4er0nrrw3d625rtg,Andreas,Zikas,A. Zikas,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ej387720bx4ppdkrf3nl9g45w,Peter,Bech Williamson,P. Bech Williamson,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f157qk5v36ecwi39c3z4xlst0,Phillip Harris,Nielsen,P. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13me9ij2zlmipcz110dv4yj9w,Marcus,Woss Christensen,M. Woss Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,21.0,1995-06-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186nn8zx0b4gmsqml3inz78k4,Christian,Toft Højmark Jørgensen,C. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1989-01-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33czesaf7nqwjza28f6f2krh0,Rasmus,Brøns Christensen,R. Brøns,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,1994-05-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
438qosuinkd3wnyeby4wacyz8,Filip,Haxthausen,F. Haxthausen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44z6wkuqe1y6oxm3n0j4a81zo,Oscar Herman,Wael,O. Wael,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,2002-03-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5r3xa0q96n26ismgt6qqvyeqc,Marcus,Juhl Rebacz Pedersen,M. Juhl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5s4c0ro326kbeizik0ggg0nbo,Malte,Lykke Rasmussen,M. Lykke Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
707pv2ilhk8428ijnbd55yxas,Rasmus,Thomsen,R. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,1996-03-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7hge2ofhsgocz45a6ylwrepzo,Rasmus,Larsen Brix,R. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,1994-08-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7m1nvanjh4z4rfj7u6szh6710,Alexander Soo,Keun Petersen,A. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,1992-05-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7n09tfbj4h96yeitqytg3r578,Marko,Rajović,M. Rajović,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,Montenegro,1411jebgwo2ja1erogsq81lg9,active,yes,3.0,1997-04-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7nk7fbf782x0q9b108rpcakgk,Elias,Kjærgaard,E. Kjærgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,2004-06-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8itx0pth5rfwl2igpph44r85w,Bertram,Svensson,B. Svensson,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9ihfa3xrmc9qso2uwtfj1w07o,Emil,Tidemand,E. Tidemand,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,1994-10-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a44v0fbs5krlavbdqe2sarzf8,Hakan,Abdulovski,H. Abdulovski,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
agfnthkz0ljst68hpffc30pw4,Andreas,Vilberg,A. Vilberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,2000-04-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ajs4zr668ov6kmxetmguogsus,Mads,Randrup,M. Randrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,1995-06-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
auzvryj2bnhibv0l4d3yymtw,Rasmus Berglund,Madvig,R. Madvig,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,2001-09-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b1s54z1x3tt29c16so4zz8jys,Kalle,Svarre Petersen,K. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,2000-09-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bgha89qpsncp1y4s1w6vfs8pg,Jonas,Zederkopff,J. Zederkopff,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,1991-08-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bsug9vkqy77nnvqr8vevm4ums,Sylvester øster,Petersen,S. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dg1ua95rw5jqyyybx7jt1sz6c,Tommy,Vu,T. Vu,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,1997-05-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e5femj5x6z824qimftwjeetck,Oliver,Birn Stender,O. Stender,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,2000-10-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eoi6ydytisu7iiwbz9mose9zo,Andreas,Haugaard,A. Haugaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,1994-12-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
u3hmzvmprtm0xlp4zuljhwk4,Andreas,Reus Frandsen,A. Frandsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,1999-08-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1d2ir6qd2z5w8ivfe90rct1qs,Emil,Brandt Jensen,E. Brandt Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,1997-07-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1fmdfs7tfdpux7itwtr6yq51w,Jakob,Kistrup Hansen,J. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22bo1ohquh920t4huk4tbb9xw,Anderson,Kabamba,A. Kabamba,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
290vnzvzucnd42oqmcn42n76c,Peter,Holst,P. Holst,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39fa6u6xjk0wcv7fq4a2emk9g,Thomas,Hebo Hansen,T. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,1995-03-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3gyt5q7ole5ahja78kipc5qms,Simon,Ibdal,S. Ibdal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3nsmfaxpngf4hl5xlnrrpehp0,Kasper,Myssen,K. Myssen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44ej877lokrectnqttv5ymh3o,Jonas,Borge,J. Borge,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4bcwf8f9j7paqi950tpeeh4b8,Tobias,Gerdøe,T. Gerdøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,2001-03-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50x99m3zmsy32tcnkb9r6661g,Mads,Rasmussen,M. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54cwfyb1vsyd9aeujm96ggkyc,Tobias,Svendsen,T. Svendsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66zxkzj5iyruyfjim867hzfh0,Jalte,Zacho Jelsing,J. Jelsing,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6flglxp0hm549nlwecqkytfkk,Mathias,Olsen,M. Olsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8eaehavoz8j5z06hbd8k63f9w,Mikkel,Christensen,M. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8newc7ka0ws2ixct2zaozpatw,Frederik,Hebo Christensen,F. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9sxvt88kkt9idfm8s7wctcs2c,Mathias,Arildslund,M. Arildslund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9xnrvqj9vge5wnit5ml053yfo,Nicolai,Brogaard,N. Brogaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a0clfij4pfswy6ocu76i7qadw,Kasper,Larsen,K. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
acpe79mhq3nuh59cdg1jpw1sk,Mikkel,Holm Jensen,M. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bkzg0dnlhbkxjw0m42qixslqs,Lasse,Lysemose,L. Lysemose,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c6sfpz29v02e5xq5kfbol6oes,Sebastian,Morgenstjerne Møller,S. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dsaezxmw4d0f76yo9ljkh9lhw,Christian,Drejer,C. Drejer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dume3hjcgtdzmkgfwrseoqzh0,Anton,Svensson,A. Svensson,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
etkn7tsjg1t4myzmb435bzrpw,Rasmus,Johnsen,R. Johnsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ev4ytrc471xymayr71injdtcl,Casper Buus,Hansen,C. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1989-07-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
jievyrht967hfx5hplbgiej8,Rasmus Michler,Mogensen,R. Mogensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
kvevdbwzb6f6ier7ujriholx,Shayan,Shahpar,S. Shahpar,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,1989-08-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pqtmyd17ie6dciu3ryu4mpec,Mads,Schöndorff Nielsen,M. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,2000-06-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
