id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName
897kbab7cx7bnhxhaghpy3f11,Tomáš,Holeš,Tomás,Holes,Male,T. Holeš,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1993-03-31,Nové Město na Moravě,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,73.0,right,3.0,2019-07-01Z,active,yes,NaN,NaN,NaN,NaN
8s5u921me5pvsfyvysjgpu2qy,Muhammed,Cham Saračević,Muhammed,Cham,Male,M. Cham,Austria,hcs1bd49qliqqity6o268jyt,Midfielder,player,2000-09-26,NaN,Austria,hcs1bd49qliqqity6o268jyt,180.0,67.0,left,7.0,2025-08-30Z,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2026-06-30Z,NaN
8ztjk6yu7qfb0aabjebf4513p,Jan,Bořil,Jan,Boril,Male,J. Bořil,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1991-01-11,Nymburk,Czechia,5md5tpwr2nmqao528prx43jr7,175.0,69.0,right,18.0,2016-01-01Z,active,yes,NaN,NaN,NaN,NaN
921pe9ch3r00cir53qkf2xxjo,Denis,Halinský,Denis,Halinsky,Male,D. Halinský,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2003-07-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
9ixkbogcqd6mpwu74jz7su99m,Dominik,Javorček,Dominik,Javorcek,Male,D. Javorček,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2002-11-02,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,183.0,75.0,left,37.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
9jh6n6ztbudt5aluf0ibzls6h,Erik,Prekop,Erik,Prekop,Male,E. Prekop,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1997-10-08,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,77.0,NaN,31.0,2025-09-02Z,active,yes,NaN,NaN,NaN,NaN
9qoc020keotb4s72a09zm5pzp,Michal,Sadílek,Michal,Sadílek,Male,M. Sadílek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1999-05-31,Uherské Hradiště,Czechia,5md5tpwr2nmqao528prx43jr7,169.0,65.0,left,23.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
9vdhoij110u7e94lh8uflo5w5,Tomáš,Chorý,Tomás,Chory,Male,T. Chorý,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1995-01-26,Olomouc,Czechia,5md5tpwr2nmqao528prx43jr7,199.0,102.0,right,25.0,2024-07-03Z,active,yes,NaN,NaN,NaN,NaN
b0qvtgy82m0or7vw2brgmpsyd,Ivan,Schranz,Ivan,Schranz,Male,I. Schranz,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1993-09-13,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,75.0,right,26.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN
bqdvz9kytf1u5iuv6m70k8i96,David,Douděra,David,Doudera,Male,D. Douděra,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1998-05-31,Brandýs nad Labem-Stará Boleslav,Czechia,5md5tpwr2nmqao528prx43jr7,175.0,66.0,right,21.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
cag46lcr9rbj6593ftfegc0lw,Dominik,Pech,Dominik,Pech,Male,D. Pech,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2006-09-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,184.0,78.0,NaN,48.0,2023-05-01Z,active,no,NaN,NaN,2025-07-27Z,NaN
cen47oljunpmotfb2bgomqfbo,David,Planka,David,Planka,Male,D. Planka,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-07-28,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2025-09-08Z,active,no,NaN,NaN,2025-09-08Z,NaN
cx3hbvqw7lw1j4r5k33l63dre,Christos,Zafeiris,Christos,Zafeiris,Male,C. Zafeiris,Greece,6lpgd60z890no2v46zdecrcss,Midfielder,player,2003-02-23,Athens,Greece,6lpgd60z890no2v46zdecrcss,172.0,NaN,NaN,10.0,2025-08-27Z,active,yes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,2025-12-31Z,NaN
cxajw64g1elff3fq3lkzkzi1g,David,Moses,David,Moses,Male,D. Moses,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2004-01-20,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,16.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
cxnlzyy9fxaca1u53y4soqk89,Mojmír,Chytil,Mojmír,Chytil,Male,M. Chytil,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1999-04-29,Skalka,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,82.0,right,13.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
dpzp2312rjm0h53c591oajdp0,Daniel,Toula,Daniel,Toula,Male,D. Toula,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2005-02-19,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,30.0,2023-08-23Z,active,yes,NaN,NaN,NaN,NaN
driu8wojk2aig2t9yesy71vro,Štěpán,Chaloupek,Stepán,Chaloupek,Male,Š. Chaloupek,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2003-03-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,68.0,NaN,2.0,2024-06-21Z,active,yes,NaN,NaN,NaN,NaN
e5oet393vired282yco4i7gfd,Daiki,Hashioka,Daiki,Hashioka,Male,D. Hashioka,Japan,lxyibh89lpdc0bfian1nx0xq,Defender,player,1999-05-17,Saitama,Japan,lxyibh89lpdc0bfian1nx0xq,184.0,73.0,right,8.0,2025-06-27Z,active,yes,NaN,NaN,NaN,NaN
egd0soczfzl4sfqjg1h1cd0yc,Tomáš,Jelínek,Tomáš,Jelínek,Male,T. Jelínek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-12-27,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,43.0,2025-09-16Z,active,yes,NaN,NaN,NaN,NaN
eh86vsvlme3o95aw2z8tr89gp,Oscar Murphy,Dorley,Oscar,Dorley,Male,O. Dorley,Liberia,78fh41lat89a3xaqjqcdzb4ul,Midfielder,player,1998-07-19,Monrovia,Liberia,78fh41lat89a3xaqjqcdzb4ul,173.0,63.0,left,19.0,2020-01-01Z,active,yes,NaN,NaN,NaN,NaN
ey4593pn48phtak6uarghym8k,Filip,Šancl,Filip,Sancl,Male,F. Šancl,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-06-23,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
f1b958d0xab1okq496kx0nfje,Igoh,Ogbu,Igoh,Ogbu,Male,I. Ogbu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2000-02-08,Jos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,187.0,NaN,right,5.0,2023-01-07Z,active,yes,NaN,NaN,NaN,NaN
gq4abws0ogyk223tpkxy5ex,Vasil,Kušej,Vasil,Kusej,Male,V. Kušej,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2000-05-24,Ústí nad Labem,Czechia,5md5tpwr2nmqao528prx43jr7,168.0,65.0,NaN,9.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
