id,firstName,lastName,gender,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,status,active,shirtNumber,dateOfBirth,shortFirstName,shortLastName,foot,height,weight,placeOfBirth,secondNationality,secondNationalityId,knownName
6x499p5684fducpzgb309zj6d,Henrik,Lindhard Jensen,Male,H. Lindhard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,25.0,1995-02-21,NaN,NaN,NaN,190.0,84.0,NaN,NaN,NaN,NaN
7kr47rss2jinwzjucirltdm5m,Daniel,Boye Handlos Lundholm,Male,D. Lundholm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,1995-06-11,NaN,NaN,right,NaN,NaN,Fårvang,NaN,NaN,NaN
7sab79ryuxpm9to3mpqug67ai,Kasper,Skræp,Male,K. Skræp,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,2000-02-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7wu2n49rj12g0i4v47avw4iga,Michael,Kærgaard Pedersen,Male,M. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,1991-05-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7zfqkgq7ioqie7d62e63lgj6c,Andreas,Rasch-Christensen,Male,A. Rasch-Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86ooy7vu7talhutobrsobwa38,Rasmus,Juul,Male,R. Juul,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,1996-02-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8h8hjrm5ktzeu7lymefk4qv9x,Jesper,Brinck,Male,J. Brinck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,1989-03-22,Jesper,Brinck,right,NaN,NaN,Esbjerg,NaN,NaN,NaN
9fc36rqd9rwd0mja6ptdz4wk5,Michele Mario,Demontis,Male,M. Demontis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1978-09-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9qtepj3d8qy4tzpqq3t681zo,Rasmus,Lysdal Christensen,Male,R. Lysdal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,1997-07-20,NaN,NaN,NaN,174.0,NaN,NaN,NaN,NaN,NaN
ar8q6nkb11nvnp23rm857mplg,Rasmus,Kirkegaard Jensen,Male,R. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,2001-04-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
av8xwaj662pinp6mnv6c32wwk,Sebastian,Nedergaard,Male,S. Nedergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-06-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
clbrsuh0hb7pr0w58v3v8p3ah,Mikkel,Toftgaard Frandsen,Male,M. Frandsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,1996-12-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d106tu53y5q02yu36iojbou8k,Anders,Fæster Jensen,Male,A. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,31.0,2001-02-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d24ccjfdh5fd2oqipvn3v31n8,Villads,Sander Møller,Male,V. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2002-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dkbx409weqbcpyyxmidd4q5g4,Oliver,Milo Radich Thunbo,Male,O. Thunbo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,2005-12-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dsy296o9sn6xhocmh1dmyttsk,Jonas,Berwald,Male,J. Berwald,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,21.0,1997-04-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dvfueqsk8cv5b8es9kgvdj6jt,Lasse,Buch Møberg,Male,L. Møberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1995-08-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ey3o9ta18w3vtpecxbzbtyhhw,Mikkel,Kyllingsbæk,Male,M. Kyllingsbæk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2003-09-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r0dm5098ujm0ugk7yzssltsk,Faysal,Halimi,Male,F. Halimi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2003-03-27,NaN,NaN,NaN,NaN,NaN,NaN,Afghanistan,6xne7xe59eujck02uovziom7p,NaN
rzk0dr5eif67riaurnsamv3d,Tobias,Wittus Olesen,Male,T. Olesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,1996-04-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tmcnw2lx5r40x2n1jgk198us,Lucas,Bulow Møller,Male,L. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,2005-01-14,NaN,NaN,right,185.0,NaN,NaN,NaN,NaN,NaN
