id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,startDate,endDate,status,active,shirtNumber,placeOfBirth,height,weight,foot,secondNationality,secondNationalityId,knownName
c8jajf9exjormpcru1xeld1jo,Andrej,Subotić,Andrej,Subotic,Male,A. Subotić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-08-30,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2024-05-24Z,2025-01-31Z,active,no,33.0,NaN,178.0,NaN,right,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
coj22119cmfrg6hwl4mdxmx3o,Filip,Matijašević,NaN,NaN,Male,F. Matijašević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2008-03-04,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-12-21Z,NaN,active,yes,92.0,Beograd,NaN,NaN,NaN,NaN,NaN,NaN
cx7vlvy3bvbumnvto889l7m51,Marko,Savić,Marko,Savic,Male,M. Savić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1984-07-19,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-12-02Z,2025-04-08Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d89e52u9ocshqj57lm8k9r40k,Igor,Miladinović,Igor,Miladinovic,Male,I. Miladinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2003-06-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-04-02Z,2024-08-09Z,active,no,45.0,Kruševac,166.0,50.0,right,NaN,NaN,NaN
dacvfyjg2bvfm5ymk78isn6j9,Slavoljub,Srnić,Slavoljub,Srnic,Male,S. Srnić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1992-01-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-11Z,NaN,active,yes,55.0,Šabac,174.0,62.0,right,NaN,NaN,NaN
ddjh4t18kk75bz9sgga2g2f3d,Slobodan,Tedić,Slobodan,Tedic,Male,S. Tedić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2000-04-13,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-19Z,NaN,active,yes,9.0,Podgorica,190.0,79.0,both,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN
dqfpw61c33ctk9t18kuckyrpx,Lazar,Tufegdžić,Lazar,Tufegdzic,Male,L. Tufegdžić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1997-02-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,NaN,active,yes,7.0,Valjevo,185.0,NaN,NaN,NaN,NaN,NaN
ds2v8wel59ptxi9oqxggkdsd1,Nikola,Mirković,Nikola,Mirkovic,Male,N. Mirković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1991-07-26,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,NaN,active,yes,1.0,Smederevo,193.0,83.0,right,NaN,NaN,NaN
dvyp6jmn4ikyjw4vofj6jqqz8,Milan,Đoković,Milan,Djokovic,Male,M. Đoković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-09-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-18Z,2025-02-06Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dwpit61zllr4c95xddq2jaxud,Dušan,Jovančić,Dusan,Jovancic,Male,D. Jovančić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1990-10-19,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-18Z,NaN,active,yes,77.0,Beograd,186.0,75.0,both,NaN,NaN,NaN
e2i71o4lswt279gsnw28oplre,Muhammed,Cray Badamosi,Muhammed,Badamosi,Male,M. Badamosi,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,1998-12-27,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,2024-07-01Z,2024-08-28Z,active,no,NaN,Bundung,196.0,85.0,right,NaN,NaN,NaN
e5yq3n9496gfoyetsbj0250yc,Ivan,Lainović,NaN,NaN,Male,I. Lainović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2005-07-03,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,2024-08-16Z,active,no,NaN,Beograd,NaN,NaN,NaN,NaN,NaN,NaN
ec2gfd03whuk5j7b9ffhkzp7u,Luka,Subotić,Luka,Subotic,Male,L. Subotić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-01-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-06-19Z,2025-01-24Z,active,no,15.0,NaN,190.0,83.0,NaN,NaN,NaN,Luka Subotic
eirmawmzrjao5dgbsmnielrtg,Uroš,Kabić,Uros,Kabic,Male,U. Kabić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-01-01,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-08Z,2025-06-30Z,active,no,70.0,Novi Sad,183.0,NaN,NaN,NaN,NaN,NaN
elsqpiem42bc1eka2hff99zsa,Viktor,Rogan,Viktor,Rogan,Male,V. Rogan,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2002-12-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2020-10-15Z,2025-01-22Z,active,no,2.0,NaN,178.0,63.0,right,NaN,NaN,NaN
en1ygwe0e5wsfkinp14ye2dck,Veljko,Radosavljević,Veljko,Radosavljevic,Male,V. Radosavljević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-04-02,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-01Z,NaN,active,yes,86.0,Velika Plana,180.0,NaN,NaN,NaN,NaN,NaN
eoq4emsi6jbkkngc13pjai57t,Christos,Panteli,Christos,Panteli,Male,C. Panteli,Cyprus,3om8cj5nhmq1rzzkykubm5icj,NaN,assistant coach,1983-06-05,Cyprus,3om8cj5nhmq1rzzkykubm5icj,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eyo616yfaajgamitd554a4pw4,Andrej,Bacanin,Andrej,Bacanin,Male,A. Bacanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2007-03-07,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-20Z,2025-07-31Z,active,no,23.0,NaN,187.0,76.0,right,NaN,NaN,NaN
f1w7g457si4dgxw85mfy1aulm,Marinos,Tzionis,Marinos,Tzionis,Male,M. Tzionis,Cyprus,3om8cj5nhmq1rzzkykubm5icj,Attacker,player,2001-07-16,Cyprus,3om8cj5nhmq1rzzkykubm5icj,2024-07-26Z,2025-02-10Z,active,no,21.0,Nicosia,169.0,66.0,right,NaN,NaN,NaN
18elrwf5jh878lh8mniptrlec,Dimitrije,Novićević,Dimitrije,Novicevic,Male,D. Novićević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-06-27,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-05-22Z,2025-06-30Z,active,no,30.0,NaN,177.0,58.0,right,NaN,NaN,NaN
1g80p37fjtzf7uxh98xz3stsl,Sékou Junior,Sanogo,Sékou,Sanogo,Male,S. Sanogo,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,1989-05-05,Côte d'Ivoire,tin6kf561ywonqan0mettr98,2024-07-16Z,2025-07-01Z,active,no,35.0,Abidjan,182.0,82.0,left,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
1pzcghsrs472onevuxx0h984q,Mirko,Milikić,Mirko,Milikic,Male,M. Milikić,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,2001-12-24,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-07-02Z,NaN,active,yes,6.0,NaN,194.0,NaN,right,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
1yxiqqwt3b8i22x67j2l7i1d6,Bojan,Balaž,Bojan,Balaz,Male,B. Balaž,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2001-01-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2021-09-11Z,2025-02-12Z,active,no,26.0,Zrenjanin,184.0,NaN,NaN,NaN,NaN,NaN
2cc5y9hjnc8nqrh58ojz6ajth,Sulayman,Marreh,Sulayman,Marreh,Male,S. Marreh,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Midfielder,player,1996-01-15,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,2024-02-17Z,2024-10-28Z,active,no,NaN,Banjul,184.0,78.0,right,NaN,NaN,NaN
2e0t3cp0medgmwkrqgjjvcp1x,Augusto,Max,Augusto,Max,Male,A. Max,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1992-08-10,Argentina,2vovxa97k7v7ofa85dah2xktb,2024-02-15Z,2024-09-03Z,active,no,NaN,San Miguel de Tucumán,168.0,69.0,right,NaN,NaN,NaN
2lpx1jdj4e3xr2xhy6wr4y8rt,Lazar,Romanić,Lazar,Romanic,Male,L. Romanić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1998-03-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-01Z,2025-01-01Z,active,no,9.0,Kragujevac,180.0,NaN,right,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
2spfjojvcf11lokv0wllfuh1x,Aleksandar,Stanković,Aleksandar,Stankovic,Male,A. Stanković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1998-02-17,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-01Z,2024-08-08Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Aleksandar Stankovic
393d8jftz330h3fnwrcgnyhw4,Veljko,Đokić,Veljko,Djokic,Male,V. Đokić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-08-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-23Z,2025-06-30Z,active,no,55.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3c77xuk1ukxxgo4xhdcyyx1pl,Stefan,Cvetković,Stefan,Cvetkovic,Male,S. Cvetković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1998-01-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-03Z,NaN,active,yes,11.0,Leskovac,184.0,NaN,NaN,NaN,NaN,NaN
3jmh0cg1dlxyky07cizflmuqc,Herbert,Ansah,NaN,NaN,Male,H. Ansah,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2004-09-06,Ghana,2q2sw72utw5gu9t5y4knckwba,2024-09-05Z,2024-09-05Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46qc1sxwpfins1g418vwa9wd0,Mihajlo,Spasojević,Mihajlo,Spasojevic,Male,M. Spasojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-02-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-05Z,2025-07-11Z,active,no,28.0,NaN,181.0,NaN,right,NaN,NaN,NaN
5fmbgbuw2j2onvumz5wed79t6,Matija,Mitrović,Matija,Mitrovic,Male,M. Mitrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-12-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2025-07-01Z,active,no,16.0,Beograd,182.0,NaN,right,USA,7hr2f89v44y65dyu9k92vprwn,NaN
5hfjip0oxo4a8y1ntn4osxez8,Jovan,Milosavljević,Jovan,Milosavljevic,Male,J. Milosavljević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2007-02-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-03Z,NaN,active,yes,22.0,Beograd,NaN,NaN,NaN,NaN,NaN,NaN
6d6dw18u0ffkb6tk67gbloueh,Milija,Žižic,Milija,Zizic,Male,M. Žižic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1979-02-28,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-11-09Z,2024-11-18Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6nw325hyl0evrzs4e7kvvbpih,Anthony,Abidemi Lokosa,Anthony,Lokosa,Male,A. Lokosa,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1997-05-05,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2024-07-01Z,2025-01-19Z,active,no,29.0,Lagos,185.0,NaN,right,NaN,NaN,NaN
6ojkg8hyape0o77s9tjre1m95,Kévin Olivier,Soni,Kévin,Soni,Male,K. Soni,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,1998-04-17,Cameroon,4eb9feio6u267dd1jcwaf38mt,2025-01-28Z,2025-06-30Z,active,no,49.0,Douala,183.0,76.0,right,NaN,NaN,NaN
71erbjp3yd6cfyvtzugw8vnu2,Marko,Ćurić,Marko,Curic,Male,M. Ćurić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2003-08-17,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-04Z,NaN,active,yes,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7jn5h7jsuo99i3pvnodqhhpuc,Stefan,Pirgić,Stefan,Pirgic,Male,S. Pirgić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2003-02-09,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-23Z,NaN,active,yes,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7uez4vhiao7gmc4ak5tjo35gq,Abdul Razak,Yusif,Abdul,Yusif,Male,A. Yusif,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2001-08-09,Ghana,2q2sw72utw5gu9t5y4knckwba,2024-06-27Z,NaN,active,yes,12.0,NaN,181.0,NaN,right,NaN,NaN,NaN
8frgv0pvohmbutgwmuls5dvkk,Nemanja,Vidojević,Nemanja,Vidojevic,Male,N. Vidojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2004-07-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-18Z,NaN,active,yes,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8jfuv485llr5bxvyn5fo6ejmx,Petar,Gigić,Petar,Gigic,Male,P. Gigić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1997-03-07,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-07Z,2025-07-01Z,active,no,37.0,Beograd,180.0,69.0,NaN,NaN,NaN,NaN
95nuh6v2g5jeau2wvzq57zy3u,Filip,Nović,Filip,Novic,Male,F. Nović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2002-02-18,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-18Z,2025-06-30Z,active,no,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9n2auwwyknyhb9ora068b3b4k,Marko,Krstić,Marko,Krstic,Male,M. Krstić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-04-30,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-05-22Z,2025-06-30Z,active,no,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9pjzsgyd3phhovj3z68lnxic4,Nikola,Jovanović,Nikola,Jovanovic,Male,N. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2003-10-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-15Z,NaN,active,yes,17.0,Smederevo,NaN,NaN,NaN,NaN,NaN,NaN
9wysi7ei6d8v0dcmx0birrnx1,Boris,Sekulić,Boris,Sekulic,Male,B. Sekulić,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1991-10-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-11Z,2025-07-01Z,active,no,14.0,Beograd,186.0,82.0,right,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
9x11f5z2dlb5ie02aqg88e7mc,Leon,Borkovic,Leon,Borkovic,Male,L. Borkovic,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2003-08-11,Germany,36min0qztu8eydwvpv8t1is0m,2025-02-14Z,NaN,active,yes,53.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9ycy0lnz1hlxja9fuf3zbewut,Dušan,Pantelić,Dusan,Pantelic,Male,D. Pantelić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1993-04-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-01Z,2024-07-22Z,active,no,NaN,Kragujevac,178.0,74.0,NaN,NaN,NaN,NaN
ac1dr2x0brlgis70svngx4qy2,Branislav,Knežević,Branislav,Knezevic,Male,B. Knežević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2002-07-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-17Z,NaN,active,yes,13.0,Šabac,188.0,NaN,right,NaN,NaN,NaN
aockl94qr18wh2ysk7vgjuqs4,Pavel,Čižik,NaN,NaN,Male,P. Čižik,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-08-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,2024-09-06Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aqo5utzb8qb4vm9hlbxaf0650,David,Ivić,David,Ivic,Male,D. Ivić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-01-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,2024-09-05Z,active,no,49.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b2b713equr2x6lmwpye83cwh6,Branko,Mirjačić,Branko,Mirjacic,Male,B. Mirjačić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1983-03-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-11-19Z,2025-03-05Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b9zniv3fsnbbtyh4dqu1ovpwp,Uroš,Stojanović,Uros,Stojanovic,Male,U. Stojanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1995-08-23,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2025-07-01Z,active,no,23.0,Beograd,181.0,NaN,NaN,NaN,NaN,NaN
bkqehn10plefx1s66hc05910q,Marko,Konatar,Marko,Konatar,Male,M. Konatar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2000-03-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2020-11-13Z,NaN,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
boh9tsobnc9zmxk2yw2oe7ecq,Okwuchukwu Francis,Ezeh,Francis,Ezeh,Male,F. Ezeh,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1997-09-12,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2024-07-03Z,2025-01-22Z,active,no,15.0,Ogboko,182.0,NaN,NaN,NaN,NaN,NaN
c5hrm5h2g218wgya89smkfb6y,Dario,Grgić,Dario,Grgic,Male,D. Grgić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2003-03-16,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-02Z,NaN,active,yes,10.0,Sremska Mitrovica,181.0,70.0,right,NaN,NaN,NaN
cfe7g0pw8eetltxugzj7l5tlg,Janko,Jevremović,Janko,Jevremovic,Male,J. Jevremović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-07-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-26Z,NaN,active,yes,20.0,Kraljevo,181.0,74.0,left,NaN,NaN,NaN
cj9c2rbgovs7mbqlehrvi5az9,Vojislav,Stanković,Vojislav,Stankovic,Male,V. Stanković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1987-09-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-10Z,2024-10-28Z,active,no,NaN,Vranje,190.0,84.0,left,NaN,NaN,Vojislav Stankovic
csxtlm75994yzk9wpvor9lv6c,Veljko,Vukojević,Veljko,Vukojevic,Male,V. Vukojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-08-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-26Z,2025-07-01Z,active,no,77.0,Šabac,178.0,NaN,right,NaN,NaN,NaN
cu95y87av3drc4zxoctrd4m7e,Despot,Obrenović,Despot,Obrenovic,Male,D. Obrenović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1998-09-17,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-01Z,2024-10-28Z,active,no,NaN,Beograd,184.0,73.0,NaN,NaN,NaN,NaN
cx7vlvy3bvbumnvto889l7m51,Marko,Savić,Marko,Savic,Male,M. Savić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1984-07-19,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-10Z,2024-11-06Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dcstefbmsnjjhmaeko32aia6s,Božidar,Blagojević,Bozidar,Blagojevic,Male,B. Blagojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2002-02-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-06Z,2024-09-02Z,active,no,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dfdu0b94j2fwk6xwiaofagul1,Nemanja,Milunović,Nemanja,Milunovic,Male,N. Milunović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1989-05-31,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-16Z,2025-06-30Z,active,no,19.0,Čačak,193.0,86.0,both,NaN,NaN,NaN
dihjiv31jec0pntx6dpkrihw4,Luka,Vidić,Luka,Vidic,Male,L. Vidić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-12-24,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-30Z,2025-08-01Z,active,no,32.0,Beograd,NaN,NaN,NaN,NaN,NaN,NaN
dml3sqlwc65ujj48jqsnk7hlh,Zoran,Popović,Zoran,Popovic,Male,Z. Popović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1988-05-28,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-06-27Z,NaN,active,yes,1.0,Pakrac,188.0,81.0,right,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
dsvfut96p83b0bxlcjg2bhqay,Djakaridja Junior,Traoré,Djakaridja,Traoré,Male,D. Traoré,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,1998-08-02,Côte d'Ivoire,tin6kf561ywonqan0mettr98,2025-01-18Z,NaN,active,yes,9.0,NaN,190.0,78.0,right,NaN,NaN,NaN
e0qk0m7ufcsy1aoxc728o5638,Miloš,Vlahović,Milos,Vlahovic,Male,M. Vlahović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-12-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-17Z,2025-01-21Z,active,no,37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e8502uff170w8bv460jf5x6y2,Nikola,Đuričić,Nikola,Djuricic,Male,N. Đuričić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-12-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-28Z,NaN,active,yes,33.0,Beograd,180.0,NaN,NaN,NaN,NaN,NaN
emezna19yoecbb31sxw8uiq22,Ognjen,Lukić,Ognjen,Lukic,Male,O. Lukić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2003-07-04,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-08-08Z,NaN,active,yes,25.0,NaN,193.0,NaN,right,NaN,NaN,NaN
etwcd1pxis62pngtmsjj19j4k,Stefan,Obradović,Stefan,Obradovic,Male,S. Obradović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-10-09,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-07-26Z,2024-07-28Z,active,no,63.0,Beograd,193.0,NaN,right,NaN,NaN,NaN
ey587dw9w4glxg8hi65z9maz8,Oluwadamilare Timileyin,Joseph,Timileyin,Joseph,Male,T. Joseph,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2005-08-15,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2025-03-06Z,2025-08-01Z,active,no,63.0,Ibadan,NaN,NaN,NaN,NaN,NaN,NaN
kj973xrkmb89j47xmwkt1vx1,Radomir,Koković,Radomir,Kokovic,Male,R. Koković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1984-01-06,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-03-05Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
x4sikxyixliyyy0ov3unefh1,El Fardou Mohamed,Ben Nabouhane,El Fardou,Ben,Male,E. Ben,Comoros,40fy8dkxp9lwfufwmbnctzlz6,Attacker,player,1989-06-10,Comoros,40fy8dkxp9lwfufwmbnctzlz6,2024-08-29Z,2025-07-01Z,active,no,31.0,Passamainty,173.0,71.0,left,France,7gww28djs405rfga69smki84o,NaN
1drmya8gdpmb0s5jj1fek1mmt,Đorđe,Ivelja,NaN,NaN,Male,Đ. Ivelja,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1984-06-30,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-30Z,NaN,active,yes,NaN,Bačka Palanka,175.0,68.0,NaN,NaN,NaN,NaN
1fhp1665yo7bqgbm8vha0ahux,Gleofilo Sabrino Rudewald,Hasselbaink Vlijter,Gleofilo,Vlijter,Male,G. Vlijter,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,1999-09-17,Suriname,31vay1njxmbs7vtbfp1wo2dx1,2024-08-08Z,2025-07-05Z,active,no,39.0,Paramaribo,178.0,NaN,left,NaN,NaN,NaN
1gr34ae328ctz0rwawmii1w16,Edmund,Addo,Edmund,Addo,Male,E. Addo,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2000-05-17,Ghana,2q2sw72utw5gu9t5y4knckwba,2024-07-02Z,2026-06-30Z,active,yes,3.0,Accra,178.0,71.0,right,NaN,NaN,NaN
1nwst946zi7r0uh1p2lcry4gk,Milos,Lalevic,NaN,NaN,Male,M. Lalevic,Montenegro,1411jebgwo2ja1erogsq81lg9,Attacker,player,2006-05-23,Montenegro,1411jebgwo2ja1erogsq81lg9,2025-03-25Z,2025-05-31Z,active,no,NaN,NaN,NaN,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
1s5dukr95daahwqf6hhcfiql0,Novak,Gojkov,Novak,Gojkov,Male,N. Gojkov,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-09-09,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2025-02-11Z,active,no,23.0,Vrbas,NaN,NaN,NaN,NaN,NaN,NaN
