id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,shirtNumber,status,active,placeOfBirth,knownName,secondNationality,secondNationalityId,weight,foot
dzq2vuzvzjbqlj8423335awwk,Albert,Hofman,Albert,Hofman,A. Hofman,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2003-04-10,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,97.0,active,no,Câmpulung Moldovenesc,NaN,NaN,NaN,NaN,NaN
eq4qhpv3pyi64x61sz8nysdpm,Filip Mihai,Ilie,Filip,Ilie,F. Ilie,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2002-07-15,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,9.0,active,yes,Bucharest,NaN,NaN,NaN,NaN,NaN
h18mb3dilpsykrkfnayw94b8,Rareș Gabriel,Scocîlcă,Rares,Scocilca,R. Scocîlcă,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2004-06-22,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,15.0,active,no,Focșani,NaN,NaN,NaN,NaN,NaN
k8t3w4qavvxljt0x41ct8amt,Andreias Cristian,Calcan,Andreas,Calcan,A. Calcan,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1994-04-09,Romania,17oj2qrzqlkhdjvazum10sx2i,174.0,NaN,active,no,Slatina,NaN,NaN,NaN,72.0,right
qnsnqdqm51676zz6cn4ypjsa,Ianis,Ilie Stoica,Ianis,Stoica,Ianis Stoica,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2002-12-08,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,7.0,active,no,București,Ianis Stoica,NaN,NaN,68.0,right
vp6h0xp021cxx19930t67omi,Ștefan Călin,Pănoiu,Stefan,Panoiu,Ș. Pănoiu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2002-09-23,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,71.0,active,yes,Râmnicu Vâlcea,NaN,NaN,NaN,NaN,NaN
19exxe5h9pzkq2ecop6ib86ad,Florin Cristian,Pârvu,Florin,Parvu,F. Pârvu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,coach,1975-04-02,Romania,17oj2qrzqlkhdjvazum10sx2i,184.0,NaN,active,yes,Ploiești,NaN,NaN,NaN,NaN,NaN
1djx7mq7taf1hmds54g3hlams,Andreas,Niță,Andreas,Nita,A. Niță,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2003-12-17,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,21.0,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
2vq1ap4c0t4jcmaho809z47is,Vlăduț Ionuț,Andreș,Vlad,Andres,V. Andreș,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2000-05-23,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,28.0,active,no,Piatra Neamț,NaN,NaN,NaN,NaN,NaN
2wrrvnmprr0y3w2w3tok7rzrp,Cristian Ignacio,Paz,Cristian,Paz,C. Paz,Argentina,2vovxa97k7v7ofa85dah2xktb,Defender,player,1995-04-24,Argentina,2vovxa97k7v7ofa85dah2xktb,184.0,2.0,active,yes,Lomas de Zamora,NaN,NaN,NaN,78.0,right
38nb8ck49mpgcvcpnn9j4vzmc,Bogdan Mihai,Ștefan,Bogdan,Stefan,B. Ștefan,Romania,17oj2qrzqlkhdjvazum10sx2i,Goalkeeper,player,2006-11-10,Romania,17oj2qrzqlkhdjvazum10sx2i,182.0,NaN,active,yes,Pucioasa,NaN,NaN,NaN,70.0,NaN
3e2lybm5cw972ej4dy751xpuc,Roberto-Niculae,Voican,Roberto,Voican,R. Voican,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2003-02-06,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,72.0,active,yes,București,NaN,NaN,NaN,NaN,NaN
3zit6n24jo9vr0mxu0ozs5yj8,Valentin Constantin,Mărgărit,Valentin,Margarit,V. Mărgărit,Romania,17oj2qrzqlkhdjvazum10sx2i,Goalkeeper,player,2004-05-22,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,no,NaN,NaN,NaN,NaN,NaN,NaN
490ki6ot7sam0l1efyk6ogoyy,Robert Cristian,Mustacă,Robert,Mustaca,R. Mustacă,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2002-10-05,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
4gen42cmqzmcjzgxtnbt0kqac,Doru Cristian,Andrei,Doru,Andrei,D. Andrei,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2003-02-03,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,17.0,active,yes,Timișoara,NaN,NaN,NaN,NaN,NaN
4yo4mpxj9i0z3d8h65173jyl1,Andrei Virgil,Ciobanu,Andrei,Ciobanu,A. Ciobanu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1998-01-18,Romania,17oj2qrzqlkhdjvazum10sx2i,174.0,80.0,active,yes,Bârlad,NaN,NaN,NaN,NaN,right
514pkj1ci9j0j0kkxqmv38iy1,Juan Bautista,Cascini,Bautista,Cascini,B. Cascini,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1997-06-04,Argentina,2vovxa97k7v7ofa85dah2xktb,171.0,28.0,active,yes,La Plata,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,68.0,right
5et3jsqqhg08ykfqgdniq8fhm,Redon Yahcuroo,Roemer,Yahcuroo,Roemer,Y. Roemer,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,2001-07-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,38.0,active,yes,Amsterdam,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,70.0,right
5v9raxblrwvhh3c1bog6ezglx,Lukáš,Droppa,Lukás,Droppa,L. Droppa,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1989-04-22,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,6.0,active,yes,Uherske Hradiste,NaN,NaN,NaN,79.0,right
60jt1qhz54u2576qxpc5ox591,Mihai Cosmin,Răduț,Mihai,Radut,M. Răduț,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1990-03-18,Romania,17oj2qrzqlkhdjvazum10sx2i,178.0,8.0,active,yes,Slatina,NaN,NaN,NaN,65.0,right
6jh8tjb497oqyqhv0qyudf9w5,Naser Ismail,Aliji,Naser,Aliji,N. Aliji,Albania,17zsm8shejejls2on1ffil3op,Defender,player,1993-12-27,North Macedonia,1lesyxylc5eza0a4z87t9azcc,177.0,7.0,active,yes,Skopje,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,73.0,left
6mh2kjkha3w1bdhoku1kqxy39,Marin,Dună,Marin,Duna,M. Dună,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,coach,1967-08-02,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,NaN,active,no,Ogrezeni,NaN,NaN,NaN,NaN,NaN
78itlpznfd44muyvmerb9uqdw,Andrei Răzvan,Dima,Andrei,Dima,A. Dima,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2006-02-08,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,99.0,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
7b7uk6cp2dwvhe1x1e1mgv5cl,Jesús,Fernández Collado,Jesús,Fernández Collado,Jesús,Spain,49ih1pwv3ahshdf8uzrimi54c,Goalkeeper,player,1988-06-11,Spain,49ih1pwv3ahshdf8uzrimi54c,190.0,88.0,active,yes,Madrid,Jesús,NaN,NaN,87.0,left
7hefn4l9qkwg1l7cuyf0q9z9x,Rúnar Már,Sigurlaugarson Sigurjónsson,Rúnar,Sigurjónsson,R. Sigurjónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1990-06-18,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,178.0,16.0,active,no,Sauðárkrókur,NaN,NaN,NaN,83.0,right
7j3gbvtw6y4p6qb4siui5uok5,Igor,Armaș,Igor,Armas,I. Armaș,Moldova,389mdnq78a55g2gr040a3mmtj,Defender,player,1987-07-14,Moldova,389mdnq78a55g2gr040a3mmtj,188.0,5.0,active,yes,Chişinău,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,79.0,left
7kh8qz44koq3wnyw7or0onl2i,Luka,Božičković,Luka,Bozickovic,L. Božičković,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,2003-09-02,Germany,36min0qztu8eydwvpv8t1is0m,185.0,19.0,active,no,NaN,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN
8v9s71o1kkhp16jhiptmbyktl,Angelo David,Cocian,Angelo,Cocian,A. Cocian,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2000-07-25,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,25.0,active,yes,Merate,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN
95z39snqn9mqiw4yozm38n622,Alexandru Constantin,Chilili,Alexandru Constantin,Chilili,A. Chilili,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2002-08-01,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
9h7wmot6cr3g7hxkp7mg705w5,Nicolae Constantin,Dică,Nicolae,Dica,N. Dică,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,coach,1980-05-09,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,NaN,active,no,Piteşti,NaN,NaN,NaN,73.0,NaN
a5biwp9q0l76yivy84wynlt78,Alexandru Ioan,Munteanu,Alexandru,Munteanu,A. Munteanu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2002-01-07,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,90.0,active,yes,București,NaN,NaN,NaN,NaN,NaN
ai5cnyn9zjkdlzma3goj7m7yt,Ljuban,Crepulja,Ljuban,Crepulja,L. Crepulja,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1993-09-02,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,178.0,4.0,active,yes,Čapljina,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,72.0,right
asgdx8h7m480fa15oa4x3quol,Omar Nicolás,Govea García,Omar,Govea,O. Govea,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,1996-01-18,Mexico,5trdr3jf42i20zj1hnkvcytr6,176.0,NaN,active,no,San Luis Potosí,NaN,NaN,NaN,68.0,right
aso5obys6za8cledj6znyrxm1,Ioan Andrei Vasile,Dumiter,Andrei,Dumiter,A. Dumiter,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1999-04-10,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,9.0,active,yes,Timişoara,NaN,NaN,NaN,NaN,NaN
br1193osv0vn4vd2nkp43ukgk,Bogdan,Marian,Bogran,Marian,B. Marian,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2004-12-04,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
cnblvdds21mqt0k5irjb5gixh,Vadim,Raţă,Vadim,Rata,V. Raţă,Moldova,389mdnq78a55g2gr040a3mmtj,Midfielder,player,1993-05-05,Moldova,389mdnq78a55g2gr040a3mmtj,173.0,22.0,active,yes,Chişinău,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,64.0,NaN
ctaorl5mv7vpo7az46sd2cjys,Aymar Kevin,Meleke,Aymar,Meleke,A. Meleke,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,1999-05-24,Côte d'Ivoire,tin6kf561ywonqan0mettr98,181.0,80.0,active,no,NaN,Aymar Meleke,NaN,NaN,NaN,right
dgi0z12i9enpjnp7s2tfouqc5,Marcelo André,da Veiga Lopes,Marcelo André,da Veiga Lopes,Marcelo Lopes,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,1994-04-21,Portugal,1nbm5i9a0403zzvltn17lxinc,177.0,14.0,active,yes,Oeiras,Marcelo Lopes,Cabo Verde,7235kgq23bu1v4qwk491u58h0,67.0,right
dgjs0k1f077st5j1cc8l6cvkl,Adam,Nemec,Adam,Nemec,A. Nemec,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1985-09-02,Slovakia,7dybe8679n9bgyrcxi383pq3y,190.0,77.0,active,yes,Banská Bystrica,NaN,NaN,NaN,84.0,both
dilen7p5qsic8mdfinwl82bx1,Daniel Constantin,Florea,Daniel,Florea,D. Florea,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1988-04-17,Romania,17oj2qrzqlkhdjvazum10sx2i,173.0,11.0,active,yes,Târgovişte,NaN,NaN,NaN,63.0,left
djar9262xoo2h56e0f6cbmj9w,Robert Marian,Popescu,Robert,Popescu,R. Popescu,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2003-03-09,Romania,17oj2qrzqlkhdjvazum10sx2i,189.0,20.0,active,yes,Craiova,NaN,NaN,NaN,75.0,right
ebn703foklygx05ke82x4jnkk,Eduard Andrei,Lambrinoc,Eduard,Lambrinoc,E. Lambrinoc,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2004-07-11,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,29.0,active,yes,Focșani,NaN,NaN,NaN,NaN,NaN
f2fxhj2uuzsf9om2ejh1xc79x,Ricardo José,Veiga Varzim Miranda,Ricardo José,Veiga Varzim Miranda,Ricardinho,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1994-03-24,Portugal,1nbm5i9a0403zzvltn17lxinc,179.0,24.0,active,yes,Barcelos,Ricardinho,NaN,NaN,73.0,right
hqeubvhmnmmvdwccrm7cm3th,Octavian Gabriel,Vâlceanu,Octavian,Vâlceanu,O. Vâlceanu,Romania,17oj2qrzqlkhdjvazum10sx2i,Goalkeeper,player,1996-10-13,Romania,17oj2qrzqlkhdjvazum10sx2i,188.0,1.0,active,yes,București,NaN,NaN,NaN,77.0,NaN
pmwod91mbs0bt425byjaabxl,Grigore Ioan,Turda,Grigore,Turda,G. Turda,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1997-07-24,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,26.0,active,yes,Sighetu Marmaţiei,NaN,NaN,NaN,NaN,NaN
qfe1qe01znci4fsk1j2ny99m,Roberto Leonard,Mălăele,Roberto,Malaele,R. Mălăele,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2003-03-29,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
qmjdyeku8agitnnmskqsu11x,Nicolae,Cârnat,Nicolae,Cârnat,N. Cârnat,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1998-04-08,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,23.0,active,yes,Alba Iulia,NaN,NaN,NaN,NaN,NaN
r0h4nkl11fcfb9v4alwtljv9,Patricio Martín,Matricardi,Patricio,Matricardi,P. Matricardi,Argentina,2vovxa97k7v7ofa85dah2xktb,Defender,player,1994-01-07,Argentina,2vovxa97k7v7ofa85dah2xktb,189.0,34.0,active,yes,Florencio Varela,NaN,NaN,NaN,85.0,right
u29zhixkawd2kd0ozuit8ueh,Radu Ștefăniță,Boboc,Radu,Boboc,R. Boboc,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1999-04-24,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,27.0,active,yes,Craiova,NaN,NaN,NaN,67.0,right
y1ctf0r4k8jk3l2snr0kc0oa,George Cristian,Merloi,George,Merloi,G. Merloi,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1999-10-15,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,10.0,active,yes,București,NaN,NaN,NaN,NaN,NaN
1b0vnu6n0gzc0ush9g3spcjdg,Alexandru Constantin,Stoian,Alexandru,Stoian,A. Stoian,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2007-12-15,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,90.0,active,yes,Madrid,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN
1dck5cjwwx9zwojd9g6shi3th,Enagnon David,Kiki,David,Kiki,D. Kiki,Benin,3o5wco7tkqgfmys9exmt5fo2h,Defender,player,1993-11-25,Benin,3o5wco7tkqgfmys9exmt5fo2h,180.0,25.0,active,yes,Vakaon,NaN,France,7gww28djs405rfga69smki84o,76.0,left
1ugtf09ku7rcwuu1mbpmrby6t,Rivaldo Vítor,Borba Ferreira Júnior,Rivaldo Vítor,Borba Ferreira Júnior,Rivaldinho,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1995-04-29,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,187.0,7.0,active,yes,São Paulo,Rivaldinho,NaN,NaN,85.0,both
1zazcbrop1wz9al28nfnx7v2s,Luca Nicolae,Banu,Luca,Banu,L. Banu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2005-01-31,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,88.0,active,yes,Constanța,NaN,NaN,NaN,NaN,NaN
20r31yb99en7a0akw71b31m1h,Gustavo,Nascimento da Costa,Gustavo,Nascimento da Costa,Gustavo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1995-03-20,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,177.0,NaN,active,no,NaN,Gustavo Costa,NaN,NaN,NaN,both
2d72eeqtrszbqux98a90wg9w4,Alin,Cocoş,Alin,Cocos,A. Cocoş,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2006-08-05,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,no,NaN,NaN,NaN,NaN,NaN,NaN
2jdqgegksd1hreeqf4phdnsru,Amine,Benchaib,Amine,Benchaib,A. Benchaib,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1998-06-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,20.0,active,yes,Ghent,NaN,NaN,NaN,71.0,right
2s2cng86esnfnjk4bvp9cfdka,Gabriel Leonard,Dănuleasă,Gabriel,Danuleasa,G. Dănuleasă,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2003-05-08,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,15.0,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
3dev7rxsam4451gyu07wwrkkp,Zorhan Ludovic,Bassong,Zorhan,Bassong,Z. Bassong,Canada,1iaoypzp6syf32cz9l15pzp7e,Defender,player,1999-05-07,Canada,1iaoypzp6syf32cz9l15pzp7e,179.0,44.0,active,no,Toronto,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,72.0,left
3ec167nk25plixsuyf8l9r9jo,Luca,Băsceanu,Luca,Basceanu,L. Băsceanu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2006-05-17,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,no,Cogealac,NaN,NaN,NaN,NaN,NaN
3h8rx5wumr7hktll4hnvx7or8,Enes,Sali,Enes,Sali,E. Sali,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2006-02-23,Canada,1iaoypzp6syf32cz9l15pzp7e,168.0,NaN,active,no,Toronto,NaN,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,right
3qj3vscshuk2ezfpoi0xqgjro,Gustavo Henrique,Marins Silva,Gustavo Henrique,Marins Silva,Gustavo Marins,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2002-02-11,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,190.0,45.0,active,yes,Goiânia,Gustavo Marins,NaN,NaN,76.0,NaN
49i3xo3yqikkm9quwd0129h3p,Denis,Alibec,Denis,Alibec,D. Alibec,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1991-01-05,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,NaN,active,no,Mangalia,NaN,NaN,NaN,77.0,left
4mnmiseo5vsytudfrbx3knahh,Cristian George,Ganea,Cristian,Ganea,C. Ganea,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1992-05-24,Romania,17oj2qrzqlkhdjvazum10sx2i,176.0,11.0,active,yes,Bistrița,NaN,NaN,NaN,72.0,left
4yaa4ay3u86woh8fvhww6br9x,Ionuț Daniel,Vînă,Ionut,Vîna,I. Vînă,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1995-02-20,Romania,17oj2qrzqlkhdjvazum10sx2i,179.0,8.0,active,yes,Galaţi,NaN,NaN,NaN,73.0,left
5avl2h55xi3as7cnijk1big2x,Marco,Borgnino,Marco,Borgnino,M. Borgnino,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1997-10-25,Argentina,2vovxa97k7v7ofa85dah2xktb,176.0,32.0,active,no,Rafaela,NaN,NaN,NaN,70.0,left
6fg44qt2m141gxckmyrm2ib1m,Nicolas,Popescu,Nicolas,Popescu,N. Popescu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2003-01-02,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN,80.0,active,yes,İstanbul,Nicolas Popescu,NaN,NaN,NaN,NaN
6tph5a6oranksmx0caemyi19l,Mateus,Barbosa Santos Criciúma,Mateus,Barbosa Santos Criciúma,Mateus Santos,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1999-01-19,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,11.0,active,no,NaN,Mateus Santos,NaN,NaN,NaN,NaN
7onyum5007rng6hgbd5bkngt1,Gheorghe,Hagi,Gheorghe,Hagi,G. Hagi,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,coach,1965-02-05,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,yes,Constanta,NaN,NaN,NaN,NaN,NaN
80dn796bsykap4deu9nul21re,Fábio André,Freitas Vianna,Fábio André,Freitas Vianna,Fábio Vianna,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1998-10-08,Portugal,1nbm5i9a0403zzvltn17lxinc,181.0,13.0,active,no,Vila Real,Fábio Vianna,NaN,NaN,76.0,left
85h7c41xx0td5kfc2q9dnau7e,Luca Cristian,Andronache,Luca,Andronache,L. Andronache,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2003-07-26,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,19.0,active,yes,București,NaN,NaN,NaN,NaN,NaN
85pw7q2msf1u35ivrk860le22,Kevin,Doukoure Grobry,Kevin,Doukoure,K. Doukoure,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,1999-03-30,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,4.0,active,no,NaN,NaN,NaN,NaN,NaN,NaN
89hii3nbtvm08wskpz9c3gewa,Darius Constantin,Grosu,Darius,Grosu,D. Grosu,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2002-06-07,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,66.0,active,yes,Constanța,NaN,NaN,NaN,NaN,NaN
8fepesxit7uwubd2uphw1iw9h,Andrei Viorel,Artean,Andrei,Artean,A. Artean,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1993-08-14,Romania,17oj2qrzqlkhdjvazum10sx2i,183.0,18.0,active,no,Hunedoara,NaN,NaN,NaN,78.0,right
8m2qb5je6yk0omwgnoprtdrdh,Constantin Valentin,Budescu,Constantin,Budescu,C. Budescu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1989-02-19,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,10.0,active,yes,Urziceni,NaN,NaN,NaN,80.0,right
8qam2sfe706jwuxtiop9omooa,Dan,Sîrbu,Dan,Sîrbu,D. Sîrbu,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2003-04-22,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,22.0,active,yes,Galați,NaN,NaN,NaN,NaN,NaN
8wxt354n0hx4cgr6vaj1ymqc5,Alexandru,Buzbuchi,Alexandru,Buzbuchi,A. Buzbuchi,Romania,17oj2qrzqlkhdjvazum10sx2i,Goalkeeper,player,1993-10-31,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,1.0,active,yes,Constanța,NaN,NaN,NaN,80.0,NaN
8wy5284fwwa8tp0iat1r7tbyt,Dragoș Ionuț,Nedelcu,Dragos,Nedelcu,D. Nedelcu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1997-02-16,Romania,17oj2qrzqlkhdjvazum10sx2i,189.0,16.0,active,yes,Constanța,NaN,NaN,NaN,78.0,right
8xzvfq0kds07yvvoskwvbwgyd,Ronaldo Octavian Andrei,Deaconu,Ronaldo,Deaconu,R. Deaconu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1997-05-13,Romania,17oj2qrzqlkhdjvazum10sx2i,182.0,77.0,active,yes,Bucureşti,NaN,NaN,NaN,73.0,left
919zils5y8hvw344u5ur15ec5,Cătălin Cristian,Anghel,Catalin,Anghel,C. Anghel,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,assistant coach,1974-10-04,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,yes,Constanța,NaN,NaN,NaN,NaN,NaN
91x6xbaku51c0lnretlbhzy6t,Kévin Gnonher,Boli,Kévin,Boli,K. Boli,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,1991-06-21,France,7gww28djs405rfga69smki84o,183.0,21.0,active,yes,Lens,NaN,NaN,NaN,77.0,NaN
9kdoy69kqzaof5cqy4mhabfft,Mihai Marian,Aioani,Marian,Aioani,M. Aioani,Romania,17oj2qrzqlkhdjvazum10sx2i,Goalkeeper,player,1999-11-07,Romania,17oj2qrzqlkhdjvazum10sx2i,186.0,12.0,active,no,Buftea,NaN,NaN,NaN,NaN,NaN
9s2lw9zz0u59yfe3fw18wvjtg,Albert Iustin,Doicaru,Iustin,Doicaru,I. Doicaru,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2007-02-07,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,28.0,active,yes,NaN,NaN,NaN,NaN,NaN,right
9tbs38kwcxzwyq1rrqmawk6j8,Adrian,Mazilu,Adrian,Mazilu,A. Mazilu,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2005-09-13,Romania,17oj2qrzqlkhdjvazum10sx2i,186.0,26.0,active,no,Constanța,NaN,NaN,NaN,NaN,left
axexec6w5bj1gm43qed6mhyc4,Valentin-Laurențiu,Dumitrache,Valentin,Dumitrache,V. Dumitrache,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2003-03-29,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,29.0,active,no,Buzău,NaN,NaN,NaN,NaN,NaN
