id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,endDate,status,active,placeOfBirth,foot,secondNationality,secondNationalityId,knownName
c8lbffulrhpc7tcyfsg38jevo,Emilio,Martinez Sorrosa,Emilio,Sorrosa,Male,E. Sorrosa,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-03-06,USA,7hr2f89v44y65dyu9k92vprwn,183.0,61.0,42.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
cclpvd1z3yyruciida1q3x4o9,Peter,Wilson,Peter,Wilson,Male,P. Wilson,Liberia,78fh41lat89a3xaqjqcdzb4ul,Attacker,player,1996-10-09,Liberia,78fh41lat89a3xaqjqcdzb4ul,183.0,74.0,9.0,2025-01-31Z,NaN,active,yes,NaN,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN
cdyrj15oxu3l5sgzgwof8ohgq,Faysal,Bettache,Faysal,Bettache,Male,F. Bettache,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,2000-07-07,England,1fk5l4hkqk12i7zske6mcqju6,185.0,77.0,77.0,2025-07-24Z,NaN,active,yes,Westminster,NaN,Algeria,1ayprcriqhb8iv10ch70clppu,NaN
cqhpjp9q1pl5gy4nfrpd7m3h0,Justin James,Rasmussen,Justin,Rasmussen,Male,J. Rasmussen,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-12-15,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,14.0,2024-02-02Z,2025-06-20Z,active,no,NaN,NaN,NaN,NaN,NaN
cxnq0rc4u1efzt82nw3xgk355,Panagiotis Dimitri,Armenakas,Panos,Armenakas,Male,P. Armenakas,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,1998-08-05,USA,7hr2f89v44y65dyu9k92vprwn,175.0,68.0,10.0,2025-01-31Z,NaN,active,yes,Newport Beach,right,Greece,6lpgd60z890no2v46zdecrcss,NaN
d8dutfgbidfxtokbbsg4krqvp,Gavin,Glinton,Gavin,Glinton,Male,G. Glinton,Turks and Caicos Islands,4jq1jx3l9sgm3impjcnkilqua,NaN,coach,1979-03-01,Turks and Caicos Islands,4jq1jx3l9sgm3impjcnkilqua,NaN,NaN,NaN,2024-04-29Z,2025-06-02Z,active,no,Grand Turk,NaN,NaN,NaN,NaN
dcirx0bnhlf1ua9c3lltqpe96,Thomas,Camier,Thomas,Camier,Male,T. Camier,France,7gww28djs405rfga69smki84o,Defender,player,2004-08-16,France,7gww28djs405rfga69smki84o,185.0,77.0,50.0,2024-03-07Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
desfp7kmytk18yxs7rhly4e1g,Juan,Sanchez,Juan,Sanchez,Male,J. Sanchez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2007-04-12,USA,7hr2f89v44y65dyu9k92vprwn,173.0,71.0,52.0,2024-05-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
doseo9fbdr1a1srm0jhdqmr55,José Luis,Sinisterra Castillo,José,Sinisterra,Male,J. Sinisterra,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Attacker,player,1998-07-23,Colombia,6kby8rq1p01fg5ds38ckkrcs5,172.0,76.0,11.0,2024-08-23Z,2025-07-23Z,active,no,Buenaventura,right,NaN,NaN,NaN
e0879u9ckqe6xv1h2j8bqto9g,Ali,Elmasnaouy,Ali,Elmasnaouy,Male,A. Elmasnaouy,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-05-05,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,45.0,2024-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
ei30dsbb51ri88sr7aku2t13p,Gagi,Margvelashvili,Gagi,Margvelashvili,Male,G. Margvelashvili,Georgia,55mqz7j6585f2jhgfhn62lomr,Defender,player,1996-10-30,Georgia,55mqz7j6585f2jhgfhn62lomr,194.0,82.0,4.0,2024-01-05Z,NaN,active,yes,Kutaisi,right,NaN,NaN,NaN
em7zqutnzh6mvbpc2gbs84jpx,Benny,Feilhaber,Benny,Feilhaber,Male,B. Feilhaber,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1985-01-19,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,176.0,73.0,NaN,2025-06-02Z,NaN,active,yes,Rio de Janeiro,NaN,NaN,NaN,NaN
er5nouftnajs03qapshaxdez8,Tomás,Caminos,Tomás,Caminos,Male,T. Caminos,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-12-12,USA,7hr2f89v44y65dyu9k92vprwn,191.0,77.0,49.0,2024-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
evk0esdocrzt5zxqmv4ostdcl,Jürgen,Gomez Damm Rascón,Jürgen,Damm,Male,J. Damm,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,1992-11-07,Mexico,5trdr3jf42i20zj1hnkvcytr6,185.0,70.0,25.0,2025-02-12Z,NaN,active,yes,Tuxpán,right,Germany,36min0qztu8eydwvpv8t1is0m,NaN
f2ljfc50gjews7cn3rdn9qfis,Javier,Bedolla-Vera,Javier,Bedolla-Vera,Male,J. Bedolla-Vera,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-05-04,USA,7hr2f89v44y65dyu9k92vprwn,173.0,59.0,39.0,2023-03-10Z,NaN,active,yes,NaN,right,NaN,NaN,NaN
ov91zkisppven9tp72gfbjf8,Bobosi,Byaruhanga,Bobosi,Byaruhanga,Male,B. Byaruhanga,Uganda,1j6yonplolalz6goyopv7xd1k,Midfielder,player,2001-12-03,Uganda,1j6yonplolalz6goyopv7xd1k,178.0,70.0,18.0,2025-03-03Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
1mbcl4xzln2fyj0o3aapdhdrd,Stephen William John,Kelly,Stephen,Kelly,Male,S. Kelly,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Midfielder,player,2000-04-13,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,178.0,79.0,27.0,2025-06-25Z,NaN,active,yes,Port Glasgow,right,NaN,NaN,NaN
1ua1e9ceddhcmq80ywq2ihd6,Tristan,Trager,Tristan,Trager,Male,T. Trager,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-08-28,USA,7hr2f89v44y65dyu9k92vprwn,180.0,82.0,10.0,2025-01-31Z,NaN,active,yes,San Clemente,NaN,Vietnam,747si8rr6manolqh31d1vz17q,NaN
26uulzcbbpgdrvnf5msmqidck,Grayson Patrick,Doody,Grayson,Doody,Male,G. Doody,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-03-20,USA,7hr2f89v44y65dyu9k92vprwn,178.0,82.0,2.0,2025-01-31Z,NaN,active,yes,Hermosa Beach,right,NaN,NaN,NaN
2m8m4aavjwesbh6oea1ta1vys,Ashton,Miles,Ashton,Miles,Male,A. Miles,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2004-10-21,USA,7hr2f89v44y65dyu9k92vprwn,188.0,82.0,33.0,2022-09-09Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
3461sfmst5pjeiaof78d0efo,Benjamin,Barjolo,Benjamin,Barjolo,Male,B. Barjolo,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2007-02-17,USA,7hr2f89v44y65dyu9k92vprwn,178.0,68.0,24.0,2023-09-01Z,2025-08-07Z,active,no,NaN,NaN,Liberia,78fh41lat89a3xaqjqcdzb4ul,NaN
3sp46qr51lu5o2213enn5xtjp,Kyle Michael,Scott,Kyle,Scott,Male,K. Scott,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-12-22,England,1fk5l4hkqk12i7zske6mcqju6,175.0,75.0,6.0,2022-08-11Z,2025-07-17Z,active,no,Bath,right,England,1fk5l4hkqk12i7zske6mcqju6,NaN
46nav8x1n8s7c9zrmzo5eobje,Tetsuya,Kadono,Tetsuya,Kadono,Male,T. Kadono,Japan,lxyibh89lpdc0bfian1nx0xq,Goalkeeper,player,2000-10-20,Japan,lxyibh89lpdc0bfian1nx0xq,188.0,84.0,31.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
4bpxi7ovrhew3zkp53781lyei,Malik,Pinto,Malik,Pinto,Male,M. Pinto,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-08-09,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,6.0,2025-09-05Z,2026-06-30Z,active,yes,Durham,right,NaN,NaN,NaN
4eo92l592013pjmwitoxmuyvo,Mouhamadou,War,Mouhamadou,War,Male,M. War,Japan,lxyibh89lpdc0bfian1nx0xq,Attacker,player,2000-04-04,USA,7hr2f89v44y65dyu9k92vprwn,175.0,75.0,21.0,2025-02-25Z,NaN,active,yes,Los Angeles,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
52qwgcxm3vpgabixc8c2i3aax,Ryan,Doghman,Ryan,Doghman,Male,R. Doghman,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-06-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,75.0,23.0,2023-03-09Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
5nv5d35t6x08kuujy5qptrlec,Bryce Everett,Jamison,Bryce,Jamison,Male,B. Jamison,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-01-06,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,11.0,2025-04-05Z,2025-12-31Z,active,yes,NaN,NaN,NaN,NaN,NaN
5yagqw0826fi91s0i8qv8lfkk,Fernando,Aguirre,Fernando,Aguirre,Male,F. Aguirre,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2006-01-07,USA,7hr2f89v44y65dyu9k92vprwn,185.0,82.0,35.0,2023-08-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
66munwmhmpdq06686gawcz9ck,Daniel,Garcia,Daniel,Garcia,Male,D. Garcia,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2007-09-04,USA,7hr2f89v44y65dyu9k92vprwn,188.0,82.0,30.0,2025-01-31Z,2025-08-10Z,active,no,NaN,NaN,NaN,NaN,NaN
6kp2pv58u27yf5tnclyhnuoh6,Cameron Gatlin,Dunbar,Cameron,Dunbar,Male,C. Dunbar,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-10-22,USA,7hr2f89v44y65dyu9k92vprwn,165.0,70.0,7.0,2023-08-16Z,NaN,active,yes,San Diego,both,NaN,NaN,NaN
6o5jqx64vum71hh2olnrb4178,Laukoa,Santos,Koa,Santos,Male,K. Santos,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-09-21,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,3.0,2025-04-25Z,NaN,active,yes,Waikoloa,NaN,NaN,NaN,NaN
6wjjjmu5dw9m7chorpc4lcnbo,Gavin,Karam,Gavin,Karam,Male,G. Karam,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-06-01,USA,7hr2f89v44y65dyu9k92vprwn,178.0,82.0,28.0,2025-03-15Z,NaN,active,yes,NaN,NaN,Iran,e53g9hr2d3kasm34uumbg8r4,NaN
6ydk69km9oe49cg6plrc6u0wk,Lyam Khonick,MacKinnon Diouf,Lyam,MacKinnon,Male,L. MacKinnon,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,player,1999-09-25,Switzerland,3bh70jgvc5mn58x0byjkuda17,185.0,79.0,17.0,2025-01-31Z,NaN,active,yes,Lausanne,NaN,NaN,NaN,NaN
7d1v02o7kk9guqpn77xzgtvu2,Christopher,Hegardt,Christopher,Hegardt,Male,C. Hegardt,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-01-06,USA,7hr2f89v44y65dyu9k92vprwn,178.0,75.0,14.0,2025-01-31Z,NaN,active,yes,San Diego,NaN,NaN,NaN,NaN
7k1ncogbs9892cwjscmrpr7ys,Danny,Stone,Danny,Stone,Male,D. Stone,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1982-09-14,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2024-08-30Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
7qt4r82kyz05r8kd8cmdh1xqs,Ousmane,Sylla,Ousmane,Sylla,Male,O. Sylla,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2001-08-07,Senegal,6hhqyhr5cwq2pfprlazyposyk,175.0,82.0,8.0,2025-01-31Z,NaN,active,yes,Dakar,NaN,NaN,NaN,NaN
8sydisziijh84elb8dprtlduy,Nicholás Enrique,Benalcázar,Nico,Benalcázar,Male,N. Benalcázar,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2001-06-06,USA,7hr2f89v44y65dyu9k92vprwn,184.0,82.0,4.0,2025-02-21Z,NaN,active,yes,Wilton,right,Ecuador,6pyj2bytt2osbjk69owzfehcg,NaN
9zolq6c0x4ubmtfusbz2c3xwq,Colin,Shutler,Colin,Shutler,Male,C. Shutler,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1998-08-02,USA,7hr2f89v44y65dyu9k92vprwn,185.0,84.0,1.0,2022-03-09Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
a2crcglwdookm6m397dxw2qdw,Vukashin,Latinovich,Vuk,Latinovich,Male,V. Latinovich,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1997-09-14,USA,7hr2f89v44y65dyu9k92vprwn,186.0,84.0,20.0,2025-04-12Z,NaN,active,yes,Brookfield,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
b3a87jvzqqtqkse8t19b94kk4,Cheick,Kone,Cheick,Kone,Male,C. Kone,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,2006-04-04,USA,7hr2f89v44y65dyu9k92vprwn,185.0,84.0,26.0,2025-06-07Z,NaN,active,yes,New York,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
bqmln8wgwt0uazirmw682kt4a,Roberto,Molina Montano,Roberto,Molina,Male,R. Molina,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,2001-01-28,El Salvador,6jovhn8du7uhbedi92voitt3k,176.0,75.0,18.0,2025-03-07Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
bzs1od5hwli1ohgp3ahu4vklw,Tyson,Espy,Tyson,Espy,Male,T. Espy,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2009-04-03,USA,7hr2f89v44y65dyu9k92vprwn,185.0,82.0,15.0,2025-08-11Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
d0kbb2wxikjyuk3ixav6jn8k4,Efren,Solis,Efren,Solis,Male,E. Solis,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2008-05-13,USA,7hr2f89v44y65dyu9k92vprwn,175.0,82.0,25.0,2025-07-24Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
dkthr61wm6be3phr7se1cknx0,Oliver,Kurnik,Oliver,Kurnik,Male,O. Kurnik,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-03-09,USA,7hr2f89v44y65dyu9k92vprwn,180.0,82.0,29.0,2025-03-15Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
ds74l5fmanizrflvvfkl42pcl,Tom,Patrizio Brewitt,Tom,Brewitt,Male,T. Brewitt,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1997-02-11,England,1fk5l4hkqk12i7zske6mcqju6,183.0,86.0,5.0,2025-01-31Z,NaN,active,yes,Liverpool,right,USA,7hr2f89v44y65dyu9k92vprwn,NaN
ersabc33m0ihy01uxccpnon4k,Pedro Viana,Guimaraes,Pedro,Guimaraes,Male,P. Guimaraes,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2008-04-10,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,13.0,2024-08-02Z,NaN,active,yes,NaN,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN
f1hzg65u0b5lvvzj3q1z6qplg,Nicola,Ciotta,Nicola,Ciotta,Male,N. Ciotta,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-07-21,USA,7hr2f89v44y65dyu9k92vprwn,183.0,82.0,32.0,2025-05-30Z,NaN,active,yes,NaN,NaN,NaN,NaN,Nicola Ciotta
f1j8v0figkewc23fmaexubo4p,Kevin,Partida,Kevin,Partida,Male,K. Partida,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1995-03-10,USA,7hr2f89v44y65dyu9k92vprwn,175.0,75.0,19.0,2022-01-10Z,NaN,active,yes,Sparks,NaN,NaN,NaN,NaN
k3rif7polxoazy70fu2013op,Ethan,Zubak,Ethan,Zubak,Male,E. Zubak,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1998-04-15,USA,7hr2f89v44y65dyu9k92vprwn,185.0,84.0,9.0,2024-01-01Z,NaN,active,yes,Corona,NaN,NaN,NaN,NaN
17x4fqsde2cdp2s9q5odmkr8p,Kelvin,Arase,Kelvin,Arase,Male,K. Arase,Austria,hcs1bd49qliqqity6o268jyt,Midfielder,player,1999-01-15,Nigeria,63pvdwrsiq5b07mzi8igqei9p,172.0,62.0,28.0,2025-08-23Z,NaN,active,yes,Benin City,both,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
281ieftii7id7an6dm505owrt,Xian Ghislaine,Emmers,Xian,Emmers,Male,X. Emmers,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1999-07-20,Switzerland,3bh70jgvc5mn58x0byjkuda17,178.0,75.0,80.0,2025-06-04Z,NaN,active,yes,Lugano,both,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN
2lpjr3oys0s0u2pnhut8epqwa,Damián Esau,Rivera Brown,Damián,Rivera,Male,D. Rivera,Guatemala,6bw57gk867vfrep8b5e4ykh24,Attacker,player,2002-12-08,USA,7hr2f89v44y65dyu9k92vprwn,178.0,73.0,19.0,2025-01-31Z,NaN,active,yes,Cranston,right,Costa Rica,48emauy3fucokp86skcs5alh8,NaN
2p7o7pd4vfw3mvp5o8euss6xg,Mohamed Thiemokho,Traore,Mohamed,Traore,Male,M. Traore,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2002-08-15,Senegal,6hhqyhr5cwq2pfprlazyposyk,188.0,76.0,5.0,2024-01-05Z,NaN,active,yes,Dakar,NaN,NaN,NaN,NaN
39jhew6iao7uriko5shx2tnje,John Paul,Scearce,John,Scearce,Male,J. Scearce,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-12-19,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,17.0,2023-12-12Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
3csngjh4kjgpkfayppiwfbw2c,Braxton,Montgomery,Braxton,Montgomery,Male,B. Montgomery,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2007-03-23,USA,7hr2f89v44y65dyu9k92vprwn,175.0,69.0,34.0,2024-06-27Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
4x3md4d2zvyvxlhtqp0ocvmqx,Rémi,Cabral,Rémi,Cabral,Male,R. Cabral,France,7gww28djs405rfga69smki84o,Attacker,player,1999-07-10,France,7gww28djs405rfga69smki84o,183.0,79.0,91.0,2025-01-31Z,NaN,active,yes,Paris,NaN,Cabo Verde,7235kgq23bu1v4qwk491u58h0,NaN
5dcrraswa6ydkfxq32znp7wno,Zachary,DaSilva,Zachary,DaSilva,Male,Z. DaSilva,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-08-14,USA,7hr2f89v44y65dyu9k92vprwn,173.0,63.0,37.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
6ahu72g0u39bxbjiz7ggefai1,Noble,Okello Ayo,Noble,Okello,Male,N. Okello,Canada,1iaoypzp6syf32cz9l15pzp7e,Midfielder,player,2000-07-20,Canada,1iaoypzp6syf32cz9l15pzp7e,195.0,94.0,8.0,2025-01-31Z,NaN,active,yes,Toronto,NaN,Uganda,1j6yonplolalz6goyopv7xd1k,NaN
6dpxvfpnaua6y4gevop02qc8a,Jearl Erwin,Margaritha,Jearl,Margaritha,Male,J. Margaritha,Curaçao,5im58ram567ao2fbnz39sm8vk,Attacker,player,2000-04-10,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,73.0,7.0,2024-08-21Z,2025-08-05Z,active,no,Groningen,both,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
6m158yzashjy4y3dcbresua22,Darius Errol,Johnson,Darius,Johnson,Male,D. Johnson,Grenada,187lxllgvpivhdcyw002tue8m,Attacker,player,2000-03-15,England,1fk5l4hkqk12i7zske6mcqju6,182.0,76.0,22.0,2024-08-22Z,NaN,active,yes,London,right,England,1fk5l4hkqk12i7zske6mcqju6,NaN
6naqq6f6acfec3zh2msuxrmqd,Dariusz,Formella,Dariusz,Formella,Male,D. Formella,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1995-10-21,Poland,27baqb7359ywdvsxxklx1kn11,185.0,75.0,29.0,2023-07-28Z,NaN,active,yes,Gdynia,right,NaN,NaN,NaN
70zee6haaisqkez4xxnaa7klw,Alexander,Balanzar De la Cruz,Alexander,Balanzar De la Cruz,Male,A. Balanzar De la Cruz,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2008-11-08,USA,7hr2f89v44y65dyu9k92vprwn,168.0,56.0,35.0,2025-03-27Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
74bhj4xi5zgq6evsr4c766p04,Hope,Kodzo Avayevu,Hope,Avayevu,Male,H. Avayevu,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2002-10-19,Ghana,2q2sw72utw5gu9t5y4knckwba,168.0,63.0,10.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
74rnjizxzn5a0oag6sue0ja7e,Carl Fred,Sainté,Carl,Sainté,Male,C. Sainté,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Midfielder,player,2002-08-09,Haiti,5mp58o38d0mr5qt8g4o6l7efg,180.0,82.0,6.0,2025-01-31Z,NaN,active,yes,Grand-Goâve,right,NaN,NaN,NaN
773d8kf69mu4w9l8ouszge3o4,Anthony Manuel,Capetillo Hernandez,Anthony,Capetillo Hernandez,Male,A. Capetillo Hernandez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2009-10-26,USA,7hr2f89v44y65dyu9k92vprwn,180.0,70.0,45.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
79z5vt08ga8prn33vi2a260kq,Casey,Walls,Casey,Walls,Male,C. Walls,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2003-01-10,England,1fk5l4hkqk12i7zske6mcqju6,188.0,77.0,25.0,2025-01-31Z,NaN,active,yes,London,left,England,1fk5l4hkqk12i7zske6mcqju6,NaN
7lzda1yh1eixs7rqn46y1ulpm,Emil,Cuello,Emil,Cuello,Male,E. Cuello,Argentina,2vovxa97k7v7ofa85dah2xktb,Attacker,player,1997-01-02,Argentina,2vovxa97k7v7ofa85dah2xktb,180.0,79.0,14.0,2023-03-02Z,NaN,active,yes,Buenos Aires,left,USA,7hr2f89v44y65dyu9k92vprwn,NaN
7y56spdjsagw833hgo5ranvf9,Patrick,Rakovsky,Patrick,Rakovsky,Male,P. Rakovsky,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1993-06-02,Germany,36min0qztu8eydwvpv8t1is0m,185.0,86.0,1.0,2023-03-09Z,NaN,active,yes,Olpe,left,NaN,NaN,NaN
8pwslovfo5ostdhvpx53cxclw,Pape Mar,Boye,Pape,Boye,Male,P. Boye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2003-12-30,Senegal,6hhqyhr5cwq2pfprlazyposyk,190.0,84.0,4.0,2024-01-10Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
9j5kxdshj31du1psnt8cp6has,Jan,Villegas,Jan,Villegas,Male,J. Villegas,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2007-03-13,USA,7hr2f89v44y65dyu9k92vprwn,175.0,71.0,83.0,2025-01-31Z,2025-09-03Z,active,no,NaN,NaN,NaN,NaN,NaN
9xjixcn3jhf7m75dl49u0qe7e,Collin Samuel,Smith,Collin,Smith,Male,C. Smith,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-12-04,USA,7hr2f89v44y65dyu9k92vprwn,178.0,75.0,2.0,2025-01-31Z,NaN,active,yes,Jacksonville,right,NaN,NaN,NaN
a5bkiy2acihib9s4gbj31og5x,Rafael,Czichos,Rafael,Czichos,Male,R. Czichos,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1990-05-14,Saudi Arabia,639nv0r2ixeusx4nzqyzb5iuq,187.0,82.0,33.0,2025-08-28Z,NaN,active,yes,Jeddah,left,NaN,NaN,NaN
a5h691d1wvz871qz9t1cmi68k,Jamison,Ping,Jamison,Ping,Male,J. Ping,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2008-03-22,USA,7hr2f89v44y65dyu9k92vprwn,173.0,61.0,44.0,2024-07-19Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
agzwlg0uzsy90ocx0ca3mhknp,Pa-Modou,Kah,Pa-Modou,Kah,Male,P. Kah,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1980-07-30,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,183.0,80.0,NaN,2024-11-18Z,NaN,active,yes,Banjul,NaN,NaN,NaN,NaN
anklhk2phdsmbt84kumwvgvyt,Darnell,King,Darnell,King,Male,D. King,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1990-09-23,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,21.0,2025-03-24Z,2025-04-13Z,active,no,Tampa,NaN,NaN,NaN,NaN
bb524gi3hf6soharvgp7bumtw,Pierce,Rizzo,Pierce,Rizzo,Male,P. Rizzo,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-12-10,USA,7hr2f89v44y65dyu9k92vprwn,180.0,68.0,88.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
c0of0cn2tec0yn2vtwdqgxxpl,Ihsan Nino,Sacko,Ihsan,Sacko,Male,I. Sacko,France,7gww28djs405rfga69smki84o,Attacker,player,1997-07-19,France,7gww28djs405rfga69smki84o,183.0,79.0,9.0,2025-01-31Z,NaN,active,yes,Alfortville,right,Algeria,1ayprcriqhb8iv10ch70clppu,NaN
cdaayu6d9xzn4gyn5jg5p6vl6,Triston Javon,Henry,Triston,Henry,Male,T. Henry,Canada,1iaoypzp6syf32cz9l15pzp7e,Goalkeeper,player,1993-09-08,Canada,1iaoypzp6syf32cz9l15pzp7e,183.0,88.0,13.0,2025-01-31Z,NaN,active,yes,Scarborough,right,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN
cxm5xmc7zajd0j1zirav6q2qy,Alejandro,Araneda,Alejandro,Araneda,Male,A. Araneda,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2003-01-20,USA,7hr2f89v44y65dyu9k92vprwn,188.0,78.0,15.0,2025-02-13Z,2025-07-30Z,active,no,NaN,NaN,Chile,32tb8d7824xg4i0ybxzssczu0,NaN
