id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,foot,shirtNumber,startDate,status,active,placeOfBirth,height,weight,endDate,knownName
31ll99ge1hou84b6hhbaghdec,Malek,Adrar,Malek,Adrar,Male,M. Adrar,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Midfielder,player,2004-07-27,France,7gww28djs405rfga69smki84o,right,19.0,2024-07-25Z,active,yes,NaN,187.0,NaN,NaN,NaN
3xo9hdqrgzmr2o3kgphmhm0pg,Noah,Lequeux,Noah,Lequeux,Male,N. Lequeux,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2007-10-08,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2024-11-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
412n7kmvlcqfox1977zl3oaju,Clément,Libertiaux,Clément,Libertiaux,Male,C. Libertiaux,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1998-02-21,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,29.0,2024-01-11Z,active,yes,NaN,185.0,75.0,NaN,NaN
4wm71mm94a7hcm4udub5tl9uc,Jibril,Othman,Jibril,Othman,Male,J. Othman,Tunisia,2um1icx6ftp1auliaxyw0ou6y,France,7gww28djs405rfga69smki84o,Attacker,player,2004-04-26,France,7gww28djs405rfga69smki84o,right,NaN,2025-01-31Z,active,yes,Saint-Étienne,177.0,67.0,2025-06-30Z,NaN
4yltz3q1eazj539x18uc85l62,Kays,Ruiz-Atil,Kays,Ruiz-Atil,Male,K. Ruiz-Atil,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Midfielder,player,2002-08-26,France,7gww28djs405rfga69smki84o,NaN,11.0,2024-07-01Z,active,yes,Lyon,178.0,60.0,NaN,NaN
54y1k9ysgdtdvv9ss72ruxiad,Dorian,Dessoleil,Dorian,Dessoleil,Male,D. Dessoleil,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1992-08-07,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,24.0,2024-07-01Z,active,yes,Charleroi,188.0,66.0,NaN,NaN
692c3tdqbnhmkvsnwipgry3qi,Alessio,Curci,Alessio,Curci,Male,A. Curci,Luxembourg,f2r46apchse9eg3n9c9pupfs,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2002-02-16,Luxembourg,f2r46apchse9eg3n9c9pupfs,NaN,9.0,2023-07-27Z,active,yes,Redingen,NaN,NaN,NaN,NaN
6v725r6ijmyf5yyfmg8kmexas,Mamadou,Sané,Mamadou,Sané,Male,M. Sané,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Defender,player,2004-12-31,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,12.0,2025-01-31Z,active,yes,NaN,NaN,NaN,2025-06-30Z,NaN
73sjfmu98sl5nzbo5iq7mmnhm,Abdoulaye,Yahaya,Abdoulaye,Yahaya,Male,A. Yahaya,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Midfielder,player,2001-10-07,Cameroon,4eb9feio6u267dd1jcwaf38mt,left,88.0,2025-01-07Z,active,yes,Bertoua,170.0,NaN,2025-06-30Z,NaN
7ctw5n27hwbomtnltmd5qryms,Levi,Malungu,Levi,Malungu,Male,L. Malungu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2002-06-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,23.0,2023-08-12Z,active,yes,NaN,NaN,NaN,NaN,NaN
7i68gzf8jiir82f4mkawhmexg,Romain,Donnez,Romain,Donnez,Male,R. Donnez,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2003-01-15,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,18.0,2022-07-25Z,active,yes,NaN,NaN,NaN,NaN,NaN
7mr84dn61d8n7tkjd766iaeax,Jordy,Gillekens,Jordy,Gillekens,Male,J. Gillekens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2000-02-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,27.0,2023-07-27Z,active,yes,NaN,187.0,NaN,NaN,NaN
7rcckez9ew1d73hbu3xl63uac,Patryk,Walicki,Patryk,Walicki,Male,P. Walicki,Poland,27baqb7359ywdvsxxklx1kn11,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2003-05-29,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,17.0,2023-07-22Z,active,no,NaN,NaN,NaN,2025-02-03Z,NaN
7uc5y2wio17q3yunb5hna3lcl,Hicham,El Alaoui,Hicham,El Alaoui,Male,H. El Alaoui,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1988-04-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2024-10-01Z,active,no,NaN,NaN,NaN,2024-11-11Z,NaN
8be7bb0opt1vqmu79vb2gaxyi,Wilkims,Ochieng,Wilkims,Ochieng,Male,W. Ochieng,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2003-02-15,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,NaN,7.0,2024-07-01Z,active,yes,NaN,176.0,64.0,NaN,NaN
8cgbms4hab3zysamkxfh5yhhw,Enguerran,Faucon,Enguerran,Faucon,Male,E. Faucon,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-02-20,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,16.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
8eymn74m7zbww3c54bb4b40es,Andréa,Dacourt,Andréa,Dacourt,Male,A. Dacourt,France,7gww28djs405rfga69smki84o,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Midfielder,player,2005-07-30,France,7gww28djs405rfga69smki84o,NaN,14.0,2024-09-26Z,active,no,NaN,NaN,NaN,2025-01-22Z,NaN
92apv352cv7urkah2hup7bk7o,Adame,Ghiar,Adame,Ghiar,Male,A. Ghiar,France,7gww28djs405rfga69smki84o,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2004-03-09,France,7gww28djs405rfga69smki84o,right,73.0,2024-01-13Z,active,yes,NaN,190.0,NaN,NaN,NaN
94m52so1qmqjtmgxtbzgqmsyc,Théo Frédéric,Gécé,Théo,Gécé,Male,T. Gécé,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2001-03-14,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,20.0,2024-07-01Z,active,yes,NaN,185.0,74.0,NaN,NaN
9ma4vdnmvoog1e5pvyii3405x,Sébastien Tony,Dewaest,Sébastien,Dewaest,Male,S. Dewaest,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1991-05-27,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,6.0,2024-08-06Z,active,yes,Poperinge,188.0,92.0,NaN,NaN
a44s602lza399we0xg5h3dhih,Mathias,Francotte,Mathias,Francotte,Male,M. Francotte,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1998-05-28,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,28.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
ahul5krkti8jznba0phg4cdsl,Xavier,Gies,Xavier,Gies,Male,X. Gies,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1996-12-27,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,1.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
ajfavckvv3osmzqnfz65vrwmh,Tom,Colpaert,Tom,Colpaert,Male,T. Colpaert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1970-02-28,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2024-02-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
akmxkt3dlb35t2gbtl26hgnx0,Fostave,Mabani,Fostave,Mabani,Male,F. Mabani,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2002-04-10,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,left,22.0,2024-01-23Z,active,yes,Kinshasa,166.0,64.0,NaN,NaN
ccafntt2fff9hmgdagetrskk4,Yanis,Zodehougan,Yanis,Zodehougan,Male,Y. Zodehougan,France,7gww28djs405rfga69smki84o,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,player,2004-01-02,France,7gww28djs405rfga69smki84o,NaN,5.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
dfj6h4z1n57r3zbb196qcp7h0,Paul Antoine Robin Stanislas,Argney,Paul,Argney,Male,P. Argney,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,2006-05-23,France,7gww28djs405rfga69smki84o,right,15.0,2025-02-03Z,active,yes,Granville,186.0,75.0,2025-06-30Z,NaN
dnovf1u4bk2fk1b9p5twynt1x,Christophe Arnold,Janssens,Christophe,Janssens,Male,C. Janssens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1998-03-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,4.0,2024-12-11Z,active,yes,NaN,182.0,79.0,NaN,NaN
dzjm6l5vk3ityf1olbj2bhgtm,Lucas,Urbano Dias de Lima,Lucas,Lima,Male,L. Lima,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,2002-04-02,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,14.0,2025-01-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
efttuu0mocegmq632ywuwrpm2,Matthew James,Healy,Matt,Healy,Male,M. Healy,Republic of Ireland,63nepb66un7juhglo2g6rezcl,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-04-12,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN,15.0,2023-07-16Z,active,no,NaN,NaN,NaN,2025-01-14Z,NaN
hm6zqg4nqkxc9p0eff9ztnca,Sekou,Diawara,Sekou,Diawara,Male,S. Diawara,Belgium,4wbzjcclyefma1ourvjsu4q2j,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,2004-02-08,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,45.0,2024-09-06Z,active,no,Deinze,187.0,87.0,2025-02-03Z,NaN
oi6mn47fxaeb58wazna1979w,Maxime Hicham,Mejjati Alami,Maxime,Alami,Male,M. Alami,France,7gww28djs405rfga69smki84o,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2004-09-08,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,34.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
15hz6qslu7ovyn56a5w57xhbd,Lennart,Mertens,Lennart,Mertens,Male,L. Mertens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1992-08-14,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,92.0,2024-11-27Z,active,yes,NaN,NaN,NaN,NaN,NaN
1mj34jka4vo6usp3amdkkqo6h,Guillaume Luc,De Schryver,Guillerme,De Schryver,Male,G. De Schryver,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1996-11-04,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,23.0,2025-01-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
28s54spgd7hf87yrp0yr6atat,Éverton Luiz,Guimarães Bilher,Éverton Luiz,Guimarães Bilher,Male,Éverton Luiz,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Midfielder,player,1988-05-24,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,right,5.0,2022-07-10Z,active,yes,Porto Alegre,173.0,70.0,NaN,Éverton Luiz
3dvcke0jtnq9k7uubw9q6f10p,Kurt Chad,Abrahams,Kurt,Abrahams,Male,K. Abrahams,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,NaN,Attacker,player,1996-12-30,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,34.0,2024-12-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
3nuc260ylaoma5supd2kasidw,Hüseyin,Ertürk,Hüseyin,Ertürk,Male,H. Ertürk,Türkiye,6kd6webenogylfgwt2aa9l6vx,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2006-04-19,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN,77.0,2023-08-07Z,active,yes,NaN,NaN,NaN,NaN,NaN
3s0tyude1pghox634ij87srft,Sieben,Dewaele,Sieben,Dewaele,Male,S. Dewaele,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1999-02-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,18.0,2024-07-12Z,active,yes,Vichte,180.0,66.0,NaN,NaN
3sb3e6v6xhywoc1v8l946vs44,Yutaka,Michiwaki,Yutaka,Michiwaki,Male,Y. Michiwaki,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Attacker,player,2006-04-05,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,11.0,2024-07-22Z,active,yes,NaN,186.0,NaN,2025-06-30Z,NaN
3uinwdogybtnqy2grbyy34jdg,Finn Jesper,Dicke,Finn,Dicke,Male,F. Dicke,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2004-09-14,Netherlands,6hzi5pltnz67q4la8yli9qfv6,right,6.0,2024-08-28Z,active,yes,Den Haag,181.0,75.0,2025-06-30Z,NaN
3vvr419ewr112xr5weted4tsl,Alexander Jacques,Corryn,Alexander,Corryn,Male,A. Corryn,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1994-01-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,30.0,2022-07-10Z,active,yes,Gent,177.0,73.0,NaN,NaN
3z982g6djrv6piwca4gm91ln9,Sheldon Michael Louis,Bateau,Sheldon,Bateau,Male,S. Bateau,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,NaN,NaN,Defender,player,1991-01-29,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,right,4.0,2023-07-21Z,active,yes,Port of Spain,186.0,81.0,NaN,NaN
4c5esq1tuwnfria6hzxctjpqs,Ademola,Oladipupo Ola-Adebomi,Ademola,Ola-Adebomi,Male,A. Ola-Adebomi,England,1fk5l4hkqk12i7zske6mcqju6,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2003-09-03,England,1fk5l4hkqk12i7zske6mcqju6,NaN,9.0,2024-08-06Z,active,no,NaN,NaN,NaN,2025-01-08Z,NaN
58ps6jz25uvo7ggusmpyr2wnp,Dries,Wuytens,Dries,Wuytens,Male,D. Wuytens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1991-03-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,15.0,2020-07-21Z,active,yes,Eksel,183.0,80.0,NaN,NaN
5h128r5p5kst356bxhwn47eok,Abdul Aziz,Ouedraogo,Abdul,Ouedraogo,Male,A. Ouedraogo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-11-28,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,28.0,2024-10-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
5m7g9gg8drcqu44iavj7gwvrp,Laurent,Jans,Laurent,Jans,Male,L. Jans,Luxembourg,f2r46apchse9eg3n9c9pupfs,NaN,NaN,Defender,player,1992-08-05,Luxembourg,f2r46apchse9eg3n9c9pupfs,right,21.0,2024-07-04Z,active,yes,Lëtzebuerg,175.0,72.0,NaN,NaN
5vnahevg5ni0uopeyk1c9u0b8,Mathis,Servais,Mathis,Servais,Male,M. Servais,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2004-11-23,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,8.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
5wvs1tmq5it4vywm96vp03ff9,Petar,Ivo Vitanov,Petar,Vitanov,Male,P. Vitanov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN,Midfielder,player,1995-03-10,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,34.0,2024-02-01Z,active,no,NaN,NaN,NaN,2024-08-26Z,NaN
65atg731s1tcglalojkekqqy,Liam Thomas,Kerrigan,Liam,Kerrigan,Male,L. Kerrigan,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN,NaN,Attacker,player,2000-05-09,Republic of Ireland,63nepb66un7juhglo2g6rezcl,right,7.0,2024-08-31Z,active,yes,Sligo,171.0,NaN,2025-06-30Z,NaN
69vbevg8g6oq4bqydi63lawwk,Marink,Reedijk,Marink,Reedijk,Male,M. Reedijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,coach,1992-11-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
6hbo5k2qqdmi5dfdf2oqd9r10,Hadji Issa,Moustapha,Hadji,Moustapha,Male,H. Moustapha,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Defender,player,2003-12-04,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,24.0,2024-08-15Z,active,yes,NaN,NaN,NaN,2025-06-30Z,NaN
7ihoe5hhl8bvv50do11zpr4t0,Malick,Fall Ndour,Malick,Fall,Male,M. Fall,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Midfielder,player,2002-09-07,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,2022-07-01Z,active,no,NaN,NaN,NaN,2025-01-20Z,NaN
7m1mfbay50nxysch52r51vyms,Josua,Lusamba Tshiolola,Josua,Lusamba,Male,J. Lusamba,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2004-12-13,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN,84.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
8tkhq0olg84yr1174sgcrxkru,Beau,Reus,Beau,Reus,Male,B. Reus,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2001-10-30,Netherlands,6hzi5pltnz67q4la8yli9qfv6,left,1.0,2022-07-19Z,active,yes,Alkmaar,198.0,89.0,NaN,NaN
8vv90kqjg12snthxi56kj3is5,Sander,Coopman,Sander,Coopman,Male,S. Coopman,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1995-03-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,43.0,2022-08-02Z,active,yes,Ooigem,183.0,66.0,NaN,NaN
9vdokay37uv1dz4jfv64vx0q1,Gabriel,Kyeremateng,Gabriel,Kyeremateng,Male,G. Kyeremateng,Germany,36min0qztu8eydwvpv8t1is0m,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,1999-04-28,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,2024-07-01Z,active,no,Dortmund,181.0,82.0,2024-08-29Z,NaN
a375qgbjxnpucpz3hprf2fkr9,Christian,Brüls,Christian,Brüls,Male,C. Brüls,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1988-09-30,Belgium,4wbzjcclyefma1ourvjsu4q2j,both,22.0,2025-01-07Z,active,yes,Malmedy,179.0,74.0,NaN,NaN
b6hva6wki38za3hipscirr4h6,Jannes,Van Hecke,Jannes,Van Hecke,Male,J. Van Hecke,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2002-01-15,Belgium,4wbzjcclyefma1ourvjsu4q2j,both,78.0,2024-10-25Z,active,yes,NaN,180.0,65.0,NaN,NaN
cfsoo7mido1ai3cltohicx72s,Ahmed,Khatir,Ahmed,Khatir,Male,A. Khatir,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,Defender,player,2005-03-14,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,13.0,2023-07-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
d2ifi3myitnsd14yh45c2ue39,Jakov,Filipović,Jakov,Filipovic,Male,J. Filipović,Croatia,37hlakrwxyuzovaeoo4sezusp,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,1992-10-17,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,32.0,2023-01-01Z,active,yes,Pecnik,190.0,86.0,NaN,NaN
e8iedufshdq58novt3uevsrqi,Jay-Dee,Geusens,Jay-Dee,Geusens,Male,J. Geusens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2002-03-05,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,17.0,2023-07-18Z,active,no,NaN,185.0,76.0,2024-09-29Z,NaN
eaaxvzqox27ea3u2j9d6gcd90,Dylan,Dassy,Dylan,Dassy,Male,D. Dassy,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2003-01-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,20.0,2023-07-08Z,active,yes,NaN,163.0,52.0,NaN,NaN
ebnm8xj9pggemio5qay9pcc0l,Anthony,Limbombe Ekango,Anthony,Limbombe,Male,A. Limbombe,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,1994-07-15,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,10.0,2023-09-06Z,active,yes,Mechelen,177.0,72.0,NaN,NaN
eczyz1c2lgqelhp13xiqb0vhm,Maxim,Deman,Maxim,Deman,Male,M. Deman,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2001-10-23,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,16.0,2023-07-04Z,active,yes,NaN,194.0,82.0,NaN,NaN
epq8e3unn67q196kqyatry09h,Flavien,Le Postollec,Flavien,Le Postollec,Male,F. Le Postollec,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,assistant coach,1984-02-19,Côte d'Ivoire,tin6kf561ywonqan0mettr98,right,NaN,2024-04-01Z,active,yes,Abidjan,182.0,73.0,NaN,NaN
1du03mqsc0o6i4e64n7pzr6ui,Ennio,van der Gouw,Ennio,van der Gouw,Male,E. van der Gouw,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2000-02-14,England,1fk5l4hkqk12i7zske6mcqju6,right,23.0,2023-07-12Z,active,yes,Stockport,195.0,76.0,NaN,NaN
2aoci58r7pgzm4unjl919yiuh,Laurent,Lemoine,Laurent,Lemoine,Male,L. Lemoine,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1998-04-24,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,4.0,2024-09-05Z,active,yes,La Louvière,186.0,75.0,NaN,NaN
2hj88r72bbwnhqx12tv13jmqx,Anton Willy,Tanghe,Anton,Tanghe,Male,A. Tanghe,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1999-01-28,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,3.0,2024-01-13Z,active,yes,Roeselare,194.0,84.0,NaN,NaN
2w3tbss77o7z5drv5smbzmyac,Benoit,De Jaegere,Benoit,De Jaegere,Male,B. De Jaegere,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-04-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,45.0,2025-04-05Z,active,yes,NaN,186.0,NaN,NaN,NaN
2zav7n2wnhr4ushew54onj1ed,Youssef,Challouk,Youssef,Challouk,Male,Y. Challouk,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1995-08-28,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,7.0,2024-09-04Z,active,yes,Boom,173.0,68.0,2025-06-30Z,NaN
2zfl3uasstx4eknstbzcsg7is,Tochukwu,Nnadi,Tochukwu,Nnadi,Male,T. Nnadi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Midfielder,player,2003-06-30,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,21.0,2024-01-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
39nl486kil9v2ajszgd0p01uy,Stavros,Gavriel,Stavros,Gavriel,Male,S. Gavriel,Cyprus,3om8cj5nhmq1rzzkykubm5icj,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,2002-01-29,Cyprus,3om8cj5nhmq1rzzkykubm5icj,NaN,11.0,2024-01-23Z,active,yes,NaN,NaN,NaN,NaN,NaN
3e3c1mn2j19lbgm42mknle5uc,Thibaud,Sergeant,Thibaud,Sergeant,Male,T. Sergeant,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-09-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,64.0,2023-08-12Z,active,yes,NaN,NaN,NaN,NaN,NaN
4y1bicgp8m81jh6qu1qhi2hg,Matheus Machado,Ferreira,Matheus Machado,Ferreira,Male,Matheus Machado,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Attacker,player,2003-03-13,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,right,99.0,2023-09-01Z,active,no,Porto Alegre,187.0,81.0,2025-01-31Z,Matheus Machado
5263nzr05pwua9zn9bf4ov816,Tobias,Hedl,Tobias,Hedl,Male,T. Hedl,Austria,hcs1bd49qliqqity6o268jyt,NaN,NaN,Attacker,player,2003-01-15,Austria,hcs1bd49qliqqity6o268jyt,NaN,20.0,2025-01-09Z,active,yes,NaN,184.0,80.0,2025-06-30Z,NaN
53bjjau3dtb18vp3749w31brp,Sven Ludwig,Vandenbroeck,Sven,Vandenbroeck,Male,S. Vandenbroeck,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1979-09-22,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
5i4hanhs1igx4grc5rt6cj4oa,Kevor,Palumets,Kevor,Palumets,Male,K. Palumets,Estonia,64smib5liu1qh78iaylufxj99,NaN,NaN,Midfielder,player,2002-11-21,Estonia,64smib5liu1qh78iaylufxj99,left,NaN,2025-01-01Z,active,no,Tallinn,187.0,76.0,2025-01-09Z,NaN
5qbf4c16hhwfpfboo4o3lfro,Nathan John Mark,Fraser,Nathan,Fraser,Male,N. Fraser,Republic of Ireland,63nepb66un7juhglo2g6rezcl,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2005-02-22,England,1fk5l4hkqk12i7zske6mcqju6,right,29.0,2024-08-19Z,active,no,Wolverhampton,188.0,82.0,2024-12-12Z,NaN
