id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,foot,shirtNumber,status,active,weight,placeOfBirth,knownName
3ontv93e201bq3y5a0dc2o2j9,Simon Peter Pascal,Johansson,Simon,Johansson,Male,S. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1993-02-05,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,NaN,6.0,active,yes,NaN,NaN,Simon Johansson
3xughe5ngeamjas70lyheyezu,Patric Karl Emil,Åslund,Patric,Åslund,Male,P. Åslund,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2002-08-01,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,no,NaN,NaN,NaN
4m2yhodb9mxsm4bysxaa8r1wq,Herman Erik Gideon,Magnusson,Herman,Magnusson,Male,H. Magnusson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1998-02-21,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,NaN,2.0,active,yes,NaN,NaN,Herman Magnusson
4psxc0t1nm2o7a984utuzwciy,Ibrahim Yalatif,Diabate,Ibrahim,Diabate,Male,I. Diabate,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Attacker,player,1999-11-17,Côte d'Ivoire,tin6kf561ywonqan0mettr98,185.0,NaN,17.0,active,yes,NaN,Bouaké,NaN
4wbflb2rvkttnk2af8vnlw5qs,Camil Abdelhakim,Jebara,Camil,Jebara,Male,C. Jebara,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Palestine,1iq272xbm8xx01hiu7thq4tgt,Attacker,player,2003-01-19,Palestine,1iq272xbm8xx01hiu7thq4tgt,183.0,right,15.0,active,yes,75.0,NaN,NaN
5f31mpsn8omydcxrd9b8ovrpw,Liam Mats,Larsson,Liam,Larsson,Male,L. Larsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2004-01-23,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,NaN,active,yes,NaN,Västerås,Liam Larsson
5ib5990rsa8y9pf2bu4risjqh,Abdelrahman,Boudah,Abdelrahman,Boudah,Male,A. Boudah,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,player,1999-08-13,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,right,30.0,active,yes,70.0,NaN,NaN
5r3h17uip2r1dlw1tde1e4hzo,Youssoupha,Sanyang,Youssoupha,Sanyang,Male,Y. Sanyang,Senegal,6hhqyhr5cwq2pfprlazyposyk,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,2005-08-31,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,27.0,active,yes,NaN,NaN,NaN
5s4pwiyclqfjccoa31go52p61,Mattéo,Alrich Mawulé Ahlinvi,Mattéo,Ahlinvi,Male,M. Ahlinvi,Benin,3o5wco7tkqgfmys9exmt5fo2h,France,7gww28djs405rfga69smki84o,Midfielder,player,1999-07-02,France,7gww28djs405rfga69smki84o,183.0,right,8.0,active,yes,68.0,Arcachon,NaN
5uay1261dbr7qlemde6qerh05,Aly,Coulibaly,Aly,Coulibaly,Male,A. Coulibaly,France,7gww28djs405rfga69smki84o,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,1996-04-08,France,7gww28djs405rfga69smki84o,186.0,NaN,21.0,active,no,73.0,Paris,NaN
5xjqstjus3hjtdq00jh4bbmne,Samuel,Asoma,Samuel,Asoma,Male,S. Asoma,Belgium,4wbzjcclyefma1ourvjsu4q2j,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2002-07-15,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,right,15.0,active,no,65.0,NaN,NaN
620zi46ifanq9e9j7qaluzqvp,Johan Axel,Brattberg,Johan,Brattberg,Male,J. Brattberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1996-12-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,198.0,NaN,35.0,active,yes,93.0,NaN,NaN
6kvqc5ecaz4pima39rzq3tskp,Simon Göran,Gefvert,Simon,Gefvert,Male,S. Gefvert,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1997-03-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,NaN,11.0,active,yes,NaN,NaN,NaN
6naim8qlnti5rmdlkkk5shus4,William,Elgaard Kaastrup,William,Kaastrup,Male,W. Kaastrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Defender,player,2004-03-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,left,28.0,active,no,69.0,NaN,NaN
718f9u5hqoxii22u4ijzrye0a,Umit,Aras,Umit,Aras,Male,U. Aras,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1995-03-18,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,NaN,4.0,active,yes,NaN,NaN,NaN
817yu81bkan5ga820t5uvx05w,Alexander Rickard Chadchai,Thongla-Iad Warneryd,Alexander,Warneryd,Male,A. Warneryd,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2005-08-21,Sweden,1z6l2c33w2kyz9rdefs1d68nb,174.0,right,29.0,active,yes,NaN,NaN,NaN
85enw26zqdy91omugwc8v2505,Pedro Nezio,de Araújo Lopes Ribeiro,Pedro Nezio,de Araújo Lopes Ribeiro,Male,Pedro Ribeiro,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1990-06-13,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,193.0,left,7.0,active,yes,94.0,Belo Horizonte,Pedro Ribeiro
8fydl705ja02zdekmz6og7bis,Alfons Elis Dexter,Wahl,Elis,Wahl,Male,E. Wahl,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2004-09-11,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,34.0,active,yes,NaN,NaN,NaN
930c0oge6pi38eofh75m0u2y2,Mikael Josh,Marqués de Pombal Vivar,Mikael,Marques,Male,M. Marqués,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2001-09-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,NaN,23.0,active,yes,75.0,Stockholm,NaN
9j72dhbw5g7pp1ei44py2nu5m,Okechukwu Henry,Offia,Henry,Offia,Male,H. Offia,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,1999-12-26,Nigeria,63pvdwrsiq5b07mzi8igqei9p,170.0,NaN,20.0,active,yes,71.0,NaN,NaN
alvc454edslfjld3g3wcn7yp6,Tim Erik,Hartzell,Tim,Hartzell,Male,T. Hartzell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2001-10-22,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,42.0,active,yes,NaN,NaN,NaN
ayyl59odebgawqdr4pnbjnq0a,Alex Raymond,Douglas,Alex,Douglas,Male,A. Douglas,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2001-08-17,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,right,NaN,active,no,74.0,Stockholm,NaN
b0xmv09ie5se0sqwn46t0qfpw,Sven Karl William,Gunnarsson,Karl,Gunnarsson,Male,K. Gunnarsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2005-10-01,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,5.0,active,yes,NaN,NaN,NaN
blzp9qbpturqntnisbkg0ddlg,Floris,Smand,Floris,Smand,Male,F. Smand,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-01-20,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,16.0,active,yes,77.0,Utrecht,NaN
crk7uihcjpmvtbmed32i1f310,Alex Peter Kjell,Lindelöv,Alex,Lindelöv,Male,A. Lindelöv,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2005-01-29,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,NaN,32.0,active,yes,NaN,NaN,NaN
demozm9csi6dyy1kqncl07w4q,Julius Gustav,Johansson,Julius,Johansson,Male,J. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2000-04-10,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,16.0,active,no,NaN,Göteborg,Julius Johansson
dpupmss4voa9dhclyb6fqkst1,Anton,Fagerström,Anton,Fagerström,Male,A. Fagerström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1991-12-06,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,NaN,1.0,active,yes,85.0,NaN,NaN
e5hzt8nmhu2ktn69dsv67ga38,Marcus,Linday,Marcus,Linday,Male,M. Linday,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2003-06-02,Sweden,1z6l2c33w2kyz9rdefs1d68nb,189.0,NaN,24.0,active,yes,NaN,NaN,NaN
eatpbp8oxh5j7a5ofzkv2590,Max Karl Peter,Larsson,Max,Larsson,Male,M. Larsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2003-07-07,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,NaN,44.0,active,yes,NaN,NaN,Max Larsson
eekz2ott1frktykurkd5tmy2,Elyas,Bouzaiene,Elyas,Bouzaiene,Male,E. Bouzaiene,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Defender,player,1997-09-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,22.0,active,yes,NaN,NaN,NaN
s6rmkfny0nddxyv4fl5k5ejt,Kalle Shantha,Karlsson,Kalle,Karlsson,Male,K. Karlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1981-11-23,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
vup69nkkl22dyh78h1ue0bxm,Isak Fredrik,Jönsson,Isak,Jönsson,Male,I. Jönsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1999-01-11,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,right,31.0,active,yes,NaN,NaN,NaN
