id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,foot,startDate,endDate,status,active,placeOfBirth,weight,knownName,shirtNumber
790v7fu7f2s40e160mlrb6dt6,Calvin Owen Harm,Raatsie,Calvin,Raatsie,Male,C. Raatsie,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2002-02-09,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,2024-01-15Z,2024-06-30Z,active,no,Purmerend,70.0,NaN,16.0
7i9hjqjogg1iowfo4fu5zpcyd,Brian Lukas,Koglin,Brian,Koglin,Male,B. Koglin,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1997-01-07,Germany,36min0qztu8eydwvpv8t1is0m,189.0,right,2023-07-12Z,2025-06-30Z,active,no,Hamburg,77.0,NaN,4.0
7to5mb4x91kjhbd9tb0nqz74l,Teun,Bijleveld,Teun,Bijleveld,Male,T. Bijleveld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1998-05-27,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,left,2022-08-30Z,2024-06-30Z,active,no,Amstelveen,68.0,NaN,5.0
8kwlhrjwp4xewwpaayseb9bmc,Laurit,Krasniqi,Laurit,Krasniqi,Male,L. Krasniqi,Kosovo,86u6edbqifdjsn49mbp2anw7p,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2001-07-14,Kosovo,86u6edbqifdjsn49mbp2anw7p,196.0,right,2023-08-14Z,2024-06-30Z,active,no,Ferizaj,82.0,NaN,19.0
8oetnmi8kejwwy37rhlelw2ne,Walid,Ould-Chikh,Walid,Ould-Chikh,Male,W. Ould-Chikh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,1999-11-06,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,2023-07-07Z,2024-06-30Z,active,no,Roosendaal,75.0,NaN,10.0
8r6dkzf3yjnvlz4go6xct0kid,Nils,Röseler,Nils,Röseler,Male,N. Röseler,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1992-02-10,Germany,36min0qztu8eydwvpv8t1is0m,190.0,right,2022-07-11Z,2025-06-30Z,active,no,Ochtrup,90.0,NaN,13.0
ah8ul85ox3b6ntixezqdcx1jo,Mark,Luijpers,Mark,Luijpers,Male,M. Luijpers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,assistant coach,1970-10-05,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-07-01Z,2025-06-30Z,active,no,NaN,NaN,NaN,NaN
al7bdbzd91zkuh6ilsvw3fsru,Václav,Sejk,Václav,Sejk,Male,V. Sejk,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,2002-05-18,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,right,2024-01-24Z,2024-06-30Z,active,no,Děčín,78.0,NaN,11.0
bhn0paq89a5keakgitoyn2hw4,Wesley,Spieringhs,Wesley,Spieringhs,Male,W. Spieringhs,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2002-01-16,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,2023-07-03Z,2025-06-30Z,active,no,Goirle,79.0,NaN,6.0
btm3mtkmwofz1dgcdsew1kmp5,Phil Thierri,Sieben,Phil,Sieben,Male,P. Sieben,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1999-06-20,Germany,36min0qztu8eydwvpv8t1is0m,182.0,both,2022-06-10Z,2023-09-01Z,active,no,Lüneburg,NaN,NaN,NaN
c1vonelmzghj41btra0a94i6s,Dublin,Boon,Dublin,Boon,Male,D. Boon,New Zealand,wcq2y28a27syx5do1k2i2nj8,NaN,NaN,Goalkeeper,player,2004-12-25,New Zealand,wcq2y28a27syx5do1k2i2nj8,NaN,NaN,2023-10-01Z,2024-07-01Z,active,no,NaN,NaN,NaN,30.0
cbrhkgtcpnaphmv236fvixxjo,Juul,Timmermans,Juul,Timmermans,Male,J. Timmermans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-09-06,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2024-02-22Z,NaN,active,yes,NaN,NaN,NaN,33.0
cul6phe87idi5dn1hsfywxhwp,Rody,de Boer,Rody,de Boer,Male,R. de Boer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,1997-08-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,right,2021-07-06Z,2023-08-25Z,active,no,Den Haag,89.0,NaN,NaN
dsi2wezhn07auutl4wzckh6uh,Boyd,Reith,Boyd,Reith,Male,B. Reith,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1999-05-05,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,right,2022-07-01Z,2024-06-24Z,active,no,Rotterdam,NaN,NaN,44.0
dt0i9s068akcej30rongkg5xw,Joyce,Nsingi,Joyce,Nsingi,Male,J. Nsingi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2003-09-23,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,NaN,2023-11-30Z,2024-06-30Z,active,no,NaN,77.0,NaN,24.0
dvq2yqkfybd9at1o85llbvsru,Lucas,Beerten,Lucas,Beerten,Male,L. Beerten,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2003-01-05,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,right,2023-09-01Z,NaN,active,yes,Hasselt,70.0,NaN,15.0
euam6fi49tt5fg3i6q5l11ej9,Rodney Nkele,Kongolo,Rodney,Kongolo,Male,R. Kongolo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,1998-01-09,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,right,2023-06-13Z,2025-06-30Z,active,no,Rotterdam,78.0,NaN,21.0
mto9ddtw4mcafhrv080ljh4a,Mamadou Saydou,Bangura,Saydou,Bangura,Male,M. Bangura,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,2003-01-05,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,both,2023-03-12Z,2025-07-03Z,active,no,Kerkrade,79.0,NaN,27.0
we5jzu2ad4z3wxaerwe6sdex,Koen,Bucker,Koen,Bucker,Male,K. Bucker,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,1996-06-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,198.0,right,2023-08-14Z,2025-06-30Z,active,no,Zaandam,86.0,NaN,1.0
1g9raiu2poutpdgjq7dmk4oru,Thijs,van Leeuwen,Thijs,van Leeuwen,Male,T. van Leeuwen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2001-07-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,right,2023-01-31Z,2024-06-24Z,active,no,Heerde,NaN,NaN,8.0
1j33nixshgkkdwjjnuafknahh,Giovanni,Korte,Giovanni,Korte,Male,G. Korte,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,1993-08-01,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,right,2023-08-22Z,2025-06-30Z,active,no,Den Haag,71.0,NaN,10.0
1jn9jog8ou8uxnmypneksizxm,Roshon Felix Romar Jordan,van Eijma,Roshon,van Eijma,Male,R. van Eijma,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1998-06-09,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,2021-08-26Z,2024-06-30Z,active,no,Tilburg,78.0,NaN,17.0
1mwkazjm6xbuqou7ah64oiyac,Fabian,Albano Shahaj,Fabian,Shahaj,Male,F. Shahaj,Albania,17zsm8shejejls2on1ffil3op,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2002-06-16,Netherlands,6hzi5pltnz67q4la8yli9qfv6,193.0,both,2023-09-25Z,2024-02-01Z,active,no,Den Haag,NaN,NaN,29.0
1soz3fcr7wk75j2qti04goi96,Enrico Erick,Dueñas Hernández Bisschop,Enrico,Dueñas Hernández,Male,E. Dueñas Hernández,El Salvador,6jovhn8du7uhbedi92voitt3k,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-02-23,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2023-07-26Z,2025-06-30Z,active,no,Almere,76.0,NaN,22.0
1zy3yw6f95jx34wj484e2lnmd,Quenten Geordie Felix,Martinus,Quenten,Martinus,Male,Q. Martinus,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1991-03-07,Curaçao,5im58ram567ao2fbnz39sm8vk,183.0,left,2023-09-01Z,2024-01-03Z,active,no,Willemstad,70.0,NaN,NaN
2b2b58t87gx98kgv6bd6r7g89,Konstantinos,Doumtsios,Konstantinos,Doumtsios,Male,K. Doumtsios,Greece,6lpgd60z890no2v46zdecrcss,NaN,NaN,Attacker,player,1997-09-20,Greece,6lpgd60z890no2v46zdecrcss,182.0,right,2023-08-03Z,2024-06-23Z,active,no,Serres,76.0,NaN,11.0
2cuju9i0emuvkc71832ffnufp,Ruud,Brood,Ruud,Brood,Male,R. Brood,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,coach,1962-10-19,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-06-22Z,2024-05-14Z,active,no,Gorinchem,NaN,NaN,NaN
2psxvq4l1g9fzgt00cfks96fp,Mike,Havekotte,Mike,Havekotte,Male,M. Havekotte,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,1995-09-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,right,2023-07-03Z,NaN,active,yes,Bilthoven,76.0,NaN,1.0
4736oz9r0evpmkd3qumivl239,Calvin Leonardus,Mac-Intosch,Calvin,Mac-Intosch,Male,C. Mac-Intosch,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1989-08-09,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,2023-06-13Z,2025-06-30Z,active,no,Amsterdam,78.0,NaN,3.0
4z8o35izc3gx6i2bt4mcs1fjd,Lars,van Meurs,Lars,van Meurs,Male,L. van Meurs,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,1999-05-20,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,2021-08-03Z,2024-01-03Z,active,no,Heerlen,82.0,NaN,16.0
4zow18ykkg1gvw40r7jsrzkl,Dean,van der Sluys,Dean,van der Sluys,Male,D. van der Sluys,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1995-08-29,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,left,2022-07-23Z,2023-08-23Z,active,no,Oss,68.0,NaN,12.0
5c5quyl7qxptstbge87w2eqqx,Delano,Ladan,Delano,Ladan,Male,D. Ladan,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2000-02-09,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2022-07-01Z,2024-06-30Z,active,no,Leiderdorp,73.0,NaN,87.0
5ooo4a993izneweiw1cehxl62,Abel William,Stensrud,Abel,Stensrud,Male,A. Stensrud,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Attacker,player,2002-05-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,right,2024-01-10Z,2025-01-30Z,active,no,Oslo,83.0,NaN,NaN
6uy4ipvfyotkzuhni4pw6s07o,Amine,Rehmi,Amine,Rehmi,Male,A. Rehmi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2002-04-01,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,left,2023-07-18Z,2024-01-31Z,active,no,Rotterdam,69.0,NaN,7.0
7pj4aiaqirhzp8qq0tkr844yc,Julian,Kuijpers,Julian,Kuijpers,Male,J. Kuijpers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-07-31,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,left,2023-08-09Z,2025-06-30Z,active,no,Tilburg,NaN,NaN,26.0
7v30z6zqz9s648qlpkj9fr46h,Giovanni Dennis Vito,Troupée,Giovanni,Troupée,Male,G. Troupée,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1998-03-20,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,2023-10-12Z,2025-06-30Z,active,no,Amsterdam,65.0,NaN,5.0
8ctr9igpd4zqv8o6ppwg5mnmc,Selim,Can Sönmez,Selim,Sönmez,Male,S. Sönmez,Türkiye,6kd6webenogylfgwt2aa9l6vx,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-03-31,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2024-01-03Z,2024-06-30Z,active,no,Amsterdam,NaN,NaN,18.0
8uw9w30592omb8acpnssgdlh,Rick,Dekker,Rick,Dekker,Male,R. Dekker,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1995-03-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,right,2022-07-01Z,2024-07-12Z,active,no,Lekkerkerk,65.0,NaN,19.0
9aj2e1c30c8i3h6iff0k4dmac,Joshua,Eijgenraam,Joshua,Eijgenraam,Male,J. Eijgenraam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2002-02-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,2023-07-26Z,2024-06-30Z,active,no,Berkel en Rodenrijs,77.0,NaN,6.0
9nfnsmvztogcglrros1kqej56,Joshua Anthony,Zimmerman,Joshua,Zimmerman,Male,J. Zimmerman,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-05-23,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2023-09-01Z,NaN,active,yes,NaN,70.0,NaN,75.0
9nrajqcpld6bcowgarf1zr0iy,Vasileios,Pavlidis,Vasileios,Pavlidis,Male,V. Pavlidis,Greece,6lpgd60z890no2v46zdecrcss,NaN,NaN,Defender,player,2002-09-04,Greece,6lpgd60z890no2v46zdecrcss,186.0,left,2023-07-03Z,2024-01-31Z,active,no,Thessaloniki,78.0,NaN,24.0
9wwgvf4f0sko1e7z8ftwr6d0q,Thomas,Cox,Thomas,Cox,Male,T. Cox,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2002-02-10,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,2023-08-09Z,2024-06-28Z,active,no,Veghel,79.0,NaN,21.0
as5fn0g21cgxtlb7p4x0b3t2h,Karim,Loukili,Karim,Loukili,Male,K. Loukili,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1997-04-28,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,right,2024-02-01Z,2025-01-31Z,active,no,Den Haag,73.0,NaN,7.0
au91rqig6uyyi1zdmlxydk38q,Arthur Frans,Allemeersch,Arthur,Allemeersch,Male,A. Allemeersch,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2001-07-27,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,right,2022-07-01Z,2025-06-30Z,active,no,NaN,73.0,NaN,39.0
ayh6y52fr8mmr9asqz89wyln8,Robin,Adriaenssen,Robin,Adriaenssen,Male,R. Adriaenssen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1991-02-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2023-08-03Z,2024-08-07Z,active,no,NaN,NaN,NaN,NaN
bpgw0ge8xj4a252ivrwp31kpg,Guus,Gertsen,Guus,Gertsen,Male,G. Gertsen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-04-16,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,right,2023-08-09Z,2024-06-30Z,active,no,Bemmel,86.0,NaN,23.0
bquqyyfz4lj0xrerbhbtj1jze,Ömer Mert,Gündüz,Ömer,Gündüz,Male,Ö. Gündüz,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,2001-04-24,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,right,2022-08-11Z,2023-08-25Z,active,no,Vlaardingen,NaN,NaN,18.0
c01ceeroete75fgqvlyvsxm38,Maxim,van Peer,Maxim,van Peer,Male,M. van Peer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2003-05-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,right,2023-08-09Z,2024-06-30Z,active,no,NaN,72.0,NaN,20.0
c7nkl1xjd2502l8wj5pxyybro,Max,van Herk,Max,van Herk,Male,M. van Herk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,1998-12-03,Netherlands,6hzi5pltnz67q4la8yli9qfv6,198.0,right,2024-01-31Z,2025-06-30Z,active,no,Ouderkerk,NaN,NaN,16.0
c9pmoa9m23jh5emy6w4olm3xm,Xander,Lambrix,Xander,Lambrix,Male,X. Lambrix,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2000-03-25,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,left,2023-07-07Z,NaN,active,yes,Tongeren,71.0,NaN,4.0
da3d2iu2j4yb7q1ag063mu44q,Jonathan,Mulder,Jonathan,Mulder,Male,J. Mulder,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-01-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,left,2023-07-26Z,2024-12-31Z,active,no,Houten,77.0,NaN,27.0
dcdvet7azx1a59xm2ke7qi2cq,Ilounga Isea,Pata,Ilounga,Pata,Male,I. Pata,Sint Maarten,gnkn1sv5xekg2ys63m9omyid,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2000-11-12,Sint Maarten,gnkn1sv5xekg2ys63m9omyid,182.0,right,2021-08-04Z,2024-07-04Z,active,no,Philipsburg,76.0,NaN,2.0
ebr52ne9bo6xyh2vhr6nhfhbe,Sven,Zitman,Sven,Zitman,Male,S. Zitman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2002-02-24,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,right,2023-08-16Z,NaN,active,yes,NaN,NaN,NaN,31.0
ef0qej8b4mculaq5jehqcte5l,Grad,Damen,Grad,Damen,Male,G. Damen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1997-08-14,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,right,2023-09-01Z,2024-07-29Z,active,no,Breda,75.0,NaN,14.0
efcq9u93u06hx6578ua3buswl,Lars,Nieuwpoort,Lars,Nieuwpoort,Male,L. Nieuwpoort,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1994-10-29,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,left,2024-01-20Z,2024-06-30Z,active,no,Den Helder,70.0,NaN,15.0
pirtfv0wytfcmw2mwdgtvkes,Maarten,Schouten,Maarten,Schouten,Male,M. Schouten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2003-08-04,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,2023-08-09Z,2024-06-30Z,active,no,NaN,NaN,NaN,30.0
12lp44381lsvyto560l1mi8lw,Diego,van Zutphen,Diego,van Zutphen,Male,D. van Zutphen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2005-03-28,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,left,2023-05-18Z,NaN,active,yes,NaN,75.0,NaN,37.0
15vy01ari9zw90w9ad1obpiqc,Zidane,Taylan,Zidane,Taylan,Male,Z. Taylan,Germany,36min0qztu8eydwvpv8t1is0m,Türkiye,6kd6webenogylfgwt2aa9l6vx,Goalkeeper,player,2005-11-26,Germany,36min0qztu8eydwvpv8t1is0m,189.0,right,2023-11-23Z,NaN,active,yes,Goch,NaN,NaN,NaN
1kbmdrn8cmlf591w70v9bpo0l,Roel,Janssen,Roel,Janssen,Male,R. Janssen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1990-06-16,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,left,2023-08-10Z,2025-06-30Z,active,no,Venlo,70.0,Roel Janssen,3.0
2aaznohtrdkfpf446r3m5itey,Tim Leon,Schrick,Tim,Schrick,Male,T. Schrick,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2003-09-25,Germany,36min0qztu8eydwvpv8t1is0m,185.0,right,2022-09-22Z,2025-06-30Z,active,no,NaN,NaN,NaN,22.0
2i8yhe6uqy0jqixkd6ir727dh,Delano,van Crooij,Delano,van Crooij,Male,D. van Crooij,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,1991-06-05,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,both,2024-01-30Z,2024-06-24Z,active,no,Venlo,78.0,NaN,23.0
30uqa3kfm23ickjssfhmwgdm1,Robin,Lathouwers,Robin,Lathouwers,Male,R. Lathouwers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2000-03-09,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,right,2023-01-09Z,2025-06-30Z,active,no,Amsterdam,73.0,NaN,2.0
38xf7m76hjrgvqcwqzavzrfh0,Kevin,Toppenberg,Kevin,Toppenberg,Male,K. Toppenberg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Curaçao,5im58ram567ao2fbnz39sm8vk,Attacker,player,2003-08-02,Curaçao,5im58ram567ao2fbnz39sm8vk,180.0,right,2023-07-01Z,2024-08-07Z,active,no,Willemstad,NaN,NaN,NaN
3ipajudcmx3tm6r95qnbxz5zo,Michalis,Kosidis,Michalis,Kosidis,Male,M. Kosidis,Greece,6lpgd60z890no2v46zdecrcss,NaN,NaN,Attacker,player,2002-02-09,Greece,6lpgd60z890no2v46zdecrcss,191.0,right,2023-08-01Z,2024-06-30Z,active,no,Thessaloniki,80.0,NaN,9.0
3jyb1qtjsf7li8zunui2qpq3u,Thijme,Verheijen,Thijme,Verheijen,Male,T. Verheijen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2003-04-13,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,right,2020-07-01Z,2025-06-25Z,active,no,Helmond,66.0,NaN,11.0
3khifxt41tsdr25ea7w5n1mcq,Sem,Dirks,Sem,Dirks,Male,S. Dirks,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2001-03-14,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,left,2022-07-01Z,2024-06-30Z,active,no,Beverwijk,NaN,NaN,19.0
3p95pudljhqzrnegmko7z56uh,Richard,Sedláček,Richard,Sedlácek,Male,R. Sedláček,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1999-06-21,Czechia,5md5tpwr2nmqao528prx43jr7,169.0,right,2022-01-31Z,2024-08-19Z,active,no,Rumburk,62.0,NaN,13.0
3y8q4ti4878ald63rfpg2l05w,Berkan,Can Bartu,Berkan,Bartu,Male,B. Bartu,Germany,36min0qztu8eydwvpv8t1is0m,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,2003-07-08,Germany,36min0qztu8eydwvpv8t1is0m,175.0,right,2023-05-18Z,2023-12-31Z,active,no,Duisburg,NaN,NaN,23.0
4fcmk1x7n95o7owons6mc5a1g,Stan,Henderikx,Stan,Henderikx,Male,S. Henderikx,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-07-08,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,left,2021-08-07Z,2024-06-24Z,active,no,NaN,79.0,NaN,15.0
4shkxwb3ujuajna3gdg34cxjp,Moreno,Rutten,Moreno,Rutten,Male,M. Rutten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1993-04-28,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,right,2023-08-10Z,2024-06-30Z,retired,no,'s-Hertogenbosch,65.0,NaN,21.0
5pg02unrm16jaa8vt5ego9z6y,Simon,Janssen,Simon,Janssen,Male,S. Janssen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2000-09-25,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2018-08-01Z,2025-06-30Z,active,no,Venlo,72.0,Simon Janssen,5.0
6iizsp290hf92bqcuerzds2s4,Slone,Matondo,Slone,Matondo,Male,S. Matondo,Congo,1s2y6o0lwj69dj5ib5pid8f6r,NaN,NaN,Defender,player,2003-03-26,Germany,36min0qztu8eydwvpv8t1is0m,185.0,left,2023-07-01Z,2024-06-30Z,active,no,Mönchengladbach,NaN,NaN,27.0
7plnzzirl3q10vucy37p7b6ui,Pepijn,Doesburg,Pepijn,Doesburg,Male,P. Doesburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2001-01-17,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,right,2023-08-31Z,2024-06-23Z,active,no,Rotterdam,75.0,NaN,18.0
8j8encc4aqkh07ydce6hiaokp,Martijn,Berden,Martijn,Berden,Male,M. Berden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,1997-07-29,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,right,2023-07-01Z,2025-06-30Z,active,no,Den Haag,68.0,NaN,17.0
9nafz0c0x2qvmo5ldm0djmcq1,Magnus,Kaastrup Refstrup Lauritsen,Magnus,Kaastrup,Male,M. Kaastrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Attacker,player,2000-12-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,176.0,left,2023-08-30Z,2024-06-18Z,active,no,NaN,70.0,NaN,44.0
