id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,endDate,status,active,secondNationality,secondNationalityId,position,shirtNumber,knownName,dateOfDeath
awts7347fkp2yk6pc4ujw99uc,Flavius,Iacob,Flavius,Iacob,Male,F. Iacob,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2000-10-30,Hunedoara,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-08-23Z,2025-06-30Z,active,no,NaN,NaN,Defender,23.0,NaN,NaN
b1jyt86vbfyektviyeiqtl562,Mihai Maximilian,Popa,Mihai,Popa,Male,M. Popa,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2000-10-12,Constanța,Romania,17oj2qrzqlkhdjvazum10sx2i,190.0,NaN,right,2024-08-14Z,2025-06-30Z,active,no,NaN,NaN,Goalkeeper,21.0,NaN,NaN
bb9nokoy7baw4tylvjv9ndk6i,Peter Godly,Michael,Peter,Michael,Male,P. Michael,Nigeria,63pvdwrsiq5b07mzi8igqei9p,player,1998-05-10,Calabar,Nigeria,63pvdwrsiq5b07mzi8igqei9p,186.0,NaN,right,2024-01-19Z,2024-12-30Z,active,no,NaN,NaN,Attacker,99.0,NaN,NaN
bfe81pchmnb760odr5n57pucp,Bel Durel Daniel,Avounou,Durel,Avounou,Male,D. Avounou,Congo,1s2y6o0lwj69dj5ib5pid8f6r,player,1997-09-25,Brazzaville,Congo,1s2y6o0lwj69dj5ib5pid8f6r,179.0,71.0,left,2023-07-11Z,2024-08-01Z,active,no,NaN,NaN,Midfielder,29.0,NaN,NaN
bms2vjgaqhdtv37kh70k02zmx,Abdul Kader,Keïta,Kader,Keita,Male,K. Keïta,Côte d'Ivoire,tin6kf561ywonqan0mettr98,player,2000-11-06,NaN,France,7gww28djs405rfga69smki84o,177.0,NaN,right,2024-01-16Z,2025-02-10Z,active,no,France,7gww28djs405rfga69smki84o,Midfielder,NaN,NaN,NaN
buhbt39pjc7lvd0arxzuja8k5,Panagiotis,Tachtsidis,Panagiotis,Tachtsidis,Male,P. Tachtsidis,Greece,6lpgd60z890no2v46zdecrcss,player,1991-02-15,Nafplio,Greece,6lpgd60z890no2v46zdecrcss,193.0,96.0,left,2023-07-21Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,77.0,NaN,NaN
c7cx5v0yt6kq8nwyan70nfc6i,Louis,Munteanu,Louis,Munteanu,Male,L. Munteanu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-06-16,Vaslui,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,right,2024-07-31Z,NaN,active,yes,NaN,NaN,Attacker,9.0,NaN,NaN
cfroku86iti6xq9u9w4ezez85,Anton,Krešić,Anton,Kresic,Male,A. Krešić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-01-29,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,198.0,83.0,right,2024-06-18Z,2025-02-17Z,active,no,NaN,NaN,Defender,44.0,NaN,NaN
cj6cmqcpjd0e3h4snvw2d8xuy,Simão Pedro,Dias da Rocha,Simão Pedro,Dias da Rocha,Male,Simão Rocha,Portugal,1nbm5i9a0403zzvltn17lxinc,player,2000-12-13,Paços de Ferreira,Portugal,1nbm5i9a0403zzvltn17lxinc,186.0,80.0,left,2024-07-01Z,NaN,active,yes,NaN,NaN,Defender,13.0,Simão Rocha,NaN
crj0ztmqn9zfp519yp7pdng4q,Virgiliu,Postolachi,Virgiliu,Postolachi,Male,V. Postolachi,Moldova,389mdnq78a55g2gr040a3mmtj,player,2000-03-17,Edineț,Moldova,389mdnq78a55g2gr040a3mmtj,188.0,78.0,right,2024-07-25Z,NaN,active,yes,France,7gww28djs405rfga69smki84o,Attacker,93.0,NaN,NaN
d42ufdmcu1him7qrr58zv8aju,Mohammed Kesselly,Kamara,Mohammed,Kamara,Male,M. Kamara,Liberia,78fh41lat89a3xaqjqcdzb4ul,player,1997-10-31,Sinkor,Liberia,78fh41lat89a3xaqjqcdzb4ul,183.0,75.0,right,2024-06-18Z,NaN,active,yes,NaN,NaN,Attacker,7.0,NaN,NaN
d4wcxif1qhu4kojwtlqcxyitx,Adrian Constantin Alexandru,Păun,Adrian,Paun,Male,A. Păun,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1995-04-01,Drăgășani,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,73.0,right,2024-06-21Z,NaN,active,yes,NaN,NaN,Midfielder,11.0,NaN,NaN
e5ycwhcy49624czidh67ihiad,Béni Jean-Luc,Nkololo,Béni,Nkololo,Male,B. Nkololo,France,7gww28djs405rfga69smki84o,player,1996-11-06,NaN,France,7gww28djs405rfga69smki84o,178.0,75.0,NaN,2024-07-04Z,NaN,active,yes,NaN,NaN,Attacker,96.0,NaN,NaN
e97t1a7iddc34iazzopbo2six,Meriton,Korenica,Meriton,Korenica,Male,M. Korenica,Kosovo,86u6edbqifdjsn49mbp2anw7p,player,1996-12-15,Rahovec,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,NaN,NaN,2024-07-09Z,NaN,active,yes,NaN,NaN,Attacker,17.0,NaN,NaN
ep4t3sab4jiawuwa1el2e3r6y,Alexandru Gabriel,Borbei,Alexandru,Borbei,Male,A. Borbei,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-06-27,Petrila,Romania,17oj2qrzqlkhdjvazum10sx2i,183.0,70.0,right,2025-02-04Z,2025-06-30Z,active,no,NaN,NaN,Goalkeeper,30.0,NaN,NaN
eqr6029l2h2e5xjbp79m0wtn8,Costel,Avram,Costel,Avram,Male,C. Avram,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-06-11,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-09-12Z,NaN,active,yes,NaN,NaN,Defender,78.0,NaN,NaN
eswbvm29gvpwf7yjkoqbky5wq,Matei Cristian,Ilie,Matei,Ilie,Male,M. Ilie,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-12-11,Piatra Neamnt,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-09-05Z,NaN,active,yes,NaN,NaN,Defender,27.0,NaN,NaN
lt8r1ahm8uzh9m1ku60be0pg,Răzvan Mihai Aurel,Gligor,Razvan,Gligor,Male,R. Gligor,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-09-30,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-01-01Z,2025-08-15Z,active,no,NaN,NaN,Midfielder,90.0,NaN,NaN
p533e4si3lzlmqh5a4lxnmdw,Lindon,Emërllahu,Lindon,Emërllahu,Male,L. Emërllahu,Kosovo,86u6edbqifdjsn49mbp2anw7p,player,2002-12-07,NaN,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,NaN,both,2025-02-10Z,NaN,active,yes,NaN,NaN,Midfielder,18.0,NaN,NaN
14y2woa2mgtb9wn1u2vi3xrkl,Ákos,Kecskés,Ákos,Kecskés,Male,Á. Kecskés,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,player,1996-01-04,Hódmezővásárhely,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,190.0,75.0,right,2023-09-02Z,2024-09-05Z,active,no,NaN,NaN,Defender,NaN,NaN,NaN
1bv8gyzqzhqtfiu9eiuj85w5w,Bogdan Florin,Oteliță,Bogdan,Otelita,Male,B. Oteliță,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-08-12,Bacău,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-06-14Z,NaN,active,yes,NaN,NaN,Defender,25.0,NaN,NaN
1p8d4rkn3waewb4t6w6elv7ro,Daniel,Sandu,Daniel,Sandu,Male,D. Sandu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2007-06-28,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2022-08-18Z,2024-08-13Z,active,no,NaN,NaN,Attacker,NaN,NaN,NaN
21fbeekhdp97117iedmy4njzd,Marius Cătălin,Coman,Marius,Coman,Male,M. Coman,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1996-07-31,Vişeu de Sus,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2025-08-20Z,active,no,NaN,NaN,Attacker,9.0,NaN,NaN
29va4yhqzpa768l9qksm7ivvt,Sherif,Kallaku,Sherif,Kallaku,Male,S. Kallaku,Albania,17zsm8shejejls2on1ffil3op,player,1998-03-01,Fushë-Krujë,Albania,17zsm8shejejls2on1ffil3op,NaN,NaN,NaN,2023-07-01Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,59.0,NaN,NaN
2egoecryvaio51dms16je5uz8,Szilárd,Bujdosó,Szilárd,Bujdosó,Male,S. Bujdosó,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-08-19,Sfântu Gheorghe,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-10-28Z,NaN,active,yes,NaN,NaN,Midfielder,NaN,NaN,NaN
2f5b4ktosvzz4w3xac7foc4k4,Hunor Szabolcs,Batzula,Hunor,Batzula,Male,H. Batzula,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2008-01-22,Sfântu Gheorghe,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-04-14Z,NaN,active,yes,NaN,NaN,Midfielder,23.0,NaN,NaN
2hyuztvyy1jdn1021930yxtcl,Dumitru Valentin,Suciu,Valentin,Suciu,Male,V. Suciu,Romania,17oj2qrzqlkhdjvazum10sx2i,coach,1980-09-25,Sfântu Gheorghe,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-09-12Z,2025-03-18Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
2zf44eqf8qg6f2b3t57psn4es,Gabriel,Mihoreanu,NaN,NaN,Male,G. Mihoreanu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2008-07-23,Ilieni,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-12-01Z,NaN,active,yes,NaN,NaN,Midfielder,NaN,NaN,NaN
38grkxf78zrjekgf2wico88pg,Vlad Alexandru,Truță,NaN,NaN,Male,V. Truță,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2008-06-12,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-12-01Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
3amwc9mrrvjg7fbrk297q3r6y,Stefan,Hajdin,Stefan,Hajdin,Male,S. Hajdin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,player,1994-04-15,Glina,Croatia,37hlakrwxyuzovaeoo4sezusp,189.0,69.0,left,2024-06-18Z,2025-01-02Z,active,no,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,14.0,NaN,NaN
3gx5ignwbo7d4q8mzy6i6byeh,Sebastian Árpád,Mailat,Sebastian,Mailat,Male,S. Mailat,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-12-12,Timişoara,Romania,17oj2qrzqlkhdjvazum10sx2i,173.0,NaN,right,2025-01-01Z,2025-06-28Z,active,no,NaN,NaN,Attacker,26.0,NaN,NaN
3q97yaj7ib9rw4c1lzfgades4,Cristian Raymond,Gyulai,Cristian,Gyulai,Male,C. Gyulai,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2007-07-10,Reghin,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2024-07-25Z,active,no,NaN,NaN,Attacker,NaN,NaN,NaN
453ont2o6x9vt82gwzo56vo5w,Denis Florin,Rența,Denis,Renta,Male,D. Rența,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-04-26,Brașov,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2022-07-01Z,2024-07-18Z,active,no,NaN,NaN,Midfielder,24.0,NaN,NaN
4awwt5mccxjhhitewjzpw2jth,Bernd,Storck,Bernd,Storck,Male,B. Storck,Germany,36min0qztu8eydwvpv8t1is0m,coach,1963-01-25,Herne,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,2023-11-30Z,2024-09-05Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
4gruj6n8mec6wighwm1l0lune,Dino,Skorup,Dino,Skorup,Male,D. Skorup,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1999-10-04,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,2025-01-25Z,NaN,active,yes,NaN,NaN,Midfielder,8.0,NaN,NaN
4jh9isd0liy8m1epyr8wonnxl,Mihajlo,Nešković,Mihajlo,Neskovic,Male,M. Nešković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,player,2000-02-09,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,177.0,60.0,right,2024-06-18Z,NaN,active,yes,NaN,NaN,Attacker,77.0,NaN,NaN
5jbygwicu450ejl86hon0ln85,Cornel,Cernea,Cornel,Cernea,Male,C. Cernea,Romania,17oj2qrzqlkhdjvazum10sx2i,assistant coach,1976-04-22,Slobozia,Romania,17oj2qrzqlkhdjvazum10sx2i,184.0,NaN,NaN,2021-01-11Z,2025-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
5t279c2nwbvktq3lhq5w7fpat,Nir,Bardea,Nir,Bardea,Male,N. Bardea,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,player,1996-01-25,Rishon LeZion,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,NaN,NaN,NaN,2024-07-08Z,2024-12-19Z,active,no,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,55.0,NaN,NaN
69si1rilm33sa8qlc6s3hwclx,Florin Bogdan,Ștefan,Florin,Stefan,Male,F. Ștefan,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1996-05-09,Slatina,Romania,17oj2qrzqlkhdjvazum10sx2i,182.0,70.0,left,2023-09-05Z,2025-08-02Z,active,no,NaN,NaN,Defender,3.0,NaN,NaN
6bent35gfljtxuhuj3fslutjo,Raul Andrei,Cantauz,NaN,NaN,Male,R. Cantauz,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2008-06-19,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,both,2024-12-01Z,NaN,active,yes,NaN,NaN,Midfielder,NaN,NaN,NaN
6engra2onw57kkx78utwo2mfo,Raul Daniel,Cîmpean,Raul,Cimpean,Male,R. Cîmpean,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-10-09,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-10-28Z,NaN,active,yes,NaN,NaN,Midfielder,6.0,NaN,NaN
6sai809c3klvfkwdzx07reaqd,Roland-Csaba,Niczuly,Roland,Niczuly,Male,Roland Niczuly,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1995-09-21,Târgu Secuiesc,Romania,17oj2qrzqlkhdjvazum10sx2i,181.0,76.0,NaN,2016-07-01Z,2025-06-28Z,active,no,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Goalkeeper,33.0,NaN,NaN
6staivcla0ulebr7wyrv1dcl,Dorinel Ionel,Munteanu,Dorinel,Munteanu,Male,D. Munteanu,Romania,17oj2qrzqlkhdjvazum10sx2i,coach,1968-06-25,Grădinari,Romania,17oj2qrzqlkhdjvazum10sx2i,170.0,NaN,NaN,2025-03-18Z,2025-04-28Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
71pem6zwto232a8yxcdtqtfc9,Gabriel,Debeljuh,Gabriel,Debeljuh,Male,G. Debeljuh,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-09-28,Pula,Croatia,37hlakrwxyuzovaeoo4sezusp,188.0,NaN,right,2023-07-01Z,NaN,active,yes,NaN,NaN,Attacker,22.0,NaN,NaN
7hscdcwx1o9ays5uw5eqxilg4,Ákos,Nistor,Ákos,Nistor,Male,Á. Nistor,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-11-20,Sfântu Gheorghe,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,NaN,active,yes,NaN,NaN,Midfielder,30.0,NaN,NaN
860mu6vq14s22tbtnh2mtcwk5,Branislav,Ňinaj,Branislav,Ninaj,Male,B. Ňinaj,Slovakia,7dybe8679n9bgyrcxi383pq3y,player,1994-05-17,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,191.0,85.0,right,2021-01-28Z,2025-06-30Z,active,no,NaN,NaN,Defender,82.0,NaN,NaN
8iu8bdd3b347g93ib4d736bxl,Denis Graţian,Haruţ,Denis,Harut,Male,D. Haruţ,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1999-02-25,Timişoara,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-09-12Z,NaN,active,yes,NaN,NaN,Defender,4.0,NaN,NaN
8ml38w7wsl8820hp8uxq56710,Krisztian,Dobozi,Krisztian,Dobozi,Male,K. Dobozi,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,player,2004-11-29,Târgu Secuiesc,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2024-12-31Z,active,no,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,91.0,NaN,NaN
8nlfxjnkt0jtch5c8ysjvl1at,Marian Liviu,Drăghiceanu,Marian,Draghiceanu,Male,M. Drăghiceanu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1999-07-07,Săvineşti,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,NaN,left,2024-06-20Z,NaN,active,yes,NaN,NaN,Midfielder,20.0,NaN,NaN
8xpx96e6l8bwopy1x497087o5,Dinu Bogdan,Moldovan,Dinu,Moldovan,Male,D. Moldovan,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1990-05-03,Alba Iulia,Romania,17oj2qrzqlkhdjvazum10sx2i,188.0,72.0,both,2023-06-15Z,2025-01-30Z,active,no,NaN,NaN,Goalkeeper,1.0,NaN,NaN
993z9xoiepmmt6w4qlc3i68yx,Denis,Ciobotariu,Denis,Ciobotariu,Male,D. Ciobotariu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1998-06-10,Bucureşti,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,NaN,right,2022-06-13Z,2025-01-13Z,active,no,NaN,NaN,Defender,13.0,NaN,NaN
9kjhtpt6aze324rd3p1ij1dlg,Norbert,Kocsis,Norbert,Kocsis,Male,N. Kocsis,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-10-03,Târgu Secuiesc,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2022-07-14Z,2025-06-30Z,active,no,NaN,NaN,Attacker,90.0,NaN,NaN
a5gzmxmbqshvvmvv2zc12k6xg,Laurențiu Paul,Bena,NaN,NaN,Male,L. Bena,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-03-20,Toplița,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-12-01Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
acbqi2dymfrioka8lehxyqf2t,Isnik,Mexhait Alimi,Isnik,Alimi,Male,I. Alimi,North Macedonia,1lesyxylc5eza0a4z87t9azcc,player,1994-02-02,Ohrid,North Macedonia,1lesyxylc5eza0a4z87t9azcc,186.0,81.0,NaN,2023-07-01Z,2025-01-25Z,active,no,Albania,17zsm8shejejls2on1ffil3op,Midfielder,21.0,NaN,NaN
ae7ij4u0xy9iru6qvdw2i9fu2,Michael John,Breij,Michael,Breij,Male,M. Breij,Netherlands,6hzi5pltnz67q4la8yli9qfv6,player,1997-01-15,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,72.0,right,2024-06-27Z,2025-01-03Z,active,no,NaN,NaN,Midfielder,8.0,NaN,NaN
b26fcv2bpfuviebrty6dx2jv8,Davide,Popșa,Davide,Popsa,Male,D. Popșa,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-07-04,Crotone,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,2024-01-18Z,2025-06-30Z,active,no,NaN,NaN,Defender,27.0,NaN,NaN
bcostg09jpho63krznw3jvaad,Márk,Tamás,Márk,Tamás,Male,M. Tamás,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,player,1993-10-28,Székesfehérvár,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,190.0,75.0,NaN,2025-01-07Z,2025-06-30Z,active,no,NaN,NaN,Defender,44.0,NaN,NaN
bi2jivebxk94q3vh06170qh1x,Kevin,Varga,Kevin,Varga,Male,K. Varga,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,player,1996-03-30,Karcag,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,178.0,72.0,right,2024-01-22Z,2024-09-14Z,active,no,NaN,NaN,Midfielder,7.0,NaN,NaN
boyk5ei9s5k411e0eoek2w8gl,Csaba,László,Csaba,László,Male,C. László,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,coach,1964-02-13,Odorheiu Secuiesc,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-04-29Z,2025-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
c6px4v9khm1go0zf2mis2jllg,Valentin,Ureche,NaN,NaN,Male,V. Ureche,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-02-06,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-10-28Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
cptpzp6gfuba1cbvj2uq6bd1x,Dimitri Joseph,Oberlin Mfomo,Dimitri,Oberlin,Male,D. Oberlin,Switzerland,3bh70jgvc5mn58x0byjkuda17,player,1997-09-27,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,182.0,74.0,right,2024-08-22Z,NaN,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,11.0,NaN,NaN
cswk214hai9u1b9ls8pa5vjoq,Darius Adrian,Oroian,Darius,Oroian,Male,D. Oroian,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-08-01,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-06-13Z,NaN,active,yes,NaN,NaN,Defender,17.0,NaN,NaN
ct17nc7ni2jmzb2221zx070iy,Szilárd,Gyenge,Szilárd,Gyenge,Male,S. Gyenge,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2001-02-11,Miercurea Ciuc,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-06-18Z,NaN,active,yes,NaN,NaN,Goalkeeper,31.0,NaN,NaN
ctktxz1583daimeoueaean0us,Dániel,Vereguț,Dániel,Veregut,Male,D. Vereguț,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-05-19,Sfântu Gheorghe,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-01-25Z,NaN,active,yes,NaN,NaN,Defender,NaN,NaN,NaN
d1l1xxwe5nnivkayxxsfte40l,Dorian,Babunski Hristovski,Dorian,Babunski,Male,D. Babunski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,player,1996-08-29,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,186.0,83.0,right,2025-01-09Z,2025-06-30Z,active,no,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,12.0,NaN,NaN
daxppf4jh2rji7hir5onmlf8q,Sota,Mino,Sota,Mino,Male,S. Mino,Japan,lxyibh89lpdc0bfian1nx0xq,player,1994-10-20,Osaka,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,NaN,2024-06-29Z,2025-06-28Z,active,no,NaN,NaN,Midfielder,5.0,NaN,NaN
dqj2cnv9b8ebsjns13y9pddxx,Matej,Šimić,Matej,Simic,Male,M. Šimić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1995-11-29,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,190.0,77.0,NaN,2025-01-11Z,2025-06-26Z,active,no,NaN,NaN,Defender,24.0,NaN,NaN
e328gpounvynollwlh4gfatw5,Dávid Miklós,Sigér,Dávid,Sigér,Male,D. Sigér,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,player,1990-11-30,Debrecen,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,175.0,66.0,right,2024-06-18Z,NaN,active,yes,NaN,NaN,Midfielder,18.0,NaN,NaN
e669eygfery0qkhnld9070yc5,Cosmin Gabriel,Matei,Cosmin,Matei,Male,C. Matei,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1991-09-30,Târgoviște,Romania,17oj2qrzqlkhdjvazum10sx2i,175.0,65.0,right,2022-06-02Z,NaN,active,yes,NaN,NaN,Attacker,10.0,NaN,NaN
em6mwuokpjwj9la2014xpln9w,Hunor Botond,Gedő,Hunor,Gedo,Male,H. Gedő,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-01-16,Odorheiu Secuiesc,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2021-07-01Z,NaN,active,yes,NaN,NaN,Goalkeeper,98.0,NaN,NaN
f2vguyu2dfg24o9jm077xb3ai,Andres Mihai,Dumitrescu,Andres,Dumitrescu,Male,A. Dumitrescu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2001-03-11,Slatina,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-09-09Z,2025-06-30Z,active,no,NaN,NaN,Defender,2.0,NaN,NaN
f4x837wbix4d1g1pk9m7xurys,Omar Sayed Mohamed,Mahmoud El Sawy,Omar,El Sawy,Male,O. El Sawy,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-03-16,Târgu Mureș,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-09-21Z,2025-06-30Z,active,no,Egypt,42vt7mha0thcwd0ihw3p29x5i,Midfielder,7.0,NaN,NaN
r1e2loik6liqm61m4xmf4h04,Giovani-David,Ghimfuș,Giovani,Ghimfus,Male,G. Ghimfuș,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-07-12,Granada,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN,2025-01-01Z,NaN,active,yes,NaN,NaN,Midfielder,19.0,NaN,NaN
11a68t8lxsn0x85ocnepniwyy,Jovo,Lukić,Jovo,Lukic,Male,J. Lukić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,1998-11-28,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,2024-09-09Z,2025-06-16Z,active,no,NaN,NaN,Attacker,24.0,NaN,NaN
124gyz5skklgy1zla3g1e0p2h,Iulian Laurențiu,Popescu,Laurentiu,Popescu,Male,L. Popescu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-01-18,Filiaşi,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,68.0,right,2022-07-01Z,NaN,active,yes,NaN,NaN,Goalkeeper,21.0,NaN,NaN
1yb91fyqo5dix7qtss652dobu,Iago,López Carracedo,Iago,López,Male,Iago López,Spain,49ih1pwv3ahshdf8uzrimi54c,player,1999-04-06,Lugo,Spain,49ih1pwv3ahshdf8uzrimi54c,177.0,70.0,right,2024-09-28Z,2025-06-30Z,active,no,NaN,NaN,Defender,22.0,NaN,NaN
