id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,startDate,endDate,status,active,position,shirtNumber,secondNationality,secondNationalityId,height,weight,foot,knownName,dateOfDeath
8ltuva2qr84a09rjwox5l4t05,Nikola,Šafarić,Nikola,Safaric,Male,N. Šafarić,Croatia,37hlakrwxyuzovaeoo4sezusp,coach,1981-03-11,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-26Z,NaN,active,yes,NaN,NaN,NaN,NaN,166.0,69.0,NaN,NaN,NaN
9mrdnuhkbxgckl0t51325xl3o,Vito,Šegović,NaN,NaN,Male,V. Šegović,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2007-02-07,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-04-15Z,2025-01-09Z,active,no,Midfielder,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9wdn6hgrn4rwuch3jy34u7y1g,Leon,Belcar,Leon,Belcar,Male,L. Belcar,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2002-01-04,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2020-12-11Z,2025-02-17Z,active,no,Midfielder,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ahaopr383evss9m591d4u1ilm,Josip,Silić,Josip,Silic,Male,J. Silić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1999-12-16,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-02-13Z,NaN,active,yes,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b3fw2tlu6lbj5o6r5vvxakgyx,Michele,Šego,Michele,Sego,Male,M. Šego,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-08-05,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-02Z,2025-01-12Z,active,no,Attacker,11.0,NaN,NaN,178.0,74.0,NaN,NaN,NaN
b6l145i4lc07gkk53j06yz00l,Marko,Vukčević,Marko,Vukcevic,Male,M. Vukčević,Montenegro,1411jebgwo2ja1erogsq81lg9,player,1993-06-07,Podgorica,Montenegro,1411jebgwo2ja1erogsq81lg9,2023-08-11Z,2024-05-31Z,active,no,Defender,19.0,NaN,NaN,181.0,78.0,right,NaN,NaN
bhh2v5rglmw2lb9vf5r1aatm2,Hrvoje,Crnčec,NaN,NaN,Male,H. Crnčec,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-08-08,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,2023-07-23Z,active,no,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
brefeuf4p9yn1d5gbx503hhat,Fran,Brodić,Fran,Brodic,Male,F. Brodić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1997-01-08,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-02Z,2024-01-15Z,active,no,Attacker,7.0,NaN,NaN,180.0,NaN,NaN,NaN,NaN
bybf5z1xqj0x6pwwn3agmtnje,Tomislav,Gudelj,Tomislav,Gudelj,Male,T. Gudelj,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1998-05-01,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-16Z,2024-07-10Z,active,no,Attacker,27.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c0l4ollpl6wza36xqniwwbsgl,Mario,Kovačević,Mario,Kovacevic,Male,M. Kovačević,Croatia,37hlakrwxyuzovaeoo4sezusp,coach,1975-05-17,Jablanica,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-09-21Z,2024-02-26Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cheiwyrrrla3msdtkh82o9iad,Marko,Dabro,Marko,Dabro,Male,M. Dabro,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1997-03-28,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-13Z,NaN,active,yes,Attacker,22.0,NaN,NaN,178.0,70.0,left,NaN,NaN
cjnsolkuk4hclhswqjuxzky5l,Dimitar,Mitrovski,Dimitar,Mitrovski,Male,D. Mitrovski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,player,1999-01-28,NaN,North Macedonia,1lesyxylc5eza0a4z87t9azcc,2023-01-26Z,2025-06-19Z,active,no,Midfielder,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cliy47hvogu6ss0r0lf4qxf4l,Matija,Kolarić,NaN,NaN,Male,M. Kolarić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-04-14,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2014-09-01Z,2024-02-14Z,active,no,Attacker,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
crxz1kw9lok6iiqp301e7ah91,Igor,Postonjski,Igor,Postonjski,Male,I. Postonjski,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1995-02-04,Zabok,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-01-01Z,2024-07-18Z,active,no,Midfielder,8.0,NaN,NaN,178.0,70.0,NaN,NaN,NaN
cy6e9g9mkbbl2e30jt97tpc2y,Kruno,Bašić,Kruno,Basic,Male,K. Bašić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1999-11-07,Đakovo,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-14Z,2024-06-03Z,active,no,Goalkeeper,31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d1m67i6jztyg0c13koorslgx5,Martin,Pajić,NaN,NaN,Male,M. Pajić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1999-11-11,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-06-19Z,2023-08-29Z,active,no,Defender,24.0,NaN,NaN,185.0,80.0,NaN,NaN,NaN
dfxs5u8rdcxhzp33aks3acdn8,Karlo,Lusavec,NaN,NaN,Male,K. Lusavec,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-10-30,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,2024-08-26Z,active,no,Midfielder,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dtbm10qt8c04yht86h5dfilwq,Karlo,Perić,Karlo,Peric,Male,K. Perić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2001-02-14,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-01Z,2024-01-17Z,active,no,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
enyeuq6uz271hx9gwhp1nymp6,Andrea,Capone,Andrea,Capone,Male,A. Capone,Italy,25f2cmb2r8mk5rj92tzer6kvv,player,2002-03-18,Vigevano,Italy,25f2cmb2r8mk5rj92tzer6kvv,2023-08-25Z,2024-01-04Z,active,no,Midfielder,33.0,NaN,NaN,NaN,NaN,right,NaN,NaN
ess0wq08u7zj6d1hk70btrlyh,Antonio,Boršić,Antonio,Borsic,Male,A. Boršić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1995-09-19,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-12Z,NaN,active,yes,Defender,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eswroj7hvnu9po0ni9i6820vd,Ivan,Nekić,Ivan,Nekic,Male,I. Nekić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-12-24,Zadar,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-19Z,2025-01-22Z,active,no,Defender,6.0,NaN,NaN,184.0,72.0,right,NaN,NaN
lhvnqgf0w8rvwal8hm60y51w,Domagoj,Mamic,Domagoj,Mamic,Male,D. Mamic,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-02-05,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-01Z,2025-06-25Z,active,no,Goalkeeper,21.0,NaN,NaN,NaN,NaN,NaN,Domagoj Mamic,NaN
