id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,status,active,secondNationality,secondNationalityId,height,weight,shirtNumber,placeOfBirth,foot,knownName
39jhew6iao7uriko5shx2tnje,John Paul,Scearce,John,Scearce,Male,J. Scearce,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-12-19,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,77.0,17.0,NaN,NaN,NaN
3csngjh4kjgpkfayppiwfbw2c,Braxton,Montgomery,Braxton,Montgomery,Male,B. Montgomery,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-03-23,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3lbqmjup43ygbk7hyrupkvkdl,Edwin,Munjoma,Eddie,Munjoma,Male,E. Munjoma,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-07-18,USA,7hr2f89v44y65dyu9k92vprwn,active,no,Zimbabwe,6pqqn8s3pvbryohnkxd4ch4kn,183.0,77.0,12.0,McKinney,NaN,NaN
4x3md4d2zvyvxlhtqp0ocvmqx,Rémi,Cabral,Rémi,Cabral,Male,R. Cabral,France,7gww28djs405rfga69smki84o,Midfielder,player,1999-07-10,France,7gww28djs405rfga69smki84o,active,yes,NaN,NaN,183.0,79.0,91.0,Paris,NaN,NaN
5xdvsfx9nuars278c5g9grnys,Tomás,Ángel Gutiérrez,Tomás,Ángel,Male,T. Ángel,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Attacker,player,2003-02-20,Colombia,6kby8rq1p01fg5ds38ckkrcs5,active,yes,England,1fk5l4hkqk12i7zske6mcqju6,174.0,67.0,NaN,Medellín,left,NaN
66bp8iuiiz4mskcookp1ew5at,Erickson Yirson,Gallardo Toro,Erickson,Gallardo,Male,E. Gallardo,Venezuela,1er0616j12s9yghuzvsx76d5v,Attacker,player,1996-07-26,Venezuela,1er0616j12s9yghuzvsx76d5v,active,no,NaN,NaN,170.0,68.0,7.0,Barinas,right,NaN
6fgxgq77v66va16tcuqvyn6x,Gabriel,Torres,Gabriel,Torres,Male,Gabi Torres,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1996-08-01,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,yes,NaN,NaN,178.0,77.0,16.0,Salvador,left,Gabi Torres
6naqq6f6acfec3zh2msuxrmqd,Dariusz,Formella,Dariusz,Formella,Male,D. Formella,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1995-10-21,Poland,27baqb7359ywdvsxxklx1kn11,active,yes,NaN,NaN,185.0,75.0,29.0,Gdynia,right,NaN
6nceim2fw842qkracdr57d4ut,Edgardo José,Rito Cuero,Edgardo,Rito,Male,E. Rito,Venezuela,1er0616j12s9yghuzvsx76d5v,Defender,player,1996-02-17,Venezuela,1er0616j12s9yghuzvsx76d5v,active,yes,NaN,NaN,173.0,72.0,72.0,El Vigía,right,NaN
7fayvrd58aelitugyce9k7yz9,Alejandro Enrique,Fuenmayor Castillo,Alejandro,Fuenmayor,Male,A. Fuenmayor,Venezuela,1er0616j12s9yghuzvsx76d5v,Defender,player,1996-08-29,Venezuela,1er0616j12s9yghuzvsx76d5v,active,yes,NaN,NaN,185.0,79.0,30.0,Maracaibo,right,NaN
7k1ncogbs9892cwjscmrpr7ys,Danny,Stone,Danny,Stone,Male,D. Stone,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1982-09-14,USA,7hr2f89v44y65dyu9k92vprwn,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7lzda1yh1eixs7rqn46y1ulpm,Emil,Cuello,Emil,Cuello,Male,E. Cuello,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1997-01-02,Argentina,2vovxa97k7v7ofa85dah2xktb,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,14.0,Buenos Aires,left,NaN
7y56spdjsagw833hgo5ranvf9,Patrick,Rakovsky,Patrick,Rakovsky,Male,P. Rakovsky,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1993-06-02,Germany,36min0qztu8eydwvpv8t1is0m,active,yes,NaN,NaN,185.0,86.0,22.0,Olpe,left,NaN
87nh7ook1pw4eglq5zk4z4dm1,John Holger Michael,Stenberg,John,Stenberg,Male,J. Stenberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1992-10-12,Sweden,1z6l2c33w2kyz9rdefs1d68nb,active,yes,NaN,NaN,191.0,84.0,3.0,NaN,NaN,NaN
8pwslovfo5ostdhvpx53cxclw,Pape Mar,Boye,Pape Mar,Boye,Male,P. Boye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2003-12-30,Senegal,6hhqyhr5cwq2pfprlazyposyk,active,yes,NaN,NaN,190.0,84.0,4.0,NaN,NaN,NaN
9busanl9ua8rvdlk8kpqvzd91,Diego José,Gómez Heredia,Diego,Gómez,Male,Diego,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,coach,1990-02-12,Spain,49ih1pwv3ahshdf8uzrimi54c,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9eaqna3khzf89iafqbjz69hw5,Renzo José,Zambrano Tillero,Renzo,Zambrano,Male,R. Zambrano,Venezuela,1er0616j12s9yghuzvsx76d5v,Midfielder,player,1994-09-26,Venezuela,1er0616j12s9yghuzvsx76d5v,active,yes,NaN,NaN,175.0,79.0,26.0,Aragua de Maturín,right,NaN
9n9tcz6mkqmiyhjqehsin9iqc,Zachary,Smuck,Zachary,Smuck,Male,Z. Smuck,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-02-18,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,33.0,NaN,NaN,NaN
a5h691d1wvz871qz9t1cmi68k,Jamison,Ping,Jamison,Ping,Male,J. Ping,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2008-03-22,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
acgc6gqjaog9b7g4efmjfh32t,Federico Nicolás,Varela Escudero,Federico,Varela,Male,F. Varela,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1996-05-07,Argentina,2vovxa97k7v7ofa85dah2xktb,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,178.0,77.0,10.0,Buenos Aires,right,NaN
awj3l7yckyuf5lqi8pavmqove,Rocco,Ríos Novo,Rocco,Ríos Novo,Male,R. Ríos Novo,Argentina,2vovxa97k7v7ofa85dah2xktb,Goalkeeper,player,2002-06-04,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,180.0,77.0,1.0,Los Angeles,right,NaN
bed92z8mqh8ycnaa10qjfvnys,Christopher,Grote,Christopher,Grote,Male,C. Grote,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-06-08,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,35.0,NaN,NaN,NaN
br26fukbj4e9ike2x6bwc7s44,Logan,Veloria,Logan,Veloria,Male,L. Veloria,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-05-08,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,54.0,NaN,NaN,NaN
chrazemrbtadj5ait9vvalono,Skylar,Odle,Skylar,Odle,Male,S. Odle,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2005-01-16,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,75.0,99.0,NaN,NaN,NaN
cxnq0rc4u1efzt82nw3xgk355,Panagiotis Dimitri,Armenakas,Panos,Armenakas,Male,P. Armenakas,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,1998-08-05,USA,7hr2f89v44y65dyu9k92vprwn,active,no,Greece,6lpgd60z890no2v46zdecrcss,175.0,68.0,21.0,Newport Beach,right,NaN
d74g09o22jua08rgr8e71x4kq,Ryan,Flood,Ryan,Flood,Male,R. Flood,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-10-17,USA,7hr2f89v44y65dyu9k92vprwn,active,no,NaN,NaN,188.0,75.0,15.0,NaN,NaN,NaN
dt8nthxqalx3bhz723zdty39w,Cyrus,Kowell,Cyrus,Kowall,Male,C. Kowell,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2009-01-28,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,75.0,NaN,NaN,NaN,NaN
dv155f8jlvq8frvhjcokboiy1,Charlie,Dennis,Charlie,Dennis,Male,C. Dennis,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1995-09-28,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,187.0,82.0,NaN,Brighton,NaN,NaN
e6rtym9ymave9py9el1yrxafo,Isaiah,Kaakoush,Isaiah,Kaakoush,Male,I. Kaakoush,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2008-01-20,USA,7hr2f89v44y65dyu9k92vprwn,active,no,Lebanon,x78kryrxd9j9dfj4mtec292b,178.0,76.0,64.0,NaN,NaN,NaN
es77zuezg8qvczh819uj6c844,Damien,Barker John,Damien,Barker John,Male,D. Barker John,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2004-12-07,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,173.0,67.0,NaN,Queens,NaN,NaN
wkmy6d72qnd2c9ibbq3iihas,Giulio,Doratiotto,Giulio,Doratiotto,Male,G. Doratiotto,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2004-05-18,Italy,25f2cmb2r8mk5rj92tzer6kvv,active,yes,NaN,NaN,183.0,77.0,6.0,Portogruaro,left,NaN
1azc3l05hobzelciagzclhpm1,Gabriel,Perrotta Bacellar,Gabriel,Perrotta,NaN,G. Perrotta,Paraguay,4snnlul02xmgkkb024q2bqyn9,Goalkeeper,player,1998-12-26,Paraguay,4snnlul02xmgkkb024q2bqyn9,active,yes,NaN,NaN,183.0,76.0,12.0,Asunción,NaN,NaN
1gfsz5cm0jooza42rf98iqvo5,Kenardo,Forbes,Kenardo,Forbes,NaN,K. Forbes,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,1988-05-15,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,active,yes,NaN,NaN,178.0,73.0,11.0,Kingston,right,NaN
1l26kd7tulii6x999b3fdxi0a,Bradley,Sample,Bradley,Sample,NaN,B. Sample,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-11-12,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,73.0,15.0,Channahon,right,NaN
1rua8d3nlisesyrzeic1rj8tm,Michael Dominic,DeShields,Michael,DeShields,NaN,M. DeShields,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Defender,player,1998-04-23,USA,7hr2f89v44y65dyu9k92vprwn,active,no,USA,7hr2f89v44y65dyu9k92vprwn,185.0,84.0,23.0,Baltimore,right,NaN
2bhgif1020mgkwuzkjebaf6s4,Pablo,Linzoain,Pablo,Linzoain,NaN,P. Linzoain,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,NaN,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,70.0,NaN,NaN,NaN
2j9i9ersvndkywcgqx9pzc9ka,Emmanuel,Johnson,Emmanuel,Johnson,NaN,E. Johnson,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2003-05-11,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,180.0,79.0,9.0,Fairfield,right,NaN
31ldnuuj2jn8fwjfercm9olxw,Dan,Visser,Dan,Visser,NaN,D. Visser,USA,7hr2f89v44y65dyu9k92vprwn,NaN,assistant coach,NaN,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3g0rdzkjns986gn34vg3umiqy,Sean,Suber,Sean,Suber,NaN,S. Suber,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2001-06-13,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,82.0,5.0,Charlotte,right,NaN
3gy4zhtyu078gw79usl5blfjd,Enoch,Mushagalusa,Enoch,Mushagalusa,NaN,E. Mushagalusa,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-11-13,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,178.0,79.0,NaN,Kinshasa,NaN,NaN
47nnufs6geldty80gsgctf8k4,Babacar,Diene,Babacar,Diene,NaN,B. Diene,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,player,1996-10-26,Senegal,6hhqyhr5cwq2pfprlazyposyk,active,yes,NaN,NaN,196.0,79.0,27.0,Thies,NaN,NaN
5h4ldsd3uwkk4wxr9iqi5kqy2,Aidan,O'Toole,Aidan,O'Toole,NaN,A. O'Toole,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-06-07,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,79.0,10.0,Dallas,NaN,NaN
6692w96w6qmvgcpo02dehq4iy,Langston,Blackstock,Langston,Blackstock,NaN,L. Blackstock,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2000-03-23,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,84.0,7.0,Marietta,left,NaN
69pe2d0b9ughzcn3iqarracr8,Luke A.,Biasi,Luke,Biasi,NaN,L. Biasi,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-07-15,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,82.0,13.0,Buford,NaN,NaN
6jsu34146kbtoeco3ue1a7ok4,Jackson,Wälti,Jackson,Wälti,NaN,J. Wälti,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-12-07,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Switzerland,3bh70jgvc5mn58x0byjkuda17,178.0,85.0,42.0,St. Augustine,NaN,NaN
6z4yhsbfaavhzqtl2uf8evn4l,Robert,Lilley,Bob,Lilley,NaN,B. Lilley,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1966-05-02,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,Fort Monmouth,NaN,NaN
76c4m8r3cr7g07qbpb945arxl,Kazaiah Roy Barrett,Sterling,Kazaiah,Sterling,NaN,K. Sterling,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,1998-11-09,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,175.0,71.0,45.0,London,right,NaN
8delieh6jv1cgaukmgcwfjsic,Edward,Kizza,Edward,Kizza,NaN,E. Kizza,Uganda,1j6yonplolalz6goyopv7xd1k,Attacker,player,1998-12-17,Uganda,1j6yonplolalz6goyopv7xd1k,active,yes,NaN,NaN,175.0,77.0,19.0,Kampala,NaN,NaN
97d0drjb3zqkh5ozfufg17nys,Patrick,Hogan,Patrick,Hogan,NaN,P. Hogan,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1997-09-17,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,191.0,87.0,3.0,Charlotte,NaN,NaN
9tbzso59dbmu47ovroulv9rf8,Jacob,Randolph,Jacob,Randolph,NaN,J. Randolph,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2001-04-09,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,193.0,113.0,31.0,Metairie,right,NaN
a9lytq2ddavywxo7ib8uzbj6x,Eric,Dick,Eric,Dick,NaN,E. Dick,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1994-10-03,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,196.0,88.0,1.0,Carmel,NaN,NaN
ahfl8o5ngmw3vp3up97rlaj8p,Pierre,Cayet,Pierre,Cayet,NaN,P. Cayet,France,7gww28djs405rfga69smki84o,Defender,player,1999-07-07,France,7gww28djs405rfga69smki84o,active,yes,NaN,NaN,183.0,82.0,44.0,Brette-les-Pins,left,NaN
amqkkery2iviorex40t7yi3xm,Daniel,Rovira,Dani,Rovira,NaN,D. Rovira,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Defender,player,1996-12-15,Colombia,6kby8rq1p01fg5ds38ckkrcs5,active,yes,NaN,NaN,175.0,66.0,4.0,Bogotá,NaN,NaN
c4va4gt5g10zm05qtucgyt889,Daniel,Griffin,Danny,Griffin,NaN,D. Griffin,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-07-14,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,72.0,2.0,Wethersfield,NaN,NaN
c8nk2hg1xy4h4646ajpq65dnu,Abdul Illal,Osumanu,Abdul Illal,Osumanu,NaN,I. Osumanu,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,1996-08-20,Ghana,2q2sw72utw5gu9t5y4knckwba,active,yes,NaN,NaN,183.0,84.0,28.0,Accra,right,NaN
cklwjv5o1dz1avj04oy0xdwd0,Nathan,Dragisich,Nathan,Dragisich,NaN,N. Dragisich,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-03-31,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,173.0,70.0,17.0,NaN,NaN,NaN
cxrjwzo1fmvgcw8i820hwn07p,Brunallergene Junior,Etou,Junior,Etou,NaN,J. Etou,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Midfielder,player,1994-06-01,Congo,1s2y6o0lwj69dj5ib5pid8f6r,active,yes,France,7gww28djs405rfga69smki84o,178.0,70.0,8.0,Brazzaville,left,NaN
dma4vhygj70d2ohqfeluu9no4,Jake,Lent-Koop,Jake,Lent-Koop,NaN,J. Lent-Koop,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-11-22,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,191.0,91.0,22.0,Rio Rancho,NaN,NaN
e8rbnbqkrxia3lgt7agaid4kq,Charles Robbins,Mertz Jr.,Robbie,Mertz,NaN,R. Mertz,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1996-12-04,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,170.0,70.0,14.0,Pittsburgh,NaN,NaN
